linha=1 | nome=Felipe | acao=fez um experimento | valor=1278
linha=4647 | nome=Karen | acao=otimizou o algoritmo | valor=6305
linha=4648 | nome=Joao | acao=escreveu o relatorio | valor=5355
linha=4649 | nome=Helena | acao=estudou computacao | valor=9048
linha=4650 | nome=Lucas | acao=escreveu o relatorio | valor=3948
linha=4651 | nome=Felipe | acao=otimizou o algoritmo | valor=5984
linha=4652 | nome=Eduarda | acao=executou o benchmark | valor=9389
linha=4653 | nome=Igor | acao=otimizou o algoritmo | valor=5263
linha=4654 | nome=Natalia | acao=estudou computacao | valor=1515
linha=4655 | nome=Natalia | acao=executou o benchmark | valor=3663
linha=4656 | nome=Mariana | acao=executou o benchmark | valor=7845
linha=4657 | nome=Carlos | acao=analisou os resultados | valor=1892
linha=4658 | nome=Joao | acao=otimizou o algoritmo | valor=9664
linha=4659 | nome=Felipe | acao=fez um experimento | valor=8806
linha=4660 | nome=Lucas | acao=otimizou o algoritmo | valor=4111
linha=4661 | nome=Sofia | acao=fez um experimento | valor=2156
linha=4662 | nome=Helena | acao=otimizou o algoritmo | valor=8168
linha=4663 | nome=Otavio | acao=estudou computacao | valor=4518
linha=4664 | nome=Tiago | acao=escreveu o relatorio | valor=9986
linha=4665 | nome=Helena | acao=comparou as metricas | valor=7086
linha=4666 | nome=Felipe | acao=estudou computacao | valor=5654
linha=4667 | nome=Otavio | acao=otimizou o algoritmo | valor=1888
linha=4668 | nome=Lucas | acao=fez um experimento | valor=2931
linha=4669 | nome=Igor | acao=escreveu o relatorio | valor=8642
linha=4670 | nome=Ana | acao=escreveu o relatorio | valor=5837
linha=4671 | nome=Bruno | acao=analisou os resultados | valor=8175
linha=4672 | nome=Daniela | acao=fez um experimento | valor=1321
linha=4673 | nome=Sofia | acao=escreveu o relatorio | valor=4196
linha=4674 | nome=Mariana | acao=escreveu o relatorio | valor=5735
linha=4675 | nome=Paulo | acao=analisou os resultados | valor=3476
linha=4676 | nome=Daniela | acao=estudou computacao | valor=7922
linha=4677 | nome=Bruno | acao=participou da aula | valor=4524
linha=4678 | nome=Karen | acao=otimizou o algoritmo | valor=1188
linha=4679 | nome=Vitor | acao=otimizou o algoritmo | valor=6518
linha=4680 | nome=Helena | acao=analisou os resultados | valor=7444
linha=4681 | nome=Sofia | acao=estudou computacao | valor=9165
linha=4682 | nome=Daniela | acao=otimizou o algoritmo | valor=8439
linha=4683 | nome=Daniela | acao=analisou os resultados | valor=6885
linha=4684 | nome=Tiago | acao=estudou computacao | valor=5751
linha=4685 | nome=Carlos | acao=executou o benchmark | valor=1120
linha=4686 | nome=Bruno | acao=otimizou o algoritmo | valor=9579
linha=4687 | nome=Natalia | acao=escreveu o relatorio | valor=3873
linha=4688 | nome=Karen | acao=escreveu o relatorio | valor=5702
linha=4689 | nome=Otavio | acao=executou o benchmark | valor=7197
linha=4690 | nome=Joao | acao=fez um experimento | valor=6964
linha=4691 | nome=Gabriela | acao=otimizou o algoritmo | valor=9155
linha=4692 | nome=Gabriela | acao=estudou computacao | valor=5372
linha=4693 | nome=Felipe | acao=escreveu o relatorio | valor=4925
linha=4694 | nome=Renata | acao=analisou os resultados | valor=7113
linha=4695 | nome=Daniela | acao=comparou as metricas | valor=9167
linha=4696 | nome=Gabriela | acao=analisou os resultados | valor=3772
linha=4697 | nome=Daniela | acao=comparou as metricas | valor=7471
linha=4698 | nome=Helena | acao=estudou computacao | valor=2821
linha=4699 | nome=Mariana | acao=comparou as metricas | valor=6873
linha=4700 | nome=Joao | acao=estudou computacao | valor=8427
linha=4701 | nome=Vitor | acao=executou o benchmark | valor=9287
linha=4702 | nome=Carlos | acao=fez um experimento | valor=7910
linha=4703 | nome=Joao | acao=escreveu o relatorio | valor=3017
linha=4704 | nome=Lucas | acao=executou o benchmark | valor=7586
linha=4705 | nome=Carlos | acao=analisou os resultados | valor=1318
linha=4706 | nome=Bruno | acao=escreveu o relatorio | valor=7907
linha=4707 | nome=Sofia | acao=otimizou o algoritmo | valor=6098
linha=4708 | nome=Tiago | acao=escreveu o relatorio | valor=2389
linha=4709 | nome=Bruno | acao=escreveu o relatorio | valor=8220
linha=4710 | nome=Vitor | acao=otimizou o algoritmo | valor=5120
linha=4711 | nome=Ana | acao=comparou as metricas | valor=4721
linha=4712 | nome=Mariana | acao=estudou computacao | valor=9890
linha=4713 | nome=Joao | acao=executou o benchmark | valor=3065
linha=4714 | nome=Daniela | acao=escreveu o relatorio | valor=5456
linha=4715 | nome=Daniela | acao=otimizou o algoritmo | valor=1526
linha=4716 | nome=Vitor | acao=analisou os resultados | valor=4917
linha=4717 | nome=Paulo | acao=comparou as metricas | valor=1813
linha=4718 | nome=Karen | acao=escreveu o relatorio | valor=9296
linha=4719 | nome=Mariana | acao=analisou os resultados | valor=8839
linha=4720 | nome=Felipe | acao=participou da aula | valor=3562
linha=4721 | nome=Tiago | acao=executou o benchmark | valor=2541
linha=4722 | nome=Helena | acao=comparou as metricas | valor=3444
linha=4723 | nome=Carlos | acao=analisou os resultados | valor=5800
linha=4724 | nome=Joao | acao=otimizou o algoritmo | valor=5255
linha=4725 | nome=Carlos | acao=comparou as metricas | valor=9021
linha=4726 | nome=Mariana | acao=escreveu o relatorio | valor=6777
linha=4727 | nome=Helena | acao=comparou as metricas | valor=7957
linha=4728 | nome=Tiago | acao=executou o benchmark | valor=5946
linha=4729 | nome=Karen | acao=otimizou o algoritmo | valor=4599
linha=4730 | nome=Ana | acao=analisou os resultados | valor=7016
linha=4731 | nome=Vitor | acao=analisou os resultados | valor=2940
linha=4732 | nome=Helena | acao=fez um experimento | valor=4290
linha=4733 | nome=Joao | acao=escreveu o relatorio | valor=5957
linha=4734 | nome=Carlos | acao=comparou as metricas | valor=8654
linha=4735 | nome=Mariana | acao=escreveu o relatorio | valor=4724
linha=4736 | nome=Lucas | acao=executou o benchmark | valor=3729
linha=4737 | nome=Helena | acao=executou o benchmark | valor=3397
linha=4738 | nome=Daniela | acao=fez um experimento | valor=8796
linha=4739 | nome=Mariana | acao=estudou computacao | valor=1820
linha=4740 | nome=Vitor | acao=otimizou o algoritmo | valor=1924
linha=4741 | nome=Daniela | acao=executou o benchmark | valor=5569
linha=4742 | nome=Tiago | acao=escreveu o relatorio | valor=8912
linha=4743 | nome=Vitor | acao=analisou os resultados | valor=7864
linha=4744 | nome=Lucas | acao=comparou as metricas | valor=5220
linha=4745 | nome=Daniela | acao=executou o benchmark | valor=5917
linha=4746 | nome=Vitor | acao=estudou computacao | valor=7710
linha=4747 | nome=Ana | acao=analisou os resultados | valor=8414
linha=4748 | nome=Igor | acao=comparou as metricas | valor=6041
linha=4749 | nome=Renata | acao=comparou as metricas | valor=2376
linha=4750 | nome=Tiago | acao=estudou computacao | valor=2800
linha=4751 | nome=Ana | acao=escreveu o relatorio | valor=3402
linha=4752 | nome=Karen | acao=executou o benchmark | valor=1554
linha=4753 | nome=Igor | acao=fez um experimento | valor=9164
linha=4754 | nome=Ana | acao=otimizou o algoritmo | valor=2992
linha=4755 | nome=Mariana | acao=analisou os resultados | valor=9197
linha=4756 | nome=Helena | acao=estudou computacao | valor=8227
linha=4757 | nome=Sofia | acao=escreveu o relatorio | valor=2971
linha=4758 | nome=Eduarda | acao=estudou computacao | valor=8789
linha=4759 | nome=Bruno | acao=comparou as metricas | valor=4926
linha=4760 | nome=Natalia | acao=escreveu o relatorio | valor=2182
linha=4761 | nome=Joao | acao=comparou as metricas | valor=3256
linha=4762 | nome=Mariana | acao=executou o benchmark | valor=2519
linha=4763 | nome=Otavio | acao=analisou os resultados | valor=2403
linha=4764 | nome=Joao | acao=analisou os resultados | valor=3889
linha=4765 | nome=Igor | acao=analisou os resultados | valor=7017
linha=4766 | nome=Daniela | acao=executou o benchmark | valor=9831
linha=4767 | nome=Mariana | acao=comparou as metricas | valor=2017
linha=4768 | nome=Karen | acao=estudou computacao | valor=2949
linha=4769 | nome=Felipe | acao=analisou os resultados | valor=9594
linha=4770 | nome=Natalia | acao=analisou os resultados | valor=7002
linha=4771 | nome=Gabriela | acao=otimizou o algoritmo | valor=3255
linha=4772 | nome=Otavio | acao=otimizou o algoritmo | valor=2042
linha=4773 | nome=Vitor | acao=otimizou o algoritmo | valor=5779
linha=4774 | nome=Felipe | acao=participou da aula | valor=3805
linha=4775 | nome=Ana | acao=analisou os resultados | valor=3674
linha=4776 | nome=Ana | acao=executou o benchmark | valor=8718
linha=4777 | nome=Tiago | acao=fez um experimento | valor=6966
linha=4778 | nome=Bruno | acao=fez um experimento | valor=4562
linha=4779 | nome=Daniela | acao=estudou computacao | valor=3459
linha=4780 | nome=Ana | acao=otimizou o algoritmo | valor=9586
linha=4781 | nome=Sofia | acao=escreveu o relatorio | valor=7951
linha=4782 | nome=Paulo | acao=otimizou o algoritmo | valor=8196
linha=4783 | nome=Paulo | acao=fez um experimento | valor=6989
linha=4784 | nome=Paulo | acao=executou o benchmark | valor=7854
linha=4785 | nome=Paulo | acao=escreveu o relatorio | valor=2654
linha=4786 | nome=Mariana | acao=fez um experimento | valor=7467
linha=4787 | nome=Tiago | acao=comparou as metricas | valor=6695
linha=4788 | nome=Helena | acao=estudou computacao | valor=3317
linha=4789 | nome=Helena | acao=otimizou o algoritmo | valor=5519
linha=4790 | nome=Igor | acao=fez um experimento | valor=2513
linha=4791 | nome=Mariana | acao=escreveu o relatorio | valor=6809
linha=4792 | nome=Natalia | acao=fez um experimento | valor=1057
linha=4793 | nome=Ana | acao=participou da aula | valor=5523
linha=4794 | nome=Renata | acao=participou da aula | valor=2194
linha=4795 | nome=Lucas | acao=comparou as metricas | valor=2744
linha=4796 | nome=Bruno | acao=executou o benchmark | valor=9553
linha=4797 | nome=Gabriela | acao=analisou os resultados | valor=9439
linha=4798 | nome=Karen | acao=fez um experimento | valor=3248
linha=4799 | nome=Natalia | acao=escreveu o relatorio | valor=9419
linha=4800 | nome=Tiago | acao=estudou computacao | valor=1454
linha=4801 | nome=Mariana | acao=fez um experimento | valor=3555
linha=4802 | nome=Karen | acao=participou da aula | valor=4982
linha=4803 | nome=Joao | acao=fez um experimento | valor=9312
linha=4804 | nome=Gabriela | acao=analisou os resultados | valor=5882
linha=4805 | nome=Lucas | acao=analisou os resultados | valor=8141
linha=4806 | nome=Vitor | acao=participou da aula | valor=4757
linha=4807 | nome=Helena | acao=estudou computacao | valor=7156
linha=4808 | nome=Helena | acao=executou o benchmark | valor=4345
linha=4809 | nome=Karen | acao=fez um experimento | valor=4773
linha=4810 | nome=Helena | acao=escreveu o relatorio | valor=5694
linha=4811 | nome=Tiago | acao=escreveu o relatorio | valor=3525
linha=4812 | nome=Karen | acao=fez um experimento | valor=1838
linha=4813 | nome=Paulo | acao=comparou as metricas | valor=7863
linha=4814 | nome=Karen | acao=analisou os resultados | valor=5341
linha=4815 | nome=Mariana | acao=comparou as metricas | valor=4442
linha=4816 | nome=Lucas | acao=escreveu o relatorio | valor=6720
linha=4817 | nome=Bruno | acao=estudou computacao | valor=6938
linha=4818 | nome=Tiago | acao=escreveu o relatorio | valor=5582
linha=4819 | nome=Natalia | acao=otimizou o algoritmo | valor=4395
linha=4820 | nome=Gabriela | acao=participou da aula | valor=1210
linha=4821 | nome=Tiago | acao=analisou os resultados | valor=2142
linha=4822 | nome=Mariana | acao=analisou os resultados | valor=3513
linha=4823 | nome=Mariana | acao=executou o benchmark | valor=9657
linha=4824 | nome=Tiago | acao=escreveu o relatorio | valor=2314
linha=4825 | nome=Sofia | acao=estudou computacao | valor=5040
linha=4826 | nome=Joao | acao=participou da aula | valor=6121
linha=4827 | nome=Renata | acao=escreveu o relatorio | valor=8428
linha=4828 | nome=Mariana | acao=participou da aula | valor=4487
linha=4829 | nome=Otavio | acao=escreveu o relatorio | valor=8189
linha=4830 | nome=Otavio | acao=analisou os resultados | valor=3628
linha=4831 | nome=Joao | acao=escreveu o relatorio | valor=4019
linha=4832 | nome=Carlos | acao=escreveu o relatorio | valor=7483
linha=4833 | nome=Igor | acao=comparou as metricas | valor=3336
linha=4834 | nome=Bruno | acao=estudou computacao | valor=7037
linha=4835 | nome=Carlos | acao=fez um experimento | valor=3933
linha=4836 | nome=Renata | acao=analisou os resultados | valor=8244
linha=4837 | nome=Joao | acao=otimizou o algoritmo | valor=8180
linha=4838 | nome=Igor | acao=executou o benchmark | valor=4473
linha=4839 | nome=Joao | acao=escreveu o relatorio | valor=6942
linha=4840 | nome=Gabriela | acao=participou da aula | valor=4890
linha=4841 | nome=Gabriela | acao=executou o benchmark | valor=3998
linha=4842 | nome=Renata | acao=participou da aula | valor=6550
linha=4843 | nome=Lucas | acao=executou o benchmark | valor=2863
linha=4844 | nome=Tiago | acao=executou o benchmark | valor=5321
linha=4845 | nome=Sofia | acao=analisou os resultados | valor=3787
linha=4846 | nome=Ana | acao=participou da aula | valor=6792
linha=4847 | nome=Daniela | acao=otimizou o algoritmo | valor=4425
linha=4848 | nome=Felipe | acao=estudou computacao | valor=4081
linha=4849 | nome=Gabriela | acao=participou da aula | valor=3816
linha=4850 | nome=Ana | acao=escreveu o relatorio | valor=5509
linha=4851 | nome=Felipe | acao=comparou as metricas | valor=5694
linha=4852 | nome=Lucas | acao=executou o benchmark | valor=7945
linha=4853 | nome=Vitor | acao=comparou as metricas | valor=3566
linha=4854 | nome=Helena | acao=participou da aula | valor=2729
linha=4855 | nome=Natalia | acao=escreveu o relatorio | valor=8788
linha=4856 | nome=Sofia | acao=executou o benchmark | valor=9764
linha=4857 | nome=Ana | acao=executou o benchmark | valor=3512
linha=4858 | nome=Paulo | acao=executou o benchmark | valor=3404
linha=4859 | nome=Joao | acao=fez um experimento | valor=3854
linha=4860 | nome=Bruno | acao=executou o benchmark | valor=3810
linha=4861 | nome=Vitor | acao=fez um experimento | valor=2379
linha=4862 | nome=Felipe | acao=otimizou o algoritmo | valor=1472
linha=4863 | nome=Vitor | acao=estudou computacao | valor=2840
linha=4864 | nome=Ana | acao=otimizou o algoritmo | valor=9256
linha=4865 | nome=Igor | acao=analisou os resultados | valor=2376
linha=4866 | nome=Natalia | acao=estudou computacao | valor=6711
linha=4867 | nome=Ana | acao=executou o benchmark | valor=6695
linha=4868 | nome=Igor | acao=analisou os resultados | valor=8202
linha=4869 | nome=Eduarda | acao=executou o benchmark | valor=4160
linha=4870 | nome=Karen | acao=escreveu o relatorio | valor=9882
linha=4871 | nome=Otavio | acao=estudou computacao | valor=1466
linha=4872 | nome=Natalia | acao=otimizou o algoritmo | valor=7429
linha=4873 | nome=Natalia | acao=analisou os resultados | valor=4108
linha=4874 | nome=Renata | acao=escreveu o relatorio | valor=7469
linha=4875 | nome=Natalia | acao=otimizou o algoritmo | valor=7921
linha=4876 | nome=Carlos | acao=escreveu o relatorio | valor=2602
linha=4877 | nome=Lucas | acao=fez um experimento | valor=7887
linha=4878 | nome=Daniela | acao=estudou computacao | valor=9198
linha=4879 | nome=Gabriela | acao=analisou os resultados | valor=5680
linha=4880 | nome=Otavio | acao=fez um experimento | valor=3717
linha=4881 | nome=Carlos | acao=executou o benchmark | valor=4083
linha=4882 | nome=Helena | acao=comparou as metricas | valor=6373
linha=4883 | nome=Igor | acao=fez um experimento | valor=7151
linha=4884 | nome=Bruno | acao=executou o benchmark | valor=7861
linha=4885 | nome=Bruno | acao=comparou as metricas | valor=7477
linha=4886 | nome=Sofia | acao=estudou computacao | valor=3902
linha=4887 | nome=Eduarda | acao=otimizou o algoritmo | valor=6418
linha=4888 | nome=Otavio | acao=analisou os resultados | valor=4237
linha=4889 | nome=Lucas | acao=executou o benchmark | valor=7501
linha=4890 | nome=Sofia | acao=analisou os resultados | valor=7579
linha=4891 | nome=Eduarda | acao=analisou os resultados | valor=5928
linha=4892 | nome=Mariana | acao=executou o benchmark | valor=2565
linha=4893 | nome=Mariana | acao=escreveu o relatorio | valor=5552
linha=4894 | nome=Daniela | acao=executou o benchmark | valor=4644
linha=4895 | nome=Renata | acao=otimizou o algoritmo | valor=9188
linha=4896 | nome=Mariana | acao=participou da aula | valor=8997
linha=4897 | nome=Renata | acao=estudou computacao | valor=3610
linha=4898 | nome=Vitor | acao=participou da aula | valor=5381
linha=4899 | nome=Vitor | acao=fez um experimento | valor=6218
linha=4900 | nome=Paulo | acao=otimizou o algoritmo | valor=4861
linha=4901 | nome=Sofia | acao=fez um experimento | valor=3094
