linha=1 | nome=Tiago | acao=estudou computacao | valor=4256
linha=4627 | nome=Gabriela | acao=participou da aula | valor=8840
linha=4628 | nome=Daniela | acao=otimizou o algoritmo | valor=6729
linha=4629 | nome=Tiago | acao=participou da aula | valor=2537
linha=4630 | nome=Eduarda | acao=comparou as metricas | valor=9840
linha=4631 | nome=Vitor | acao=otimizou o algoritmo | valor=3386
linha=4632 | nome=Helena | acao=fez um experimento | valor=1204
linha=4633 | nome=Carlos | acao=participou da aula | valor=9132
linha=4634 | nome=Paulo | acao=fez um experimento | valor=3556
linha=4635 | nome=Carlos | acao=executou o benchmark | valor=5106
linha=4636 | nome=Daniela | acao=participou da aula | valor=1840
linha=4637 | nome=Lucas | acao=otimizou o algoritmo | valor=7763
linha=4638 | nome=Mariana | acao=estudou computacao | valor=6269
linha=4639 | nome=Renata | acao=estudou computacao | valor=4444
linha=4640 | nome=Ana | acao=participou da aula | valor=1185
linha=4641 | nome=Eduarda | acao=otimizou o algoritmo | valor=5684
linha=4642 | nome=Joao | acao=estudou computacao | valor=8156
linha=4643 | nome=Vitor | acao=fez um experimento | valor=4283
linha=4644 | nome=Karen | acao=comparou as metricas | valor=8713
linha=4645 | nome=Eduarda | acao=comparou as metricas | valor=4586
linha=4646 | nome=Eduarda | acao=executou o benchmark | valor=5848
linha=4647 | nome=Otavio | acao=analisou os resultados | valor=1855
linha=4648 | nome=Joao | acao=otimizou o algoritmo | valor=4187
linha=4649 | nome=Felipe | acao=fez um experimento | valor=1493
linha=4650 | nome=Bruno | acao=escreveu o relatorio | valor=8029
linha=4651 | nome=Otavio | acao=comparou as metricas | valor=8040
linha=4652 | nome=Mariana | acao=escreveu o relatorio | valor=2114
linha=4653 | nome=Karen | acao=participou da aula | valor=3292
linha=4654 | nome=Vitor | acao=executou o benchmark | valor=5272
linha=4655 | nome=Sofia | acao=analisou os resultados | valor=6338
linha=4656 | nome=Daniela | acao=otimizou o algoritmo | valor=1196
linha=4657 | nome=Igor | acao=escreveu o relatorio | valor=7692
linha=4658 | nome=Paulo | acao=otimizou o algoritmo | valor=2012
linha=4659 | nome=Carlos | acao=otimizou o algoritmo | valor=9537
linha=4660 | nome=Mariana | acao=otimizou o algoritmo | valor=8313
linha=4661 | nome=Joao | acao=comparou as metricas | valor=9187
linha=4662 | nome=Mariana | acao=escreveu o relatorio | valor=1357
linha=4663 | nome=Carlos | acao=analisou os resultados | valor=8548
linha=4664 | nome=Ana | acao=fez um experimento | valor=3106
linha=4665 | nome=Lucas | acao=escreveu o relatorio | valor=6414
linha=4666 | nome=Carlos | acao=otimizou o algoritmo | valor=2122
linha=4667 | nome=Tiago | acao=participou da aula | valor=5437
linha=4668 | nome=Eduarda | acao=executou o benchmark | valor=2283
linha=4669 | nome=Bruno | acao=estudou computacao | valor=5340
linha=4670 | nome=Renata | acao=executou o benchmark | valor=6060
linha=4671 | nome=Natalia | acao=executou o benchmark | valor=3953
linha=4672 | nome=Felipe | acao=fez um experimento | valor=4776
linha=4673 | nome=Karen | acao=estudou computacao | valor=2821
linha=4674 | nome=Carlos | acao=executou o benchmark | valor=4217
linha=4675 | nome=Eduarda | acao=comparou as metricas | valor=4050
linha=4676 | nome=Gabriela | acao=fez um experimento | valor=2870
linha=4677 | nome=Renata | acao=executou o benchmark | valor=8580
linha=4678 | nome=Sofia | acao=escreveu o relatorio | valor=9705
linha=4679 | nome=Karen | acao=estudou computacao | valor=9707
linha=4680 | nome=Vitor | acao=estudou computacao | valor=1988
linha=4681 | nome=Ana | acao=comparou as metricas | valor=5416
linha=4682 | nome=Mariana | acao=participou da aula | valor=4370
linha=4683 | nome=Igor | acao=fez um experimento | valor=1082
linha=4684 | nome=Tiago | acao=otimizou o algoritmo | valor=3299
linha=4685 | nome=Helena | acao=estudou computacao | valor=5762
linha=4686 | nome=Karen | acao=participou da aula | valor=4987
linha=4687 | nome=Renata | acao=otimizou o algoritmo | valor=4519
linha=4688 | nome=Mariana | acao=participou da aula | valor=8640
linha=4689 | nome=Felipe | acao=escreveu o relatorio | valor=1831
linha=4690 | nome=Renata | acao=executou o benchmark | valor=1773
linha=4691 | nome=Carlos | acao=comparou as metricas | valor=1465
linha=4692 | nome=Carlos | acao=otimizou o algoritmo | valor=6643
linha=4693 | nome=Gabriela | acao=otimizou o algoritmo | valor=2163
linha=4694 | nome=Lucas | acao=otimizou o algoritmo | valor=4845
linha=4695 | nome=Renata | acao=otimizou o algoritmo | valor=3230
linha=4696 | nome=Lucas | acao=fez um experimento | valor=1081
linha=4697 | nome=Vitor | acao=estudou computacao | valor=4362
linha=4698 | nome=Lucas | acao=estudou computacao | valor=3269
linha=4699 | nome=Sofia | acao=otimizou o algoritmo | valor=4140
linha=4700 | nome=Daniela | acao=comparou as metricas | valor=3053
linha=4701 | nome=Ana | acao=estudou computacao | valor=4707
linha=4702 | nome=Natalia | acao=escreveu o relatorio | valor=8833
linha=4703 | nome=Lucas | acao=analisou os resultados | valor=5560
linha=4704 | nome=Tiago | acao=executou o benchmark | valor=3036
linha=4705 | nome=Karen | acao=estudou computacao | valor=6107
linha=4706 | nome=Paulo | acao=participou da aula | valor=9101
linha=4707 | nome=Tiago | acao=comparou as metricas | valor=5138
linha=4708 | nome=Otavio | acao=executou o benchmark | valor=4518
linha=4709 | nome=Mariana | acao=comparou as metricas | valor=1504
linha=4710 | nome=Renata | acao=participou da aula | valor=9777
linha=4711 | nome=Joao | acao=executou o benchmark | valor=4593
linha=4712 | nome=Lucas | acao=participou da aula | valor=8071
linha=4713 | nome=Helena | acao=participou da aula | valor=7737
linha=4714 | nome=Otavio | acao=estudou computacao | valor=8735
linha=4715 | nome=Carlos | acao=fez um experimento | valor=7746
linha=4716 | nome=Otavio | acao=participou da aula | valor=9026
linha=4717 | nome=Igor | acao=fez um experimento | valor=7856
linha=4718 | nome=Lucas | acao=fez um experimento | valor=6440
linha=4719 | nome=Mariana | acao=fez um experimento | valor=8584
linha=4720 | nome=Karen | acao=executou o benchmark | valor=5102
linha=4721 | nome=Paulo | acao=otimizou o algoritmo | valor=5559
linha=4722 | nome=Renata | acao=estudou computacao | valor=3396
linha=4723 | nome=Gabriela | acao=analisou os resultados | valor=4711
linha=4724 | nome=Tiago | acao=analisou os resultados | valor=1911
linha=4725 | nome=Bruno | acao=fez um experimento | valor=6590
linha=4726 | nome=Mariana | acao=estudou computacao | valor=9421
linha=4727 | nome=Eduarda | acao=analisou os resultados | valor=2055
linha=4728 | nome=Bruno | acao=comparou as metricas | valor=2096
linha=4729 | nome=Daniela | acao=analisou os resultados | valor=9834
linha=4730 | nome=Paulo | acao=otimizou o algoritmo | valor=2068
linha=4731 | nome=Lucas | acao=estudou computacao | valor=3954
linha=4732 | nome=Mariana | acao=executou o benchmark | valor=2330
linha=4733 | nome=Carlos | acao=comparou as metricas | valor=1531
linha=4734 | nome=Vitor | acao=escreveu o relatorio | valor=2093
linha=4735 | nome=Mariana | acao=otimizou o algoritmo | valor=2935
linha=4736 | nome=Lucas | acao=analisou os resultados | valor=7961
linha=4737 | nome=Tiago | acao=analisou os resultados | valor=1732
linha=4738 | nome=Helena | acao=fez um experimento | valor=6348
linha=4739 | nome=Renata | acao=otimizou o algoritmo | valor=8664
linha=4740 | nome=Otavio | acao=executou o benchmark | valor=5659
linha=4741 | nome=Carlos | acao=escreveu o relatorio | valor=6830
linha=4742 | nome=Igor | acao=executou o benchmark | valor=5368
linha=4743 | nome=Joao | acao=comparou as metricas | valor=9995
linha=4744 | nome=Renata | acao=otimizou o algoritmo | valor=6490
linha=4745 | nome=Mariana | acao=estudou computacao | valor=2483
linha=4746 | nome=Mariana | acao=executou o benchmark | valor=5000
linha=4747 | nome=Eduarda | acao=escreveu o relatorio | valor=1999
linha=4748 | nome=Renata | acao=executou o benchmark | valor=5437
linha=4749 | nome=Gabriela | acao=executou o benchmark | valor=3172
linha=4750 | nome=Ana | acao=executou o benchmark | valor=6872
linha=4751 | nome=Sofia | acao=escreveu o relatorio | valor=5604
linha=4752 | nome=Paulo | acao=participou da aula | valor=3935
linha=4753 | nome=Joao | acao=analisou os resultados | valor=8898
linha=4754 | nome=Eduarda | acao=analisou os resultados | valor=6782
linha=4755 | nome=Paulo | acao=executou o benchmark | valor=6369
linha=4756 | nome=Mariana | acao=executou o benchmark | valor=3785
linha=4757 | nome=Mariana | acao=fez um experimento | valor=4375
linha=4758 | nome=Daniela | acao=analisou os resultados | valor=5512
linha=4759 | nome=Karen | acao=analisou os resultados | valor=9074
linha=4760 | nome=Bruno | acao=executou o benchmark | valor=1642
linha=4761 | nome=Mariana | acao=estudou computacao | valor=1043
linha=4762 | nome=Joao | acao=fez um experimento | valor=3294
linha=4763 | nome=Natalia | acao=otimizou o algoritmo | valor=2548
linha=4764 | nome=Bruno | acao=otimizou o algoritmo | valor=8753
linha=4765 | nome=Natalia | acao=otimizou o algoritmo | valor=1147
linha=4766 | nome=Joao | acao=executou o benchmark | valor=7066
linha=4767 | nome=Lucas | acao=estudou computacao | valor=8037
linha=4768 | nome=Paulo | acao=analisou os resultados | valor=8510
linha=4769 | nome=Igor | acao=analisou os resultados | valor=1848
linha=4770 | nome=Bruno | acao=escreveu o relatorio | valor=4765
linha=4771 | nome=Vitor | acao=executou o benchmark | valor=5853
linha=4772 | nome=Joao | acao=otimizou o algoritmo | valor=8195
linha=4773 | nome=Daniela | acao=comparou as metricas | valor=9772
linha=4774 | nome=Mariana | acao=participou da aula | valor=5904
linha=4775 | nome=Lucas | acao=otimizou o algoritmo | valor=6858
linha=4776 | nome=Tiago | acao=participou da aula | valor=6918
linha=4777 | nome=Lucas | acao=participou da aula | valor=3596
linha=4778 | nome=Renata | acao=analisou os resultados | valor=9228
linha=4779 | nome=Natalia | acao=estudou computacao | valor=9074
linha=4780 | nome=Carlos | acao=fez um experimento | valor=8094
linha=4781 | nome=Sofia | acao=comparou as metricas | valor=5047
linha=4782 | nome=Igor | acao=escreveu o relatorio | valor=8358
linha=4783 | nome=Ana | acao=otimizou o algoritmo | valor=4626
linha=4784 | nome=Joao | acao=estudou computacao | valor=6431
linha=4785 | nome=Joao | acao=otimizou o algoritmo | valor=7965
linha=4786 | nome=Joao | acao=comparou as metricas | valor=6986
linha=4787 | nome=Gabriela | acao=escreveu o relatorio | valor=5620
linha=4788 | nome=Otavio | acao=estudou computacao | valor=8787
linha=4789 | nome=Bruno | acao=otimizou o algoritmo | valor=9636
linha=4790 | nome=Joao | acao=otimizou o algoritmo | valor=2634
linha=4791 | nome=Daniela | acao=escreveu o relatorio | valor=1406
linha=4792 | nome=Gabriela | acao=comparou as metricas | valor=1775
linha=4793 | nome=Igor | acao=fez um experimento | valor=1813
linha=4794 | nome=Igor | acao=fez um experimento | valor=3579
linha=4795 | nome=Tiago | acao=executou o benchmark | valor=9174
linha=4796 | nome=Paulo | acao=executou o benchmark | valor=2119
linha=4797 | nome=Helena | acao=fez um experimento | valor=1661
linha=4798 | nome=Joao | acao=analisou os resultados | valor=9612
linha=4799 | nome=Sofia | acao=participou da aula | valor=9922
linha=4800 | nome=Mariana | acao=escreveu o relatorio | valor=7207
linha=4801 | nome=Mariana | acao=escreveu o relatorio | valor=5181
linha=4802 | nome=Bruno | acao=fez um experimento | valor=5572
linha=4803 | nome=Igor | acao=estudou computacao | valor=5269
linha=4804 | nome=Eduarda | acao=escreveu o relatorio | valor=7222
linha=4805 | nome=Karen | acao=executou o benchmark | valor=8043
linha=4806 | nome=Carlos | acao=escreveu o relatorio | valor=8791
linha=4807 | nome=Otavio | acao=analisou os resultados | valor=2948
linha=4808 | nome=Mariana | acao=fez um experimento | valor=9483
linha=4809 | nome=Daniela | acao=analisou os resultados | valor=7852
linha=4810 | nome=Carlos | acao=executou o benchmark | valor=4303
linha=4811 | nome=Tiago | acao=fez um experimento | valor=9703
linha=4812 | nome=Carlos | acao=otimizou o algoritmo | valor=3298
linha=4813 | nome=Sofia | acao=executou o benchmark | valor=9363
linha=4814 | nome=Tiago | acao=participou da aula | valor=1979
linha=4815 | nome=Lucas | acao=executou o benchmark | valor=9156
linha=4816 | nome=Bruno | acao=comparou as metricas | valor=9690
linha=4817 | nome=Vitor | acao=fez um experimento | valor=9966
linha=4818 | nome=Natalia | acao=analisou os resultados | valor=3454
linha=4819 | nome=Paulo | acao=analisou os resultados | valor=5862
linha=4820 | nome=Otavio | acao=otimizou o algoritmo | valor=5529
linha=4821 | nome=Bruno | acao=estudou computacao | valor=2819
linha=4822 | nome=Eduarda | acao=executou o benchmark | valor=7799
linha=4823 | nome=Igor | acao=otimizou o algoritmo | valor=1862
linha=4824 | nome=Karen | acao=executou o benchmark | valor=5250
linha=4825 | nome=Paulo | acao=participou da aula | valor=4895
linha=4826 | nome=Otavio | acao=escreveu o relatorio | valor=8841
linha=4827 | nome=Tiago | acao=participou da aula | valor=6799
linha=4828 | nome=Felipe | acao=escreveu o relatorio | valor=7147
linha=4829 | nome=Otavio | acao=escreveu o relatorio | valor=2669
linha=4830 | nome=Renata | acao=fez um experimento | valor=5734
linha=4831 | nome=Daniela | acao=otimizou o algoritmo | valor=8813
linha=4832 | nome=Karen | acao=executou o benchmark | valor=5235
linha=4833 | nome=Ana | acao=comparou as metricas | valor=7486
linha=4834 | nome=Bruno | acao=executou o benchmark | valor=7055
linha=4835 | nome=Daniela | acao=analisou os resultados | valor=7442
linha=4836 | nome=Bruno | acao=otimizou o algoritmo | valor=5624
linha=4837 | nome=Bruno | acao=otimizou o algoritmo | valor=2807
linha=4838 | nome=Tiago | acao=escreveu o relatorio | valor=6289
linha=4839 | nome=Karen | acao=analisou os resultados | valor=2191
linha=4840 | nome=Joao | acao=estudou computacao | valor=8791
linha=4841 | nome=Gabriela | acao=executou o benchmark | valor=4777
linha=4842 | nome=Tiago | acao=otimizou o algoritmo | valor=1130
linha=4843 | nome=Vitor | acao=estudou computacao | valor=9981
linha=4844 | nome=Mariana | acao=analisou os resultados | valor=5648
linha=4845 | nome=Ana | acao=otimizou o algoritmo | valor=7058
linha=4846 | nome=Lucas | acao=participou da aula | valor=9642
linha=4847 | nome=Helena | acao=escreveu o relatorio | valor=4440
linha=4848 | nome=Ana | acao=estudou computacao | valor=1144
linha=4849 | nome=Renata | acao=comparou as metricas | valor=5314
linha=4850 | nome=Lucas | acao=analisou os resultados | valor=4053
linha=4851 | nome=Otavio | acao=fez um experimento | valor=9586
linha=4852 | nome=Eduarda | acao=estudou computacao | valor=8372
linha=4853 | nome=Felipe | acao=estudou computacao | valor=4232
linha=4854 | nome=Lucas | acao=otimizou o algoritmo | valor=1731
linha=4855 | nome=Ana | acao=executou o benchmark | valor=6921
linha=4856 | nome=Paulo | acao=fez um experimento | valor=1879
linha=4857 | nome=Helena | acao=participou da aula | valor=2854
linha=4858 | nome=Bruno | acao=escreveu o relatorio | valor=7377
linha=4859 | nome=Igor | acao=executou o benchmark | valor=2447
linha=4860 | nome=Vitor | acao=escreveu o relatorio | valor=2709
linha=4861 | nome=Ana | acao=escreveu o relatorio | valor=7260
linha=4862 | nome=Renata | acao=estudou computacao | valor=5847
linha=4863 | nome=Mariana | acao=escreveu o relatorio | valor=5842
linha=4864 | nome=Helena | acao=escreveu o relatorio | valor=6479
linha=4865 | nome=Felipe | acao=estudou computacao | valor=8292
linha=4866 | nome=Gabriela | acao=otimizou o algoritmo | valor=9690
linha=4867 | nome=Joao | acao=otimizou o algoritmo | valor=4127
linha=4868 | nome=Otavio | acao=analisou os resultados | valor=7531
linha=4869 | nome=Eduarda | acao=participou da aula | valor=3307
linha=4870 | nome=Helena | acao=analisou os resultados | valor=1382
linha=4871 | nome=Sofia | acao=escreveu o relatorio | valor=2450
linha=4872 | nome=Karen | acao=participou da aula | valor=8844
linha=4873 | nome=Paulo | acao=analisou os resultados | valor=6900
linha=4874 | nome=Daniela | acao=fez um experimento | valor=8878
linha=4875 | nome=Mariana | acao=otimizou o algoritmo | valor=2977
linha=4876 | nome=Vitor | acao=otimizou o algoritmo | valor=3572
linha=4877 | nome=Helena | acao=analisou os resultados | valor=1246
linha=4878 | nome=Sofia | acao=executou o benchmark | valor=4812
linha=4879 | nome=Tiago | acao=estudou computacao | valor=3840
linha=4880 | nome=Bruno | acao=otimizou o algoritmo | valor=1774
