linha=1 | nome=Eduarda | acao=estudou computacao | valor=1738
linha=4069 | nome=Karen | acao=escreveu o relatorio | valor=3770
linha=4070 | nome=Helena | acao=participou da aula | valor=3127
linha=4071 | nome=Mariana | acao=estudou computacao | valor=5423
linha=4072 | nome=Ana | acao=participou da aula | valor=8266
linha=4073 | nome=Bruno | acao=executou o benchmark | valor=6319
linha=4074 | nome=Carlos | acao=otimizou o algoritmo | valor=8290
linha=4075 | nome=Vitor | acao=comparou as metricas | valor=5578
linha=4076 | nome=Joao | acao=participou da aula | valor=2387
linha=4077 | nome=Daniela | acao=escreveu o relatorio | valor=9930
linha=4078 | nome=Igor | acao=otimizou o algoritmo | valor=5164
linha=4079 | nome=Daniela | acao=escreveu o relatorio | valor=9499
linha=4080 | nome=Gabriela | acao=fez um experimento | valor=5509
linha=4081 | nome=Natalia | acao=comparou as metricas | valor=2794
linha=4082 | nome=Joao | acao=analisou os resultados | valor=2355
linha=4083 | nome=Daniela | acao=fez um experimento | valor=7913
linha=4084 | nome=Daniela | acao=comparou as metricas | valor=5255
linha=4085 | nome=Joao | acao=participou da aula | valor=1332
linha=4086 | nome=Ana | acao=comparou as metricas | valor=9056
linha=4087 | nome=Ana | acao=analisou os resultados | valor=3766
linha=4088 | nome=Igor | acao=otimizou o algoritmo | valor=7951
linha=4089 | nome=Tiago | acao=estudou computacao | valor=2823
linha=4090 | nome=Mariana | acao=participou da aula | valor=8152
linha=4091 | nome=Eduarda | acao=estudou computacao | valor=3868
linha=4092 | nome=Bruno | acao=escreveu o relatorio | valor=4271
linha=4093 | nome=Paulo | acao=escreveu o relatorio | valor=7518
linha=4094 | nome=Otavio | acao=executou o benchmark | valor=7665
linha=4095 | nome=Lucas | acao=fez um experimento | valor=5686
linha=4096 | nome=Igor | acao=estudou computacao | valor=4332
linha=4097 | nome=Joao | acao=otimizou o algoritmo | valor=4119
linha=4098 | nome=Mariana | acao=participou da aula | valor=3998
linha=4099 | nome=Otavio | acao=escreveu o relatorio | valor=7433
linha=4100 | nome=Eduarda | acao=fez um experimento | valor=3231
linha=4101 | nome=Joao | acao=comparou as metricas | valor=9332
linha=4102 | nome=Lucas | acao=otimizou o algoritmo | valor=3556
linha=4103 | nome=Paulo | acao=comparou as metricas | valor=3734
linha=4104 | nome=Natalia | acao=participou da aula | valor=1265
linha=4105 | nome=Natalia | acao=otimizou o algoritmo | valor=2384
linha=4106 | nome=Bruno | acao=fez um experimento | valor=1881
linha=4107 | nome=Daniela | acao=executou o benchmark | valor=7731
linha=4108 | nome=Helena | acao=comparou as metricas | valor=3099
linha=4109 | nome=Paulo | acao=comparou as metricas | valor=4271
linha=4110 | nome=Carlos | acao=comparou as metricas | valor=6873
linha=4111 | nome=Daniela | acao=participou da aula | valor=7113
linha=4112 | nome=Helena | acao=fez um experimento | valor=4995
linha=4113 | nome=Tiago | acao=escreveu o relatorio | valor=6995
linha=4114 | nome=Lucas | acao=analisou os resultados | valor=2410
linha=4115 | nome=Renata | acao=otimizou o algoritmo | valor=7688
linha=4116 | nome=Ana | acao=executou o benchmark | valor=3459
linha=4117 | nome=Carlos | acao=otimizou o algoritmo | valor=9985
linha=4118 | nome=Tiago | acao=analisou os resultados | valor=1262
linha=4119 | nome=Gabriela | acao=analisou os resultados | valor=4855
linha=4120 | nome=Paulo | acao=fez um experimento | valor=2034
linha=4121 | nome=Otavio | acao=executou o benchmark | valor=7774
linha=4122 | nome=Igor | acao=comparou as metricas | valor=3499
linha=4123 | nome=Paulo | acao=estudou computacao | valor=7474
linha=4124 | nome=Eduarda | acao=comparou as metricas | valor=7096
linha=4125 | nome=Tiago | acao=analisou os resultados | valor=3211
linha=4126 | nome=Gabriela | acao=otimizou o algoritmo | valor=5593
linha=4127 | nome=Renata | acao=participou da aula | valor=7208
linha=4128 | nome=Renata | acao=executou o benchmark | valor=3775
linha=4129 | nome=Otavio | acao=fez um experimento | valor=3031
linha=4130 | nome=Renata | acao=analisou os resultados | valor=8097
linha=4131 | nome=Ana | acao=fez um experimento | valor=8120
linha=4132 | nome=Gabriela | acao=participou da aula | valor=4478
linha=4133 | nome=Renata | acao=escreveu o relatorio | valor=7615
linha=4134 | nome=Helena | acao=escreveu o relatorio | valor=4197
linha=4135 | nome=Ana | acao=fez um experimento | valor=1854
linha=4136 | nome=Renata | acao=escreveu o relatorio | valor=9343
linha=4137 | nome=Helena | acao=comparou as metricas | valor=6835
linha=4138 | nome=Ana | acao=estudou computacao | valor=5402
linha=4139 | nome=Karen | acao=participou da aula | valor=2711
linha=4140 | nome=Carlos | acao=escreveu o relatorio | valor=5441
linha=4141 | nome=Ana | acao=executou o benchmark | valor=8599
linha=4142 | nome=Gabriela | acao=executou o benchmark | valor=9387
linha=4143 | nome=Natalia | acao=comparou as metricas | valor=7807
linha=4144 | nome=Bruno | acao=participou da aula | valor=7753
linha=4145 | nome=Vitor | acao=otimizou o algoritmo | valor=6901
linha=4146 | nome=Gabriela | acao=executou o benchmark | valor=7921
linha=4147 | nome=Otavio | acao=otimizou o algoritmo | valor=4803
linha=4148 | nome=Daniela | acao=otimizou o algoritmo | valor=2082
linha=4149 | nome=Vitor | acao=executou o benchmark | valor=6860
linha=4150 | nome=Vitor | acao=escreveu o relatorio | valor=4037
linha=4151 | nome=Carlos | acao=fez um experimento | valor=4800
linha=4152 | nome=Ana | acao=executou o benchmark | valor=7348
linha=4153 | nome=Paulo | acao=executou o benchmark | valor=2247
linha=4154 | nome=Mariana | acao=estudou computacao | valor=5502
linha=4155 | nome=Paulo | acao=analisou os resultados | valor=1175
linha=4156 | nome=Gabriela | acao=analisou os resultados | valor=1105
linha=4157 | nome=Karen | acao=otimizou o algoritmo | valor=4268
linha=4158 | nome=Joao | acao=otimizou o algoritmo | valor=1463
linha=4159 | nome=Felipe | acao=participou da aula | valor=7659
linha=4160 | nome=Gabriela | acao=executou o benchmark | valor=8875
linha=4161 | nome=Gabriela | acao=comparou as metricas | valor=6439
linha=4162 | nome=Felipe | acao=escreveu o relatorio | valor=9288
linha=4163 | nome=Paulo | acao=executou o benchmark | valor=8160
linha=4164 | nome=Otavio | acao=fez um experimento | valor=8138
linha=4165 | nome=Natalia | acao=otimizou o algoritmo | valor=7922
linha=4166 | nome=Otavio | acao=otimizou o algoritmo | valor=8798
linha=4167 | nome=Paulo | acao=fez um experimento | valor=4553
linha=4168 | nome=Daniela | acao=participou da aula | valor=4722
linha=4169 | nome=Lucas | acao=analisou os resultados | valor=8083
linha=4170 | nome=Felipe | acao=estudou computacao | valor=3166
linha=4171 | nome=Eduarda | acao=fez um experimento | valor=9910
linha=4172 | nome=Ana | acao=escreveu o relatorio | valor=7546
linha=4173 | nome=Bruno | acao=fez um experimento | valor=3450
linha=4174 | nome=Felipe | acao=executou o benchmark | valor=4642
linha=4175 | nome=Carlos | acao=fez um experimento | valor=8096
linha=4176 | nome=Felipe | acao=estudou computacao | valor=9104
linha=4177 | nome=Vitor | acao=escreveu o relatorio | valor=7165
linha=4178 | nome=Vitor | acao=comparou as metricas | valor=2447
linha=4179 | nome=Paulo | acao=participou da aula | valor=2242
linha=4180 | nome=Carlos | acao=otimizou o algoritmo | valor=3921
linha=4181 | nome=Natalia | acao=comparou as metricas | valor=5577
linha=4182 | nome=Ana | acao=comparou as metricas | valor=7870
linha=4183 | nome=Joao | acao=estudou computacao | valor=2053
linha=4184 | nome=Igor | acao=otimizou o algoritmo | valor=5229
linha=4185 | nome=Sofia | acao=participou da aula | valor=1415
linha=4186 | nome=Carlos | acao=executou o benchmark | valor=9558
linha=4187 | nome=Mariana | acao=executou o benchmark | valor=9040
linha=4188 | nome=Felipe | acao=comparou as metricas | valor=7751
linha=4189 | nome=Eduarda | acao=participou da aula | valor=2217
linha=4190 | nome=Karen | acao=fez um experimento | valor=1020
linha=4191 | nome=Helena | acao=escreveu o relatorio | valor=7218
linha=4192 | nome=Joao | acao=executou o benchmark | valor=1538
linha=4193 | nome=Lucas | acao=analisou os resultados | valor=7671
linha=4194 | nome=Vitor | acao=executou o benchmark | valor=6834
linha=4195 | nome=Gabriela | acao=executou o benchmark | valor=5598
linha=4196 | nome=Joao | acao=analisou os resultados | valor=2176
linha=4197 | nome=Igor | acao=analisou os resultados | valor=6818
linha=4198 | nome=Mariana | acao=comparou as metricas | valor=4763
linha=4199 | nome=Daniela | acao=estudou computacao | valor=5465
linha=4200 | nome=Renata | acao=analisou os resultados | valor=6622
linha=4201 | nome=Helena | acao=comparou as metricas | valor=9796
linha=4202 | nome=Helena | acao=executou o benchmark | valor=9775
linha=4203 | nome=Mariana | acao=fez um experimento | valor=2395
linha=4204 | nome=Tiago | acao=analisou os resultados | valor=2338
linha=4205 | nome=Mariana | acao=participou da aula | valor=5098
linha=4206 | nome=Felipe | acao=escreveu o relatorio | valor=3691
linha=4207 | nome=Sofia | acao=analisou os resultados | valor=5751
linha=4208 | nome=Mariana | acao=executou o benchmark | valor=3099
linha=4209 | nome=Sofia | acao=escreveu o relatorio | valor=6520
linha=4210 | nome=Paulo | acao=analisou os resultados | valor=6966
linha=4211 | nome=Karen | acao=otimizou o algoritmo | valor=2215
linha=4212 | nome=Ana | acao=escreveu o relatorio | valor=1892
linha=4213 | nome=Helena | acao=executou o benchmark | valor=8374
linha=4214 | nome=Karen | acao=analisou os resultados | valor=4541
linha=4215 | nome=Vitor | acao=escreveu o relatorio | valor=2047
linha=4216 | nome=Carlos | acao=executou o benchmark | valor=1419
linha=4217 | nome=Ana | acao=fez um experimento | valor=7505
linha=4218 | nome=Lucas | acao=estudou computacao | valor=9558
linha=4219 | nome=Sofia | acao=escreveu o relatorio | valor=4742
linha=4220 | nome=Otavio | acao=estudou computacao | valor=6200
linha=4221 | nome=Ana | acao=estudou computacao | valor=5130
linha=4222 | nome=Sofia | acao=executou o benchmark | valor=5573
linha=4223 | nome=Gabriela | acao=executou o benchmark | valor=7512
linha=4224 | nome=Helena | acao=otimizou o algoritmo | valor=2758
linha=4225 | nome=Mariana | acao=participou da aula | valor=3823
linha=4226 | nome=Paulo | acao=otimizou o algoritmo | valor=8844
linha=4227 | nome=Tiago | acao=estudou computacao | valor=8540
linha=4228 | nome=Sofia | acao=participou da aula | valor=3446
linha=4229 | nome=Felipe | acao=analisou os resultados | valor=6166
linha=4230 | nome=Natalia | acao=executou o benchmark | valor=8240
linha=4231 | nome=Sofia | acao=participou da aula | valor=4834
linha=4232 | nome=Sofia | acao=escreveu o relatorio | valor=2002
linha=4233 | nome=Daniela | acao=participou da aula | valor=9398
linha=4234 | nome=Carlos | acao=estudou computacao | valor=2130
linha=4235 | nome=Mariana | acao=estudou computacao | valor=7637
linha=4236 | nome=Otavio | acao=otimizou o algoritmo | valor=2352
linha=4237 | nome=Ana | acao=comparou as metricas | valor=5638
linha=4238 | nome=Lucas | acao=comparou as metricas | valor=8099
linha=4239 | nome=Eduarda | acao=escreveu o relatorio | valor=4329
linha=4240 | nome=Gabriela | acao=executou o benchmark | valor=5696
linha=4241 | nome=Otavio | acao=fez um experimento | valor=4589
linha=4242 | nome=Vitor | acao=fez um experimento | valor=9612
linha=4243 | nome=Natalia | acao=executou o benchmark | valor=4463
linha=4244 | nome=Sofia | acao=otimizou o algoritmo | valor=4189
linha=4245 | nome=Tiago | acao=analisou os resultados | valor=9032
linha=4246 | nome=Eduarda | acao=fez um experimento | valor=2232
linha=4247 | nome=Joao | acao=participou da aula | valor=6707
linha=4248 | nome=Daniela | acao=escreveu o relatorio | valor=6176
linha=4249 | nome=Bruno | acao=participou da aula | valor=4681
linha=4250 | nome=Eduarda | acao=estudou computacao | valor=8695
linha=4251 | nome=Igor | acao=escreveu o relatorio | valor=8586
linha=4252 | nome=Paulo | acao=escreveu o relatorio | valor=9138
linha=4253 | nome=Joao | acao=fez um experimento | valor=8138
linha=4254 | nome=Sofia | acao=comparou as metricas | valor=6363
linha=4255 | nome=Renata | acao=executou o benchmark | valor=1915
linha=4256 | nome=Renata | acao=otimizou o algoritmo | valor=9244
linha=4257 | nome=Paulo | acao=estudou computacao | valor=8056
linha=4258 | nome=Ana | acao=fez um experimento | valor=5934
linha=4259 | nome=Felipe | acao=estudou computacao | valor=8464
linha=4260 | nome=Karen | acao=estudou computacao | valor=7062
linha=4261 | nome=Tiago | acao=comparou as metricas | valor=4447
linha=4262 | nome=Ana | acao=fez um experimento | valor=8010
linha=4263 | nome=Mariana | acao=analisou os resultados | valor=9009
linha=4264 | nome=Otavio | acao=analisou os resultados | valor=7685
linha=4265 | nome=Sofia | acao=estudou computacao | valor=3016
linha=4266 | nome=Helena | acao=otimizou o algoritmo | valor=1464
linha=4267 | nome=Joao | acao=participou da aula | valor=4287
linha=4268 | nome=Carlos | acao=analisou os resultados | valor=7744
linha=4269 | nome=Carlos | acao=analisou os resultados | valor=5456
linha=4270 | nome=Mariana | acao=executou o benchmark | valor=6403
linha=4271 | nome=Daniela | acao=executou o benchmark | valor=5470
linha=4272 | nome=Mariana | acao=escreveu o relatorio | valor=7899
linha=4273 | nome=Carlos | acao=comparou as metricas | valor=4797
linha=4274 | nome=Helena | acao=escreveu o relatorio | valor=2681
linha=4275 | nome=Ana | acao=escreveu o relatorio | valor=3982
linha=4276 | nome=Renata | acao=comparou as metricas | valor=7186
linha=4277 | nome=Lucas | acao=comparou as metricas | valor=8148
linha=4278 | nome=Bruno | acao=executou o benchmark | valor=2913
linha=4279 | nome=Gabriela | acao=analisou os resultados | valor=3852
linha=4280 | nome=Renata | acao=otimizou o algoritmo | valor=2100
linha=4281 | nome=Gabriela | acao=analisou os resultados | valor=2700
linha=4282 | nome=Ana | acao=comparou as metricas | valor=5450
linha=4283 | nome=Otavio | acao=analisou os resultados | valor=5578
linha=4284 | nome=Carlos | acao=escreveu o relatorio | valor=6950
linha=4285 | nome=Joao | acao=otimizou o algoritmo | valor=9325
linha=4286 | nome=Mariana | acao=analisou os resultados | valor=9997
linha=4287 | nome=Renata | acao=escreveu o relatorio | valor=4240
linha=4288 | nome=Carlos | acao=escreveu o relatorio | valor=8621
linha=4289 | nome=Joao | acao=analisou os resultados | valor=3586
linha=4290 | nome=Lucas | acao=analisou os resultados | valor=3671
linha=4291 | nome=Daniela | acao=participou da aula | valor=9974
linha=4292 | nome=Eduarda | acao=fez um experimento | valor=4349
linha=4293 | nome=Paulo | acao=analisou os resultados | valor=9993
linha=4294 | nome=Vitor | acao=escreveu o relatorio | valor=4790
linha=4295 | nome=Paulo | acao=fez um experimento | valor=4609
linha=4296 | nome=Eduarda | acao=estudou computacao | valor=7001
linha=4297 | nome=Daniela | acao=participou da aula | valor=8282
linha=4298 | nome=Eduarda | acao=otimizou o algoritmo | valor=6548
linha=4299 | nome=Eduarda | acao=escreveu o relatorio | valor=1923
linha=4300 | nome=Renata | acao=executou o benchmark | valor=4060
linha=4301 | nome=Sofia | acao=analisou os resultados | valor=1732
linha=4302 | nome=Bruno | acao=comparou as metricas | valor=5320
linha=4303 | nome=Helena | acao=estudou computacao | valor=5151
linha=4304 | nome=Mariana | acao=otimizou o algoritmo | valor=9927
linha=4305 | nome=Daniela | acao=executou o benchmark | valor=8779
linha=4306 | nome=Carlos | acao=fez um experimento | valor=9927
linha=4307 | nome=Felipe | acao=escreveu o relatorio | valor=6910
linha=4308 | nome=Gabriela | acao=participou da aula | valor=8894
linha=4309 | nome=Joao | acao=comparou as metricas | valor=8096
linha=4310 | nome=Karen | acao=analisou os resultados | valor=6864
linha=4311 | nome=Sofia | acao=comparou as metricas | valor=5555
linha=4312 | nome=Otavio | acao=analisou os resultados | valor=7714
linha=4313 | nome=Sofia | acao=estudou computacao | valor=6010
linha=4314 | nome=Bruno | acao=estudou computacao | valor=3621
linha=4315 | nome=Karen | acao=otimizou o algoritmo | valor=1910
linha=4316 | nome=Gabriela | acao=fez um experimento | valor=9535
linha=4317 | nome=Karen | acao=participou da aula | valor=9363
linha=4318 | nome=Renata | acao=participou da aula | valor=7164
linha=4319 | nome=Mariana | acao=participou da aula | valor=6239
linha=4320 | nome=Carlos | acao=otimizou o algoritmo | valor=5392
linha=4321 | nome=Bruno | acao=escreveu o relatorio | valor=5005
linha=4322 | nome=Mariana | acao=executou o benchmark | valor=5446
linha=4323 | nome=Karen | acao=otimizou o algoritmo | valor=6745
