linha=1 | nome=Sofia | acao=escreveu o relatorio | valor=3112
linha=4288 | nome=Joao | acao=comparou as metricas | valor=9935
linha=4289 | nome=Eduarda | acao=estudou computacao | valor=4793
linha=4290 | nome=Helena | acao=executou o benchmark | valor=2611
linha=4291 | nome=Otavio | acao=fez um experimento | valor=8721
linha=4292 | nome=Otavio | acao=escreveu o relatorio | valor=4931
linha=4293 | nome=Sofia | acao=comparou as metricas | valor=1257
linha=4294 | nome=Renata | acao=otimizou o algoritmo | valor=5704
linha=4295 | nome=Daniela | acao=fez um experimento | valor=1665
linha=4296 | nome=Lucas | acao=estudou computacao | valor=7046
linha=4297 | nome=Mariana | acao=executou o benchmark | valor=4627
linha=4298 | nome=Felipe | acao=fez um experimento | valor=4501
linha=4299 | nome=Felipe | acao=executou o benchmark | valor=6956
linha=4300 | nome=Helena | acao=escreveu o relatorio | valor=6855
linha=4301 | nome=Mariana | acao=analisou os resultados | valor=5849
linha=4302 | nome=Otavio | acao=otimizou o algoritmo | valor=6263
linha=4303 | nome=Paulo | acao=fez um experimento | valor=6352
linha=4304 | nome=Gabriela | acao=analisou os resultados | valor=7072
linha=4305 | nome=Paulo | acao=otimizou o algoritmo | valor=7179
linha=4306 | nome=Renata | acao=fez um experimento | valor=6917
linha=4307 | nome=Otavio | acao=otimizou o algoritmo | valor=3714
linha=4308 | nome=Carlos | acao=comparou as metricas | valor=6161
linha=4309 | nome=Bruno | acao=escreveu o relatorio | valor=1698
linha=4310 | nome=Vitor | acao=analisou os resultados | valor=3587
linha=4311 | nome=Bruno | acao=estudou computacao | valor=6287
linha=4312 | nome=Paulo | acao=escreveu o relatorio | valor=5691
linha=4313 | nome=Mariana | acao=executou o benchmark | valor=2155
linha=4314 | nome=Ana | acao=escreveu o relatorio | valor=2270
linha=4315 | nome=Mariana | acao=otimizou o algoritmo | valor=1175
linha=4316 | nome=Felipe | acao=analisou os resultados | valor=3663
linha=4317 | nome=Mariana | acao=fez um experimento | valor=3334
linha=4318 | nome=Daniela | acao=fez um experimento | valor=2681
linha=4319 | nome=Daniela | acao=executou o benchmark | valor=2530
linha=4320 | nome=Paulo | acao=fez um experimento | valor=9967
linha=4321 | nome=Eduarda | acao=comparou as metricas | valor=2791
linha=4322 | nome=Helena | acao=analisou os resultados | valor=3523
linha=4323 | nome=Eduarda | acao=executou o benchmark | valor=5878
linha=4324 | nome=Otavio | acao=participou da aula | valor=9214
linha=4325 | nome=Igor | acao=participou da aula | valor=5470
linha=4326 | nome=Helena | acao=participou da aula | valor=7369
linha=4327 | nome=Mariana | acao=comparou as metricas | valor=5660
linha=4328 | nome=Felipe | acao=participou da aula | valor=1777
linha=4329 | nome=Helena | acao=analisou os resultados | valor=8405
linha=4330 | nome=Gabriela | acao=participou da aula | valor=3428
linha=4331 | nome=Eduarda | acao=escreveu o relatorio | valor=7287
linha=4332 | nome=Karen | acao=executou o benchmark | valor=1879
linha=4333 | nome=Otavio | acao=comparou as metricas | valor=6196
linha=4334 | nome=Paulo | acao=participou da aula | valor=9435
linha=4335 | nome=Paulo | acao=fez um experimento | valor=7475
linha=4336 | nome=Ana | acao=comparou as metricas | valor=4536
linha=4337 | nome=Helena | acao=fez um experimento | valor=9157
linha=4338 | nome=Helena | acao=analisou os resultados | valor=6213
linha=4339 | nome=Carlos | acao=executou o benchmark | valor=3382
linha=4340 | nome=Carlos | acao=escreveu o relatorio | valor=7710
linha=4341 | nome=Daniela | acao=analisou os resultados | valor=2096
linha=4342 | nome=Ana | acao=escreveu o relatorio | valor=5962
linha=4343 | nome=Mariana | acao=fez um experimento | valor=3693
linha=4344 | nome=Renata | acao=otimizou o algoritmo | valor=7980
linha=4345 | nome=Natalia | acao=estudou computacao | valor=7437
linha=4346 | nome=Lucas | acao=analisou os resultados | valor=3434
linha=4347 | nome=Otavio | acao=analisou os resultados | valor=3798
linha=4348 | nome=Joao | acao=fez um experimento | valor=1028
linha=4349 | nome=Daniela | acao=estudou computacao | valor=8393
linha=4350 | nome=Paulo | acao=estudou computacao | valor=6502
linha=4351 | nome=Lucas | acao=analisou os resultados | valor=4493
linha=4352 | nome=Paulo | acao=executou o benchmark | valor=2438
linha=4353 | nome=Vitor | acao=participou da aula | valor=6494
linha=4354 | nome=Sofia | acao=fez um experimento | valor=8370
linha=4355 | nome=Natalia | acao=escreveu o relatorio | valor=8262
linha=4356 | nome=Tiago | acao=executou o benchmark | valor=2003
linha=4357 | nome=Ana | acao=fez um experimento | valor=6252
linha=4358 | nome=Sofia | acao=fez um experimento | valor=8685
linha=4359 | nome=Renata | acao=analisou os resultados | valor=3949
linha=4360 | nome=Joao | acao=fez um experimento | valor=7368
linha=4361 | nome=Vitor | acao=participou da aula | valor=6822
linha=4362 | nome=Karen | acao=escreveu o relatorio | valor=8992
linha=4363 | nome=Gabriela | acao=comparou as metricas | valor=3869
linha=4364 | nome=Helena | acao=fez um experimento | valor=7246
linha=4365 | nome=Daniela | acao=participou da aula | valor=1362
linha=4366 | nome=Otavio | acao=participou da aula | valor=6876
linha=4367 | nome=Joao | acao=participou da aula | valor=7691
linha=4368 | nome=Natalia | acao=escreveu o relatorio | valor=4286
linha=4369 | nome=Sofia | acao=fez um experimento | valor=5472
linha=4370 | nome=Felipe | acao=escreveu o relatorio | valor=4327
linha=4371 | nome=Bruno | acao=participou da aula | valor=7957
linha=4372 | nome=Tiago | acao=escreveu o relatorio | valor=1891
linha=4373 | nome=Eduarda | acao=participou da aula | valor=1629
linha=4374 | nome=Helena | acao=analisou os resultados | valor=4917
linha=4375 | nome=Karen | acao=executou o benchmark | valor=2460
linha=4376 | nome=Daniela | acao=participou da aula | valor=8481
linha=4377 | nome=Eduarda | acao=comparou as metricas | valor=8373
linha=4378 | nome=Otavio | acao=comparou as metricas | valor=6124
linha=4379 | nome=Otavio | acao=comparou as metricas | valor=9587
linha=4380 | nome=Joao | acao=fez um experimento | valor=4258
linha=4381 | nome=Bruno | acao=participou da aula | valor=4267
linha=4382 | nome=Otavio | acao=executou o benchmark | valor=4264
linha=4383 | nome=Mariana | acao=comparou as metricas | valor=8595
linha=4384 | nome=Tiago | acao=participou da aula | valor=2512
linha=4385 | nome=Sofia | acao=escreveu o relatorio | valor=3934
linha=4386 | nome=Mariana | acao=comparou as metricas | valor=5364
linha=4387 | nome=Igor | acao=estudou computacao | valor=5935
linha=4388 | nome=Tiago | acao=estudou computacao | valor=3737
linha=4389 | nome=Natalia | acao=executou o benchmark | valor=9717
linha=4390 | nome=Tiago | acao=comparou as metricas | valor=6368
linha=4391 | nome=Renata | acao=otimizou o algoritmo | valor=8170
linha=4392 | nome=Mariana | acao=analisou os resultados | valor=1569
linha=4393 | nome=Bruno | acao=comparou as metricas | valor=5040
linha=4394 | nome=Joao | acao=estudou computacao | valor=3821
linha=4395 | nome=Joao | acao=otimizou o algoritmo | valor=9282
linha=4396 | nome=Karen | acao=analisou os resultados | valor=8738
linha=4397 | nome=Paulo | acao=comparou as metricas | valor=5472
linha=4398 | nome=Natalia | acao=analisou os resultados | valor=1923
linha=4399 | nome=Eduarda | acao=estudou computacao | valor=7135
linha=4400 | nome=Helena | acao=otimizou o algoritmo | valor=6230
linha=4401 | nome=Renata | acao=estudou computacao | valor=1075
linha=4402 | nome=Tiago | acao=executou o benchmark | valor=7040
linha=4403 | nome=Vitor | acao=fez um experimento | valor=2528
linha=4404 | nome=Bruno | acao=escreveu o relatorio | valor=7977
linha=4405 | nome=Carlos | acao=escreveu o relatorio | valor=4311
linha=4406 | nome=Mariana | acao=estudou computacao | valor=9392
linha=4407 | nome=Vitor | acao=participou da aula | valor=9547
linha=4408 | nome=Ana | acao=estudou computacao | valor=7028
linha=4409 | nome=Tiago | acao=estudou computacao | valor=7922
linha=4410 | nome=Renata | acao=analisou os resultados | valor=6863
linha=4411 | nome=Bruno | acao=analisou os resultados | valor=9962
linha=4412 | nome=Joao | acao=participou da aula | valor=6796
linha=4413 | nome=Joao | acao=escreveu o relatorio | valor=4255
linha=4414 | nome=Ana | acao=executou o benchmark | valor=9549
linha=4415 | nome=Ana | acao=participou da aula | valor=6473
linha=4416 | nome=Daniela | acao=otimizou o algoritmo | valor=1199
linha=4417 | nome=Mariana | acao=executou o benchmark | valor=2926
linha=4418 | nome=Joao | acao=estudou computacao | valor=6279
linha=4419 | nome=Paulo | acao=executou o benchmark | valor=1732
linha=4420 | nome=Otavio | acao=estudou computacao | valor=3816
linha=4421 | nome=Igor | acao=fez um experimento | valor=6710
linha=4422 | nome=Carlos | acao=participou da aula | valor=1021
linha=4423 | nome=Felipe | acao=otimizou o algoritmo | valor=7371
linha=4424 | nome=Helena | acao=executou o benchmark | valor=5683
linha=4425 | nome=Karen | acao=analisou os resultados | valor=6124
linha=4426 | nome=Felipe | acao=participou da aula | valor=5535
linha=4427 | nome=Tiago | acao=estudou computacao | valor=3540
linha=4428 | nome=Bruno | acao=analisou os resultados | valor=2583
linha=4429 | nome=Tiago | acao=participou da aula | valor=8709
linha=4430 | nome=Felipe | acao=fez um experimento | valor=6620
linha=4431 | nome=Joao | acao=comparou as metricas | valor=3910
linha=4432 | nome=Ana | acao=estudou computacao | valor=4036
linha=4433 | nome=Carlos | acao=analisou os resultados | valor=2500
linha=4434 | nome=Mariana | acao=escreveu o relatorio | valor=2148
linha=4435 | nome=Daniela | acao=estudou computacao | valor=1046
linha=4436 | nome=Ana | acao=participou da aula | valor=2286
linha=4437 | nome=Otavio | acao=executou o benchmark | valor=5875
linha=4438 | nome=Igor | acao=comparou as metricas | valor=7296
linha=4439 | nome=Otavio | acao=analisou os resultados | valor=9455
linha=4440 | nome=Paulo | acao=comparou as metricas | valor=5341
linha=4441 | nome=Sofia | acao=escreveu o relatorio | valor=6198
linha=4442 | nome=Tiago | acao=escreveu o relatorio | valor=8701
linha=4443 | nome=Eduarda | acao=estudou computacao | valor=6827
linha=4444 | nome=Vitor | acao=executou o benchmark | valor=7372
linha=4445 | nome=Natalia | acao=analisou os resultados | valor=3990
linha=4446 | nome=Mariana | acao=fez um experimento | valor=6556
linha=4447 | nome=Tiago | acao=estudou computacao | valor=6732
linha=4448 | nome=Vitor | acao=fez um experimento | valor=9286
linha=4449 | nome=Helena | acao=estudou computacao | valor=1846
linha=4450 | nome=Paulo | acao=escreveu o relatorio | valor=3519
linha=4451 | nome=Daniela | acao=fez um experimento | valor=1478
linha=4452 | nome=Bruno | acao=comparou as metricas | valor=9803
linha=4453 | nome=Tiago | acao=participou da aula | valor=2117
linha=4454 | nome=Lucas | acao=escreveu o relatorio | valor=1836
linha=4455 | nome=Igor | acao=otimizou o algoritmo | valor=7469
linha=4456 | nome=Lucas | acao=analisou os resultados | valor=5721
linha=4457 | nome=Lucas | acao=estudou computacao | valor=1080
linha=4458 | nome=Felipe | acao=otimizou o algoritmo | valor=7060
linha=4459 | nome=Carlos | acao=comparou as metricas | valor=9919
linha=4460 | nome=Ana | acao=fez um experimento | valor=1334
linha=4461 | nome=Lucas | acao=estudou computacao | valor=5828
linha=4462 | nome=Ana | acao=estudou computacao | valor=5206
linha=4463 | nome=Helena | acao=escreveu o relatorio | valor=3422
linha=4464 | nome=Gabriela | acao=participou da aula | valor=8938
linha=4465 | nome=Sofia | acao=comparou as metricas | valor=1557
linha=4466 | nome=Igor | acao=analisou os resultados | valor=4869
linha=4467 | nome=Lucas | acao=participou da aula | valor=8795
linha=4468 | nome=Natalia | acao=executou o benchmark | valor=4866
linha=4469 | nome=Helena | acao=participou da aula | valor=7741
linha=4470 | nome=Renata | acao=comparou as metricas | valor=6994
linha=4471 | nome=Mariana | acao=fez um experimento | valor=4074
linha=4472 | nome=Lucas | acao=otimizou o algoritmo | valor=2408
linha=4473 | nome=Felipe | acao=executou o benchmark | valor=7796
linha=4474 | nome=Renata | acao=fez um experimento | valor=2259
linha=4475 | nome=Renata | acao=executou o benchmark | valor=8902
linha=4476 | nome=Carlos | acao=escreveu o relatorio | valor=6215
linha=4477 | nome=Ana | acao=executou o benchmark | valor=9984
linha=4478 | nome=Paulo | acao=estudou computacao | valor=3600
linha=4479 | nome=Carlos | acao=escreveu o relatorio | valor=4200
linha=4480 | nome=Renata | acao=estudou computacao | valor=6227
linha=4481 | nome=Bruno | acao=escreveu o relatorio | valor=3841
linha=4482 | nome=Daniela | acao=comparou as metricas | valor=2199
linha=4483 | nome=Mariana | acao=analisou os resultados | valor=6969
linha=4484 | nome=Karen | acao=executou o benchmark | valor=9014
linha=4485 | nome=Tiago | acao=executou o benchmark | valor=9451
linha=4486 | nome=Helena | acao=analisou os resultados | valor=7798
linha=4487 | nome=Bruno | acao=escreveu o relatorio | valor=2545
linha=4488 | nome=Ana | acao=estudou computacao | valor=9366
linha=4489 | nome=Carlos | acao=escreveu o relatorio | valor=3169
linha=4490 | nome=Karen | acao=otimizou o algoritmo | valor=5167
linha=4491 | nome=Helena | acao=estudou computacao | valor=3147
linha=4492 | nome=Joao | acao=executou o benchmark | valor=5778
linha=4493 | nome=Karen | acao=analisou os resultados | valor=5194
linha=4494 | nome=Ana | acao=comparou as metricas | valor=5697
linha=4495 | nome=Vitor | acao=estudou computacao | valor=2623
linha=4496 | nome=Carlos | acao=escreveu o relatorio | valor=6604
linha=4497 | nome=Vitor | acao=executou o benchmark | valor=6187
linha=4498 | nome=Karen | acao=executou o benchmark | valor=1233
linha=4499 | nome=Carlos | acao=executou o benchmark | valor=1164
linha=4500 | nome=Gabriela | acao=executou o benchmark | valor=2121
linha=4501 | nome=Renata | acao=otimizou o algoritmo | valor=6809
linha=4502 | nome=Mariana | acao=escreveu o relatorio | valor=6433
linha=4503 | nome=Igor | acao=estudou computacao | valor=7455
linha=4504 | nome=Joao | acao=executou o benchmark | valor=6109
linha=4505 | nome=Renata | acao=participou da aula | valor=8080
linha=4506 | nome=Mariana | acao=fez um experimento | valor=7383
linha=4507 | nome=Helena | acao=analisou os resultados | valor=4820
linha=4508 | nome=Carlos | acao=escreveu o relatorio | valor=9434
linha=4509 | nome=Renata | acao=executou o benchmark | valor=8860
linha=4510 | nome=Vitor | acao=comparou as metricas | valor=4751
linha=4511 | nome=Helena | acao=otimizou o algoritmo | valor=7840
linha=4512 | nome=Daniela | acao=otimizou o algoritmo | valor=5543
linha=4513 | nome=Mariana | acao=escreveu o relatorio | valor=3323
linha=4514 | nome=Lucas | acao=analisou os resultados | valor=8380
linha=4515 | nome=Sofia | acao=otimizou o algoritmo | valor=6320
linha=4516 | nome=Eduarda | acao=escreveu o relatorio | valor=7910
linha=4517 | nome=Ana | acao=otimizou o algoritmo | valor=4606
linha=4518 | nome=Eduarda | acao=fez um experimento | valor=8871
linha=4519 | nome=Carlos | acao=otimizou o algoritmo | valor=4578
linha=4520 | nome=Renata | acao=otimizou o algoritmo | valor=3198
linha=4521 | nome=Vitor | acao=analisou os resultados | valor=2826
linha=4522 | nome=Gabriela | acao=otimizou o algoritmo | valor=7891
linha=4523 | nome=Natalia | acao=analisou os resultados | valor=4261
linha=4524 | nome=Natalia | acao=fez um experimento | valor=5241
linha=4525 | nome=Paulo | acao=participou da aula | valor=3326
linha=4526 | nome=Renata | acao=escreveu o relatorio | valor=5584
linha=4527 | nome=Mariana | acao=participou da aula | valor=4132
linha=4528 | nome=Felipe | acao=executou o benchmark | valor=1583
linha=4529 | nome=Felipe | acao=comparou as metricas | valor=2137
linha=4530 | nome=Mariana | acao=comparou as metricas | valor=8148
linha=4531 | nome=Vitor | acao=fez um experimento | valor=7576
linha=4532 | nome=Sofia | acao=participou da aula | valor=2824
linha=4533 | nome=Sofia | acao=escreveu o relatorio | valor=8673
linha=4534 | nome=Natalia | acao=otimizou o algoritmo | valor=7367
linha=4535 | nome=Lucas | acao=participou da aula | valor=8814
linha=4536 | nome=Helena | acao=comparou as metricas | valor=9824
linha=4537 | nome=Daniela | acao=fez um experimento | valor=8334
linha=4538 | nome=Joao | acao=comparou as metricas | valor=2051
linha=4539 | nome=Ana | acao=executou o benchmark | valor=4584
linha=4540 | nome=Lucas | acao=estudou computacao | valor=6654
linha=4541 | nome=Bruno | acao=otimizou o algoritmo | valor=3458
