linha=1 | nome=Lucas | acao=analisou os resultados | valor=5466
linha=4035 | nome=Lucas | acao=escreveu o relatorio | valor=9793
linha=4036 | nome=Mariana | acao=estudou computacao | valor=8916
linha=4037 | nome=Ana | acao=comparou as metricas | valor=4511
linha=4038 | nome=Lucas | acao=fez um experimento | valor=5549
linha=4039 | nome=Mariana | acao=analisou os resultados | valor=7898
linha=4040 | nome=Joao | acao=estudou computacao | valor=6835
linha=4041 | nome=Felipe | acao=comparou as metricas | valor=5592
linha=4042 | nome=Sofia | acao=comparou as metricas | valor=1751
linha=4043 | nome=Daniela | acao=analisou os resultados | valor=9391
linha=4044 | nome=Otavio | acao=escreveu o relatorio | valor=1606
linha=4045 | nome=Felipe | acao=fez um experimento | valor=1371
linha=4046 | nome=Vitor | acao=estudou computacao | valor=1053
linha=4047 | nome=Tiago | acao=fez um experimento | valor=5874
linha=4048 | nome=Renata | acao=estudou computacao | valor=5652
linha=4049 | nome=Tiago | acao=analisou os resultados | valor=6100
linha=4050 | nome=Mariana | acao=executou o benchmark | valor=4773
linha=4051 | nome=Otavio | acao=analisou os resultados | valor=9701
linha=4052 | nome=Lucas | acao=otimizou o algoritmo | valor=4165
linha=4053 | nome=Eduarda | acao=comparou as metricas | valor=6262
linha=4054 | nome=Vitor | acao=analisou os resultados | valor=4712
linha=4055 | nome=Karen | acao=participou da aula | valor=5955
linha=4056 | nome=Tiago | acao=estudou computacao | valor=9828
linha=4057 | nome=Otavio | acao=participou da aula | valor=7376
linha=4058 | nome=Mariana | acao=otimizou o algoritmo | valor=6737
linha=4059 | nome=Tiago | acao=executou o benchmark | valor=7705
linha=4060 | nome=Bruno | acao=executou o benchmark | valor=7714
linha=4061 | nome=Vitor | acao=participou da aula | valor=1668
linha=4062 | nome=Otavio | acao=executou o benchmark | valor=6717
linha=4063 | nome=Gabriela | acao=analisou os resultados | valor=1514
linha=4064 | nome=Bruno | acao=analisou os resultados | valor=8155
linha=4065 | nome=Vitor | acao=comparou as metricas | valor=9285
linha=4066 | nome=Joao | acao=otimizou o algoritmo | valor=7217
linha=4067 | nome=Eduarda | acao=fez um experimento | valor=2999
linha=4068 | nome=Carlos | acao=otimizou o algoritmo | valor=1970
linha=4069 | nome=Tiago | acao=fez um experimento | valor=9179
linha=4070 | nome=Tiago | acao=escreveu o relatorio | valor=9270
linha=4071 | nome=Helena | acao=fez um experimento | valor=7836
linha=4072 | nome=Eduarda | acao=estudou computacao | valor=1523
linha=4073 | nome=Felipe | acao=comparou as metricas | valor=7969
linha=4074 | nome=Ana | acao=escreveu o relatorio | valor=1675
linha=4075 | nome=Helena | acao=comparou as metricas | valor=9951
linha=4076 | nome=Lucas | acao=executou o benchmark | valor=9886
linha=4077 | nome=Igor | acao=analisou os resultados | valor=3159
linha=4078 | nome=Felipe | acao=otimizou o algoritmo | valor=1343
linha=4079 | nome=Ana | acao=estudou computacao | valor=7218
linha=4080 | nome=Bruno | acao=escreveu o relatorio | valor=3826
linha=4081 | nome=Mariana | acao=comparou as metricas | valor=6865
linha=4082 | nome=Ana | acao=estudou computacao | valor=3012
linha=4083 | nome=Renata | acao=participou da aula | valor=1850
linha=4084 | nome=Joao | acao=participou da aula | valor=7979
linha=4085 | nome=Otavio | acao=escreveu o relatorio | valor=8626
linha=4086 | nome=Sofia | acao=comparou as metricas | valor=9874
linha=4087 | nome=Igor | acao=participou da aula | valor=4767
linha=4088 | nome=Joao | acao=otimizou o algoritmo | valor=6833
linha=4089 | nome=Daniela | acao=estudou computacao | valor=2109
linha=4090 | nome=Natalia | acao=otimizou o algoritmo | valor=4701
linha=4091 | nome=Joao | acao=executou o benchmark | valor=3466
linha=4092 | nome=Felipe | acao=comparou as metricas | valor=9494
linha=4093 | nome=Lucas | acao=analisou os resultados | valor=2302
linha=4094 | nome=Otavio | acao=participou da aula | valor=6533
linha=4095 | nome=Eduarda | acao=otimizou o algoritmo | valor=7185
linha=4096 | nome=Karen | acao=executou o benchmark | valor=1255
linha=4097 | nome=Vitor | acao=fez um experimento | valor=2825
linha=4098 | nome=Karen | acao=participou da aula | valor=1491
linha=4099 | nome=Daniela | acao=otimizou o algoritmo | valor=8021
linha=4100 | nome=Igor | acao=comparou as metricas | valor=2555
linha=4101 | nome=Ana | acao=fez um experimento | valor=3249
linha=4102 | nome=Gabriela | acao=escreveu o relatorio | valor=3854
linha=4103 | nome=Bruno | acao=executou o benchmark | valor=7439
linha=4104 | nome=Otavio | acao=fez um experimento | valor=3128
linha=4105 | nome=Helena | acao=analisou os resultados | valor=5271
linha=4106 | nome=Carlos | acao=escreveu o relatorio | valor=5846
linha=4107 | nome=Ana | acao=participou da aula | valor=2453
linha=4108 | nome=Vitor | acao=analisou os resultados | valor=9837
linha=4109 | nome=Felipe | acao=estudou computacao | valor=8540
linha=4110 | nome=Helena | acao=escreveu o relatorio | valor=6127
linha=4111 | nome=Joao | acao=executou o benchmark | valor=3200
linha=4112 | nome=Felipe | acao=executou o benchmark | valor=5806
linha=4113 | nome=Sofia | acao=analisou os resultados | valor=1469
linha=4114 | nome=Joao | acao=comparou as metricas | valor=8060
linha=4115 | nome=Renata | acao=fez um experimento | valor=4587
linha=4116 | nome=Gabriela | acao=escreveu o relatorio | valor=4010
linha=4117 | nome=Tiago | acao=escreveu o relatorio | valor=8610
linha=4118 | nome=Felipe | acao=executou o benchmark | valor=3131
linha=4119 | nome=Gabriela | acao=executou o benchmark | valor=4778
linha=4120 | nome=Paulo | acao=fez um experimento | valor=9761
linha=4121 | nome=Karen | acao=estudou computacao | valor=3786
linha=4122 | nome=Renata | acao=escreveu o relatorio | valor=5104
linha=4123 | nome=Lucas | acao=fez um experimento | valor=8644
linha=4124 | nome=Otavio | acao=otimizou o algoritmo | valor=1130
linha=4125 | nome=Vitor | acao=analisou os resultados | valor=9214
linha=4126 | nome=Otavio | acao=otimizou o algoritmo | valor=9922
linha=4127 | nome=Helena | acao=escreveu o relatorio | valor=4671
linha=4128 | nome=Helena | acao=escreveu o relatorio | valor=5154
linha=4129 | nome=Felipe | acao=executou o benchmark | valor=2097
linha=4130 | nome=Mariana | acao=fez um experimento | valor=6682
linha=4131 | nome=Carlos | acao=comparou as metricas | valor=8318
linha=4132 | nome=Joao | acao=comparou as metricas | valor=3415
linha=4133 | nome=Otavio | acao=analisou os resultados | valor=3801
linha=4134 | nome=Felipe | acao=estudou computacao | valor=7027
linha=4135 | nome=Joao | acao=fez um experimento | valor=8904
linha=4136 | nome=Eduarda | acao=comparou as metricas | valor=5027
linha=4137 | nome=Ana | acao=comparou as metricas | valor=1692
linha=4138 | nome=Renata | acao=executou o benchmark | valor=8380
linha=4139 | nome=Gabriela | acao=estudou computacao | valor=3176
linha=4140 | nome=Paulo | acao=analisou os resultados | valor=7188
linha=4141 | nome=Eduarda | acao=participou da aula | valor=6202
linha=4142 | nome=Eduarda | acao=analisou os resultados | valor=4625
linha=4143 | nome=Helena | acao=otimizou o algoritmo | valor=8189
linha=4144 | nome=Bruno | acao=fez um experimento | valor=3969
linha=4145 | nome=Eduarda | acao=comparou as metricas | valor=5162
linha=4146 | nome=Natalia | acao=executou o benchmark | valor=4305
linha=4147 | nome=Karen | acao=executou o benchmark | valor=1589
linha=4148 | nome=Felipe | acao=executou o benchmark | valor=1672
linha=4149 | nome=Tiago | acao=escreveu o relatorio | valor=6355
linha=4150 | nome=Daniela | acao=estudou computacao | valor=8369
linha=4151 | nome=Gabriela | acao=escreveu o relatorio | valor=8346
linha=4152 | nome=Gabriela | acao=participou da aula | valor=2756
linha=4153 | nome=Ana | acao=comparou as metricas | valor=9954
linha=4154 | nome=Bruno | acao=estudou computacao | valor=1093
linha=4155 | nome=Bruno | acao=participou da aula | valor=8801
linha=4156 | nome=Karen | acao=participou da aula | valor=5059
linha=4157 | nome=Otavio | acao=executou o benchmark | valor=7794
linha=4158 | nome=Ana | acao=escreveu o relatorio | valor=9304
linha=4159 | nome=Tiago | acao=fez um experimento | valor=2658
linha=4160 | nome=Mariana | acao=escreveu o relatorio | valor=4575
linha=4161 | nome=Renata | acao=comparou as metricas | valor=3950
linha=4162 | nome=Lucas | acao=otimizou o algoritmo | valor=4870
linha=4163 | nome=Joao | acao=escreveu o relatorio | valor=3406
linha=4164 | nome=Carlos | acao=comparou as metricas | valor=8488
linha=4165 | nome=Tiago | acao=estudou computacao | valor=6800
linha=4166 | nome=Bruno | acao=analisou os resultados | valor=3241
linha=4167 | nome=Tiago | acao=comparou as metricas | valor=2668
linha=4168 | nome=Igor | acao=escreveu o relatorio | valor=4465
linha=4169 | nome=Renata | acao=escreveu o relatorio | valor=2149
linha=4170 | nome=Natalia | acao=fez um experimento | valor=3785
linha=4171 | nome=Carlos | acao=analisou os resultados | valor=6288
linha=4172 | nome=Igor | acao=analisou os resultados | valor=8780
linha=4173 | nome=Mariana | acao=fez um experimento | valor=8573
linha=4174 | nome=Renata | acao=otimizou o algoritmo | valor=1024
linha=4175 | nome=Ana | acao=analisou os resultados | valor=7966
linha=4176 | nome=Felipe | acao=executou o benchmark | valor=3871
linha=4177 | nome=Mariana | acao=fez um experimento | valor=1588
linha=4178 | nome=Vitor | acao=escreveu o relatorio | valor=6268
linha=4179 | nome=Eduarda | acao=otimizou o algoritmo | valor=8531
linha=4180 | nome=Otavio | acao=escreveu o relatorio | valor=1435
linha=4181 | nome=Helena | acao=participou da aula | valor=1433
linha=4182 | nome=Tiago | acao=otimizou o algoritmo | valor=4705
linha=4183 | nome=Sofia | acao=executou o benchmark | valor=1813
linha=4184 | nome=Sofia | acao=otimizou o algoritmo | valor=7195
linha=4185 | nome=Carlos | acao=escreveu o relatorio | valor=9608
linha=4186 | nome=Paulo | acao=participou da aula | valor=9419
linha=4187 | nome=Helena | acao=participou da aula | valor=7153
linha=4188 | nome=Renata | acao=executou o benchmark | valor=8934
linha=4189 | nome=Mariana | acao=escreveu o relatorio | valor=6376
linha=4190 | nome=Lucas | acao=analisou os resultados | valor=4516
linha=4191 | nome=Bruno | acao=executou o benchmark | valor=7618
linha=4192 | nome=Eduarda | acao=participou da aula | valor=7124
linha=4193 | nome=Karen | acao=comparou as metricas | valor=7287
linha=4194 | nome=Natalia | acao=escreveu o relatorio | valor=7594
linha=4195 | nome=Karen | acao=executou o benchmark | valor=5660
linha=4196 | nome=Sofia | acao=fez um experimento | valor=5698
linha=4197 | nome=Natalia | acao=participou da aula | valor=4008
linha=4198 | nome=Natalia | acao=executou o benchmark | valor=2787
linha=4199 | nome=Karen | acao=participou da aula | valor=4560
linha=4200 | nome=Mariana | acao=executou o benchmark | valor=1370
linha=4201 | nome=Ana | acao=fez um experimento | valor=9069
linha=4202 | nome=Daniela | acao=comparou as metricas | valor=5472
linha=4203 | nome=Natalia | acao=escreveu o relatorio | valor=4448
linha=4204 | nome=Renata | acao=comparou as metricas | valor=8084
linha=4205 | nome=Karen | acao=executou o benchmark | valor=4565
linha=4206 | nome=Felipe | acao=participou da aula | valor=6925
linha=4207 | nome=Ana | acao=otimizou o algoritmo | valor=9419
linha=4208 | nome=Igor | acao=participou da aula | valor=4910
linha=4209 | nome=Natalia | acao=fez um experimento | valor=7754
linha=4210 | nome=Gabriela | acao=analisou os resultados | valor=4297
linha=4211 | nome=Igor | acao=comparou as metricas | valor=7478
linha=4212 | nome=Vitor | acao=executou o benchmark | valor=1008
linha=4213 | nome=Joao | acao=executou o benchmark | valor=4049
linha=4214 | nome=Paulo | acao=otimizou o algoritmo | valor=1017
linha=4215 | nome=Mariana | acao=executou o benchmark | valor=2598
linha=4216 | nome=Paulo | acao=otimizou o algoritmo | valor=4768
linha=4217 | nome=Bruno | acao=participou da aula | valor=2470
linha=4218 | nome=Daniela | acao=estudou computacao | valor=1984
linha=4219 | nome=Lucas | acao=analisou os resultados | valor=8246
linha=4220 | nome=Lucas | acao=analisou os resultados | valor=6734
linha=4221 | nome=Igor | acao=escreveu o relatorio | valor=8244
linha=4222 | nome=Helena | acao=participou da aula | valor=8026
linha=4223 | nome=Renata | acao=fez um experimento | valor=8609
linha=4224 | nome=Paulo | acao=fez um experimento | valor=5545
linha=4225 | nome=Lucas | acao=analisou os resultados | valor=7798
linha=4226 | nome=Mariana | acao=escreveu o relatorio | valor=9694
linha=4227 | nome=Lucas | acao=escreveu o relatorio | valor=7196
linha=4228 | nome=Felipe | acao=executou o benchmark | valor=7142
linha=4229 | nome=Tiago | acao=estudou computacao | valor=4821
linha=4230 | nome=Mariana | acao=otimizou o algoritmo | valor=5444
linha=4231 | nome=Igor | acao=analisou os resultados | valor=9780
linha=4232 | nome=Gabriela | acao=participou da aula | valor=2919
linha=4233 | nome=Igor | acao=fez um experimento | valor=9572
linha=4234 | nome=Mariana | acao=estudou computacao | valor=3605
linha=4235 | nome=Natalia | acao=participou da aula | valor=7805
linha=4236 | nome=Daniela | acao=comparou as metricas | valor=8422
linha=4237 | nome=Carlos | acao=analisou os resultados | valor=6660
linha=4238 | nome=Sofia | acao=analisou os resultados | valor=7327
linha=4239 | nome=Joao | acao=participou da aula | valor=6911
linha=4240 | nome=Gabriela | acao=participou da aula | valor=3965
linha=4241 | nome=Sofia | acao=executou o benchmark | valor=4469
linha=4242 | nome=Daniela | acao=fez um experimento | valor=3476
linha=4243 | nome=Otavio | acao=otimizou o algoritmo | valor=9423
linha=4244 | nome=Tiago | acao=comparou as metricas | valor=2956
linha=4245 | nome=Joao | acao=analisou os resultados | valor=2715
linha=4246 | nome=Eduarda | acao=executou o benchmark | valor=6938
linha=4247 | nome=Daniela | acao=analisou os resultados | valor=6379
linha=4248 | nome=Sofia | acao=analisou os resultados | valor=9586
linha=4249 | nome=Igor | acao=executou o benchmark | valor=7636
linha=4250 | nome=Lucas | acao=fez um experimento | valor=1225
linha=4251 | nome=Tiago | acao=fez um experimento | valor=7970
linha=4252 | nome=Eduarda | acao=fez um experimento | valor=2558
linha=4253 | nome=Mariana | acao=comparou as metricas | valor=7087
linha=4254 | nome=Daniela | acao=analisou os resultados | valor=5082
linha=4255 | nome=Mariana | acao=estudou computacao | valor=6027
linha=4256 | nome=Paulo | acao=participou da aula | valor=9324
linha=4257 | nome=Daniela | acao=analisou os resultados | valor=7105
linha=4258 | nome=Natalia | acao=analisou os resultados | valor=3887
linha=4259 | nome=Vitor | acao=escreveu o relatorio | valor=8984
linha=4260 | nome=Otavio | acao=analisou os resultados | valor=2719
linha=4261 | nome=Karen | acao=otimizou o algoritmo | valor=8133
linha=4262 | nome=Gabriela | acao=estudou computacao | valor=1927
linha=4263 | nome=Carlos | acao=comparou as metricas | valor=3576
linha=4264 | nome=Tiago | acao=escreveu o relatorio | valor=7616
linha=4265 | nome=Joao | acao=analisou os resultados | valor=4070
linha=4266 | nome=Helena | acao=analisou os resultados | valor=9693
linha=4267 | nome=Felipe | acao=fez um experimento | valor=7517
linha=4268 | nome=Sofia | acao=executou o benchmark | valor=9892
linha=4269 | nome=Felipe | acao=participou da aula | valor=8425
linha=4270 | nome=Vitor | acao=fez um experimento | valor=3407
linha=4271 | nome=Joao | acao=analisou os resultados | valor=7646
linha=4272 | nome=Natalia | acao=comparou as metricas | valor=6796
linha=4273 | nome=Igor | acao=fez um experimento | valor=5958
linha=4274 | nome=Helena | acao=estudou computacao | valor=6360
linha=4275 | nome=Ana | acao=comparou as metricas | valor=5343
linha=4276 | nome=Ana | acao=otimizou o algoritmo | valor=7031
linha=4277 | nome=Karen | acao=executou o benchmark | valor=4487
linha=4278 | nome=Vitor | acao=executou o benchmark | valor=6667
linha=4279 | nome=Sofia | acao=escreveu o relatorio | valor=5164
linha=4280 | nome=Joao | acao=executou o benchmark | valor=4216
linha=4281 | nome=Lucas | acao=escreveu o relatorio | valor=9457
linha=4282 | nome=Carlos | acao=escreveu o relatorio | valor=6727
linha=4283 | nome=Bruno | acao=participou da aula | valor=6553
linha=4284 | nome=Natalia | acao=participou da aula | valor=6770
linha=4285 | nome=Bruno | acao=fez um experimento | valor=1818
linha=4286 | nome=Natalia | acao=otimizou o algoritmo | valor=1421
linha=4287 | nome=Otavio | acao=fez um experimento | valor=9889
linha=4288 | nome=Sofia | acao=fez um experimento | valor=1776
linha=4289 | nome=Renata | acao=fez um experimento | valor=2872
