linha=1 | nome=Gabriela | acao=comparou as metricas | valor=4077
linha=4511 | nome=Natalia | acao=escreveu o relatorio | valor=4415
linha=4512 | nome=Felipe | acao=participou da aula | valor=3626
linha=4513 | nome=Mariana | acao=comparou as metricas | valor=7301
linha=4514 | nome=Felipe | acao=analisou os resultados | valor=5403
linha=4515 | nome=Mariana | acao=analisou os resultados | valor=9355
linha=4516 | nome=Otavio | acao=participou da aula | valor=1768
linha=4517 | nome=Karen | acao=escreveu o relatorio | valor=4108
linha=4518 | nome=Karen | acao=escreveu o relatorio | valor=2541
linha=4519 | nome=Daniela | acao=analisou os resultados | valor=8019
linha=4520 | nome=Paulo | acao=comparou as metricas | valor=3387
linha=4521 | nome=Ana | acao=participou da aula | valor=1509
linha=4522 | nome=Gabriela | acao=estudou computacao | valor=8401
linha=4523 | nome=Otavio | acao=executou o benchmark | valor=9092
linha=4524 | nome=Natalia | acao=fez um experimento | valor=4164
linha=4525 | nome=Helena | acao=fez um experimento | valor=4473
linha=4526 | nome=Sofia | acao=estudou computacao | valor=8083
linha=4527 | nome=Vitor | acao=participou da aula | valor=6056
linha=4528 | nome=Sofia | acao=otimizou o algoritmo | valor=2799
linha=4529 | nome=Sofia | acao=escreveu o relatorio | valor=2169
linha=4530 | nome=Bruno | acao=fez um experimento | valor=1005
linha=4531 | nome=Bruno | acao=analisou os resultados | valor=5130
linha=4532 | nome=Natalia | acao=executou o benchmark | valor=2132
linha=4533 | nome=Mariana | acao=otimizou o algoritmo | valor=8650
linha=4534 | nome=Sofia | acao=executou o benchmark | valor=9733
linha=4535 | nome=Tiago | acao=analisou os resultados | valor=4768
linha=4536 | nome=Felipe | acao=analisou os resultados | valor=4060
linha=4537 | nome=Igor | acao=executou o benchmark | valor=2031
linha=4538 | nome=Igor | acao=escreveu o relatorio | valor=5626
linha=4539 | nome=Daniela | acao=otimizou o algoritmo | valor=8387
linha=4540 | nome=Felipe | acao=analisou os resultados | valor=4163
linha=4541 | nome=Gabriela | acao=fez um experimento | valor=4674
linha=4542 | nome=Karen | acao=escreveu o relatorio | valor=4802
linha=4543 | nome=Vitor | acao=analisou os resultados | valor=7756
linha=4544 | nome=Carlos | acao=estudou computacao | valor=3623
linha=4545 | nome=Daniela | acao=comparou as metricas | valor=2167
linha=4546 | nome=Tiago | acao=escreveu o relatorio | valor=7538
linha=4547 | nome=Lucas | acao=escreveu o relatorio | valor=7787
linha=4548 | nome=Natalia | acao=escreveu o relatorio | valor=4426
linha=4549 | nome=Eduarda | acao=fez um experimento | valor=3350
linha=4550 | nome=Igor | acao=estudou computacao | valor=3869
linha=4551 | nome=Natalia | acao=executou o benchmark | valor=5185
linha=4552 | nome=Tiago | acao=analisou os resultados | valor=2816
linha=4553 | nome=Renata | acao=escreveu o relatorio | valor=8500
linha=4554 | nome=Lucas | acao=comparou as metricas | valor=7445
linha=4555 | nome=Helena | acao=fez um experimento | valor=1706
linha=4556 | nome=Ana | acao=otimizou o algoritmo | valor=7750
linha=4557 | nome=Igor | acao=otimizou o algoritmo | valor=9934
linha=4558 | nome=Joao | acao=comparou as metricas | valor=9876
linha=4559 | nome=Bruno | acao=otimizou o algoritmo | valor=7677
linha=4560 | nome=Daniela | acao=executou o benchmark | valor=9299
linha=4561 | nome=Mariana | acao=comparou as metricas | valor=5167
linha=4562 | nome=Joao | acao=fez um experimento | valor=7313
linha=4563 | nome=Helena | acao=participou da aula | valor=5344
linha=4564 | nome=Joao | acao=estudou computacao | valor=6719
linha=4565 | nome=Otavio | acao=comparou as metricas | valor=7961
linha=4566 | nome=Lucas | acao=otimizou o algoritmo | valor=9673
linha=4567 | nome=Tiago | acao=comparou as metricas | valor=5752
linha=4568 | nome=Igor | acao=fez um experimento | valor=9438
linha=4569 | nome=Paulo | acao=analisou os resultados | valor=9760
linha=4570 | nome=Ana | acao=estudou computacao | valor=3324
linha=4571 | nome=Renata | acao=executou o benchmark | valor=1709
linha=4572 | nome=Eduarda | acao=estudou computacao | valor=6344
linha=4573 | nome=Mariana | acao=otimizou o algoritmo | valor=2342
linha=4574 | nome=Eduarda | acao=otimizou o algoritmo | valor=9281
linha=4575 | nome=Paulo | acao=escreveu o relatorio | valor=9521
linha=4576 | nome=Sofia | acao=estudou computacao | valor=2502
linha=4577 | nome=Mariana | acao=analisou os resultados | valor=4533
linha=4578 | nome=Sofia | acao=fez um experimento | valor=8301
linha=4579 | nome=Natalia | acao=analisou os resultados | valor=7411
linha=4580 | nome=Karen | acao=comparou as metricas | valor=5372
linha=4581 | nome=Mariana | acao=otimizou o algoritmo | valor=5943
linha=4582 | nome=Vitor | acao=participou da aula | valor=5557
linha=4583 | nome=Eduarda | acao=comparou as metricas | valor=7397
linha=4584 | nome=Otavio | acao=executou o benchmark | valor=5710
linha=4585 | nome=Joao | acao=otimizou o algoritmo | valor=6711
linha=4586 | nome=Gabriela | acao=analisou os resultados | valor=4009
linha=4587 | nome=Ana | acao=analisou os resultados | valor=2125
linha=4588 | nome=Natalia | acao=estudou computacao | valor=3885
linha=4589 | nome=Ana | acao=analisou os resultados | valor=8151
linha=4590 | nome=Gabriela | acao=comparou as metricas | valor=9754
linha=4591 | nome=Tiago | acao=comparou as metricas | valor=6992
linha=4592 | nome=Felipe | acao=fez um experimento | valor=2743
linha=4593 | nome=Gabriela | acao=comparou as metricas | valor=1032
linha=4594 | nome=Sofia | acao=fez um experimento | valor=7786
linha=4595 | nome=Carlos | acao=comparou as metricas | valor=4014
linha=4596 | nome=Helena | acao=comparou as metricas | valor=8626
linha=4597 | nome=Carlos | acao=estudou computacao | valor=8399
linha=4598 | nome=Mariana | acao=escreveu o relatorio | valor=4460
linha=4599 | nome=Otavio | acao=participou da aula | valor=2986
linha=4600 | nome=Paulo | acao=participou da aula | valor=1839
linha=4601 | nome=Mariana | acao=comparou as metricas | valor=4046
linha=4602 | nome=Igor | acao=otimizou o algoritmo | valor=9033
linha=4603 | nome=Karen | acao=otimizou o algoritmo | valor=4486
linha=4604 | nome=Bruno | acao=executou o benchmark | valor=2788
linha=4605 | nome=Mariana | acao=analisou os resultados | valor=7887
linha=4606 | nome=Karen | acao=fez um experimento | valor=5693
linha=4607 | nome=Sofia | acao=executou o benchmark | valor=9147
linha=4608 | nome=Natalia | acao=analisou os resultados | valor=5507
linha=4609 | nome=Natalia | acao=fez um experimento | valor=2697
linha=4610 | nome=Carlos | acao=otimizou o algoritmo | valor=4051
linha=4611 | nome=Natalia | acao=escreveu o relatorio | valor=6944
linha=4612 | nome=Renata | acao=participou da aula | valor=8141
linha=4613 | nome=Renata | acao=estudou computacao | valor=5159
linha=4614 | nome=Eduarda | acao=comparou as metricas | valor=1099
linha=4615 | nome=Felipe | acao=executou o benchmark | valor=7382
linha=4616 | nome=Otavio | acao=estudou computacao | valor=2067
linha=4617 | nome=Tiago | acao=executou o benchmark | valor=1619
linha=4618 | nome=Joao | acao=fez um experimento | valor=9224
linha=4619 | nome=Paulo | acao=otimizou o algoritmo | valor=5745
linha=4620 | nome=Ana | acao=fez um experimento | valor=3476
linha=4621 | nome=Otavio | acao=escreveu o relatorio | valor=2441
linha=4622 | nome=Natalia | acao=estudou computacao | valor=9050
linha=4623 | nome=Renata | acao=fez um experimento | valor=8889
linha=4624 | nome=Renata | acao=otimizou o algoritmo | valor=9774
linha=4625 | nome=Tiago | acao=executou o benchmark | valor=4310
linha=4626 | nome=Sofia | acao=estudou computacao | valor=9641
linha=4627 | nome=Vitor | acao=participou da aula | valor=3386
linha=4628 | nome=Paulo | acao=executou o benchmark | valor=9325
linha=4629 | nome=Bruno | acao=escreveu o relatorio | valor=6887
linha=4630 | nome=Karen | acao=estudou computacao | valor=6051
linha=4631 | nome=Lucas | acao=estudou computacao | valor=5087
linha=4632 | nome=Mariana | acao=escreveu o relatorio | valor=3416
linha=4633 | nome=Bruno | acao=comparou as metricas | valor=2519
linha=4634 | nome=Eduarda | acao=escreveu o relatorio | valor=8916
linha=4635 | nome=Tiago | acao=escreveu o relatorio | valor=2889
linha=4636 | nome=Helena | acao=analisou os resultados | valor=4129
linha=4637 | nome=Vitor | acao=otimizou o algoritmo | valor=7232
linha=4638 | nome=Eduarda | acao=fez um experimento | valor=8520
linha=4639 | nome=Tiago | acao=escreveu o relatorio | valor=3213
linha=4640 | nome=Igor | acao=comparou as metricas | valor=5514
linha=4641 | nome=Bruno | acao=comparou as metricas | valor=6699
linha=4642 | nome=Igor | acao=escreveu o relatorio | valor=8503
linha=4643 | nome=Daniela | acao=escreveu o relatorio | valor=9770
linha=4644 | nome=Vitor | acao=estudou computacao | valor=4430
linha=4645 | nome=Sofia | acao=escreveu o relatorio | valor=4572
linha=4646 | nome=Natalia | acao=executou o benchmark | valor=1318
linha=4647 | nome=Eduarda | acao=otimizou o algoritmo | valor=7976
linha=4648 | nome=Karen | acao=fez um experimento | valor=6563
linha=4649 | nome=Daniela | acao=analisou os resultados | valor=3893
linha=4650 | nome=Vitor | acao=comparou as metricas | valor=2589
linha=4651 | nome=Mariana | acao=estudou computacao | valor=8967
linha=4652 | nome=Ana | acao=analisou os resultados | valor=5224
linha=4653 | nome=Mariana | acao=participou da aula | valor=6331
linha=4654 | nome=Carlos | acao=fez um experimento | valor=8225
linha=4655 | nome=Vitor | acao=comparou as metricas | valor=1031
linha=4656 | nome=Gabriela | acao=otimizou o algoritmo | valor=3182
linha=4657 | nome=Renata | acao=comparou as metricas | valor=9534
linha=4658 | nome=Tiago | acao=otimizou o algoritmo | valor=9127
linha=4659 | nome=Gabriela | acao=estudou computacao | valor=5472
linha=4660 | nome=Helena | acao=escreveu o relatorio | valor=9741
linha=4661 | nome=Vitor | acao=estudou computacao | valor=8154
linha=4662 | nome=Sofia | acao=executou o benchmark | valor=5189
linha=4663 | nome=Carlos | acao=otimizou o algoritmo | valor=2218
linha=4664 | nome=Sofia | acao=otimizou o algoritmo | valor=5567
linha=4665 | nome=Karen | acao=escreveu o relatorio | valor=5761
linha=4666 | nome=Daniela | acao=comparou as metricas | valor=6954
linha=4667 | nome=Joao | acao=otimizou o algoritmo | valor=8600
linha=4668 | nome=Karen | acao=escreveu o relatorio | valor=4036
linha=4669 | nome=Igor | acao=escreveu o relatorio | valor=5949
linha=4670 | nome=Sofia | acao=escreveu o relatorio | valor=4463
linha=4671 | nome=Paulo | acao=comparou as metricas | valor=1649
linha=4672 | nome=Mariana | acao=comparou as metricas | valor=5670
linha=4673 | nome=Helena | acao=escreveu o relatorio | valor=3434
linha=4674 | nome=Lucas | acao=fez um experimento | valor=9635
linha=4675 | nome=Daniela | acao=executou o benchmark | valor=6997
linha=4676 | nome=Otavio | acao=fez um experimento | valor=7002
linha=4677 | nome=Daniela | acao=executou o benchmark | valor=8587
linha=4678 | nome=Eduarda | acao=executou o benchmark | valor=4908
linha=4679 | nome=Ana | acao=escreveu o relatorio | valor=1044
linha=4680 | nome=Helena | acao=escreveu o relatorio | valor=7369
linha=4681 | nome=Eduarda | acao=participou da aula | valor=3091
linha=4682 | nome=Vitor | acao=analisou os resultados | valor=8691
linha=4683 | nome=Sofia | acao=participou da aula | valor=5083
linha=4684 | nome=Vitor | acao=otimizou o algoritmo | valor=6499
linha=4685 | nome=Lucas | acao=estudou computacao | valor=2300
linha=4686 | nome=Karen | acao=analisou os resultados | valor=6396
linha=4687 | nome=Ana | acao=escreveu o relatorio | valor=7753
linha=4688 | nome=Eduarda | acao=fez um experimento | valor=4321
linha=4689 | nome=Mariana | acao=participou da aula | valor=9210
linha=4690 | nome=Joao | acao=estudou computacao | valor=8356
linha=4691 | nome=Lucas | acao=analisou os resultados | valor=9519
linha=4692 | nome=Sofia | acao=participou da aula | valor=6412
linha=4693 | nome=Lucas | acao=escreveu o relatorio | valor=5841
linha=4694 | nome=Lucas | acao=otimizou o algoritmo | valor=8741
linha=4695 | nome=Mariana | acao=participou da aula | valor=9626
linha=4696 | nome=Renata | acao=otimizou o algoritmo | valor=4020
linha=4697 | nome=Eduarda | acao=analisou os resultados | valor=1772
linha=4698 | nome=Otavio | acao=escreveu o relatorio | valor=4821
linha=4699 | nome=Carlos | acao=participou da aula | valor=9077
linha=4700 | nome=Helena | acao=otimizou o algoritmo | valor=3666
linha=4701 | nome=Carlos | acao=participou da aula | valor=9380
linha=4702 | nome=Lucas | acao=escreveu o relatorio | valor=1101
linha=4703 | nome=Tiago | acao=fez um experimento | valor=2082
linha=4704 | nome=Mariana | acao=executou o benchmark | valor=4365
linha=4705 | nome=Tiago | acao=fez um experimento | valor=6682
linha=4706 | nome=Eduarda | acao=estudou computacao | valor=9642
linha=4707 | nome=Igor | acao=participou da aula | valor=7821
linha=4708 | nome=Gabriela | acao=comparou as metricas | valor=6470
linha=4709 | nome=Felipe | acao=escreveu o relatorio | valor=9956
linha=4710 | nome=Vitor | acao=participou da aula | valor=7263
linha=4711 | nome=Bruno | acao=executou o benchmark | valor=7790
linha=4712 | nome=Felipe | acao=participou da aula | valor=8821
linha=4713 | nome=Karen | acao=executou o benchmark | valor=1963
linha=4714 | nome=Ana | acao=escreveu o relatorio | valor=6837
linha=4715 | nome=Vitor | acao=estudou computacao | valor=2095
linha=4716 | nome=Ana | acao=estudou computacao | valor=1693
linha=4717 | nome=Carlos | acao=comparou as metricas | valor=7813
linha=4718 | nome=Helena | acao=estudou computacao | valor=5754
linha=4719 | nome=Natalia | acao=estudou computacao | valor=9764
linha=4720 | nome=Felipe | acao=executou o benchmark | valor=1974
linha=4721 | nome=Bruno | acao=comparou as metricas | valor=9565
linha=4722 | nome=Mariana | acao=comparou as metricas | valor=3860
linha=4723 | nome=Eduarda | acao=executou o benchmark | valor=3088
linha=4724 | nome=Sofia | acao=participou da aula | valor=1421
linha=4725 | nome=Renata | acao=participou da aula | valor=5180
linha=4726 | nome=Lucas | acao=escreveu o relatorio | valor=2284
linha=4727 | nome=Bruno | acao=fez um experimento | valor=2703
linha=4728 | nome=Otavio | acao=estudou computacao | valor=4558
linha=4729 | nome=Paulo | acao=otimizou o algoritmo | valor=5239
linha=4730 | nome=Felipe | acao=escreveu o relatorio | valor=8196
linha=4731 | nome=Daniela | acao=comparou as metricas | valor=7478
linha=4732 | nome=Sofia | acao=otimizou o algoritmo | valor=9447
linha=4733 | nome=Daniela | acao=participou da aula | valor=7273
linha=4734 | nome=Igor | acao=otimizou o algoritmo | valor=7188
linha=4735 | nome=Mariana | acao=comparou as metricas | valor=9711
linha=4736 | nome=Joao | acao=fez um experimento | valor=8506
linha=4737 | nome=Igor | acao=comparou as metricas | valor=8378
linha=4738 | nome=Renata | acao=fez um experimento | valor=3308
linha=4739 | nome=Tiago | acao=comparou as metricas | valor=9418
linha=4740 | nome=Paulo | acao=escreveu o relatorio | valor=7062
linha=4741 | nome=Karen | acao=estudou computacao | valor=5536
linha=4742 | nome=Felipe | acao=analisou os resultados | valor=3558
linha=4743 | nome=Daniela | acao=estudou computacao | valor=5165
linha=4744 | nome=Tiago | acao=analisou os resultados | valor=1986
linha=4745 | nome=Tiago | acao=participou da aula | valor=3786
linha=4746 | nome=Natalia | acao=estudou computacao | valor=7116
linha=4747 | nome=Carlos | acao=executou o benchmark | valor=9789
linha=4748 | nome=Helena | acao=otimizou o algoritmo | valor=6216
linha=4749 | nome=Ana | acao=analisou os resultados | valor=1845
linha=4750 | nome=Lucas | acao=fez um experimento | valor=7497
linha=4751 | nome=Bruno | acao=otimizou o algoritmo | valor=7469
linha=4752 | nome=Carlos | acao=estudou computacao | valor=3505
linha=4753 | nome=Helena | acao=fez um experimento | valor=2262
linha=4754 | nome=Carlos | acao=analisou os resultados | valor=3382
linha=4755 | nome=Carlos | acao=executou o benchmark | valor=9852
linha=4756 | nome=Renata | acao=analisou os resultados | valor=4810
linha=4757 | nome=Mariana | acao=executou o benchmark | valor=8641
linha=4758 | nome=Mariana | acao=fez um experimento | valor=8876
linha=4759 | nome=Ana | acao=analisou os resultados | valor=6392
linha=4760 | nome=Eduarda | acao=participou da aula | valor=2406
linha=4761 | nome=Lucas | acao=otimizou o algoritmo | valor=3304
linha=4762 | nome=Daniela | acao=analisou os resultados | valor=6188
linha=4763 | nome=Eduarda | acao=participou da aula | valor=5030
linha=4764 | nome=Mariana | acao=otimizou o algoritmo | valor=8964
