linha=1 | nome=Igor | acao=otimizou o algoritmo | valor=1237
linha=4382 | nome=Vitor | acao=fez um experimento | valor=9455
linha=4383 | nome=Otavio | acao=analisou os resultados | valor=1795
linha=4384 | nome=Mariana | acao=executou o benchmark | valor=5245
linha=4385 | nome=Daniela | acao=comparou as metricas | valor=5808
linha=4386 | nome=Natalia | acao=estudou computacao | valor=3830
linha=4387 | nome=Otavio | acao=executou o benchmark | valor=4379
linha=4388 | nome=Igor | acao=analisou os resultados | valor=7704
linha=4389 | nome=Joao | acao=estudou computacao | valor=9227
linha=4390 | nome=Igor | acao=fez um experimento | valor=7498
linha=4391 | nome=Eduarda | acao=estudou computacao | valor=8380
linha=4392 | nome=Ana | acao=comparou as metricas | valor=8312
linha=4393 | nome=Helena | acao=fez um experimento | valor=5371
linha=4394 | nome=Karen | acao=analisou os resultados | valor=6425
linha=4395 | nome=Gabriela | acao=comparou as metricas | valor=2230
linha=4396 | nome=Daniela | acao=escreveu o relatorio | valor=3134
linha=4397 | nome=Igor | acao=escreveu o relatorio | valor=2647
linha=4398 | nome=Joao | acao=estudou computacao | valor=9671
linha=4399 | nome=Igor | acao=executou o benchmark | valor=8944
linha=4400 | nome=Otavio | acao=comparou as metricas | valor=4861
linha=4401 | nome=Bruno | acao=otimizou o algoritmo | valor=1234
linha=4402 | nome=Vitor | acao=executou o benchmark | valor=4634
linha=4403 | nome=Sofia | acao=participou da aula | valor=8829
linha=4404 | nome=Paulo | acao=analisou os resultados | valor=4975
linha=4405 | nome=Bruno | acao=participou da aula | valor=3902
linha=4406 | nome=Karen | acao=fez um experimento | valor=1594
linha=4407 | nome=Felipe | acao=estudou computacao | valor=7664
linha=4408 | nome=Carlos | acao=estudou computacao | valor=9058
linha=4409 | nome=Sofia | acao=estudou computacao | valor=4710
linha=4410 | nome=Otavio | acao=analisou os resultados | valor=5837
linha=4411 | nome=Igor | acao=comparou as metricas | valor=7797
linha=4412 | nome=Gabriela | acao=comparou as metricas | valor=4259
linha=4413 | nome=Helena | acao=participou da aula | valor=2969
linha=4414 | nome=Tiago | acao=participou da aula | valor=8845
linha=4415 | nome=Karen | acao=escreveu o relatorio | valor=7953
linha=4416 | nome=Felipe | acao=executou o benchmark | valor=2684
linha=4417 | nome=Igor | acao=escreveu o relatorio | valor=2217
linha=4418 | nome=Daniela | acao=otimizou o algoritmo | valor=4264
linha=4419 | nome=Eduarda | acao=comparou as metricas | valor=1688
linha=4420 | nome=Eduarda | acao=otimizou o algoritmo | valor=7628
linha=4421 | nome=Daniela | acao=executou o benchmark | valor=2914
linha=4422 | nome=Carlos | acao=comparou as metricas | valor=2635
linha=4423 | nome=Igor | acao=executou o benchmark | valor=8398
linha=4424 | nome=Daniela | acao=executou o benchmark | valor=4812
linha=4425 | nome=Mariana | acao=estudou computacao | valor=4625
linha=4426 | nome=Paulo | acao=analisou os resultados | valor=8759
linha=4427 | nome=Eduarda | acao=otimizou o algoritmo | valor=2285
linha=4428 | nome=Lucas | acao=comparou as metricas | valor=9022
linha=4429 | nome=Gabriela | acao=analisou os resultados | valor=3200
linha=4430 | nome=Helena | acao=analisou os resultados | valor=1659
linha=4431 | nome=Otavio | acao=analisou os resultados | valor=6013
linha=4432 | nome=Eduarda | acao=otimizou o algoritmo | valor=9607
linha=4433 | nome=Joao | acao=executou o benchmark | valor=4785
linha=4434 | nome=Mariana | acao=fez um experimento | valor=5750
linha=4435 | nome=Daniela | acao=escreveu o relatorio | valor=6758
linha=4436 | nome=Felipe | acao=estudou computacao | valor=8212
linha=4437 | nome=Ana | acao=participou da aula | valor=9183
linha=4438 | nome=Bruno | acao=comparou as metricas | valor=7914
linha=4439 | nome=Mariana | acao=otimizou o algoritmo | valor=7983
linha=4440 | nome=Otavio | acao=analisou os resultados | valor=5135
linha=4441 | nome=Mariana | acao=estudou computacao | valor=5426
linha=4442 | nome=Daniela | acao=analisou os resultados | valor=1420
linha=4443 | nome=Vitor | acao=executou o benchmark | valor=3386
linha=4444 | nome=Igor | acao=otimizou o algoritmo | valor=7138
linha=4445 | nome=Lucas | acao=executou o benchmark | valor=7660
linha=4446 | nome=Gabriela | acao=fez um experimento | valor=2710
linha=4447 | nome=Renata | acao=estudou computacao | valor=9143
linha=4448 | nome=Otavio | acao=analisou os resultados | valor=9504
linha=4449 | nome=Felipe | acao=participou da aula | valor=9389
linha=4450 | nome=Felipe | acao=escreveu o relatorio | valor=6849
linha=4451 | nome=Tiago | acao=executou o benchmark | valor=7474
linha=4452 | nome=Renata | acao=analisou os resultados | valor=2579
linha=4453 | nome=Mariana | acao=escreveu o relatorio | valor=4408
linha=4454 | nome=Vitor | acao=escreveu o relatorio | valor=7765
linha=4455 | nome=Natalia | acao=fez um experimento | valor=8950
linha=4456 | nome=Karen | acao=escreveu o relatorio | valor=7088
linha=4457 | nome=Sofia | acao=escreveu o relatorio | valor=1287
linha=4458 | nome=Paulo | acao=escreveu o relatorio | valor=5304
linha=4459 | nome=Gabriela | acao=participou da aula | valor=6823
linha=4460 | nome=Carlos | acao=otimizou o algoritmo | valor=4362
linha=4461 | nome=Tiago | acao=analisou os resultados | valor=4654
linha=4462 | nome=Renata | acao=escreveu o relatorio | valor=9703
linha=4463 | nome=Carlos | acao=escreveu o relatorio | valor=6654
linha=4464 | nome=Sofia | acao=estudou computacao | valor=4291
linha=4465 | nome=Helena | acao=estudou computacao | valor=7031
linha=4466 | nome=Sofia | acao=comparou as metricas | valor=2192
linha=4467 | nome=Joao | acao=analisou os resultados | valor=4343
linha=4468 | nome=Renata | acao=executou o benchmark | valor=7491
linha=4469 | nome=Natalia | acao=executou o benchmark | valor=3596
linha=4470 | nome=Igor | acao=comparou as metricas | valor=7801
linha=4471 | nome=Renata | acao=escreveu o relatorio | valor=8697
linha=4472 | nome=Ana | acao=escreveu o relatorio | valor=3949
linha=4473 | nome=Ana | acao=fez um experimento | valor=6668
linha=4474 | nome=Sofia | acao=comparou as metricas | valor=3006
linha=4475 | nome=Sofia | acao=participou da aula | valor=3338
linha=4476 | nome=Bruno | acao=executou o benchmark | valor=6392
linha=4477 | nome=Daniela | acao=executou o benchmark | valor=6747
linha=4478 | nome=Helena | acao=estudou computacao | valor=7582
linha=4479 | nome=Igor | acao=otimizou o algoritmo | valor=6724
linha=4480 | nome=Igor | acao=fez um experimento | valor=9626
linha=4481 | nome=Helena | acao=participou da aula | valor=2718
linha=4482 | nome=Renata | acao=otimizou o algoritmo | valor=4555
linha=4483 | nome=Joao | acao=comparou as metricas | valor=9180
linha=4484 | nome=Natalia | acao=otimizou o algoritmo | valor=4265
linha=4485 | nome=Eduarda | acao=executou o benchmark | valor=1036
linha=4486 | nome=Mariana | acao=fez um experimento | valor=8259
linha=4487 | nome=Carlos | acao=otimizou o algoritmo | valor=2686
linha=4488 | nome=Ana | acao=otimizou o algoritmo | valor=8548
linha=4489 | nome=Helena | acao=escreveu o relatorio | valor=2084
linha=4490 | nome=Natalia | acao=fez um experimento | valor=6209
linha=4491 | nome=Ana | acao=estudou computacao | valor=9744
linha=4492 | nome=Mariana | acao=escreveu o relatorio | valor=7385
linha=4493 | nome=Ana | acao=analisou os resultados | valor=1259
linha=4494 | nome=Lucas | acao=escreveu o relatorio | valor=9693
linha=4495 | nome=Vitor | acao=participou da aula | valor=2903
linha=4496 | nome=Ana | acao=executou o benchmark | valor=8789
linha=4497 | nome=Renata | acao=comparou as metricas | valor=9156
linha=4498 | nome=Paulo | acao=escreveu o relatorio | valor=8416
linha=4499 | nome=Eduarda | acao=fez um experimento | valor=4975
linha=4500 | nome=Tiago | acao=executou o benchmark | valor=1857
linha=4501 | nome=Lucas | acao=otimizou o algoritmo | valor=7698
linha=4502 | nome=Renata | acao=escreveu o relatorio | valor=7976
linha=4503 | nome=Daniela | acao=fez um experimento | valor=2741
linha=4504 | nome=Carlos | acao=estudou computacao | valor=5951
linha=4505 | nome=Mariana | acao=participou da aula | valor=9331
linha=4506 | nome=Bruno | acao=estudou computacao | valor=3841
linha=4507 | nome=Ana | acao=participou da aula | valor=7085
linha=4508 | nome=Paulo | acao=estudou computacao | valor=4005
linha=4509 | nome=Eduarda | acao=participou da aula | valor=3945
linha=4510 | nome=Paulo | acao=comparou as metricas | valor=2564
linha=4511 | nome=Otavio | acao=analisou os resultados | valor=8231
linha=4512 | nome=Gabriela | acao=executou o benchmark | valor=2839
linha=4513 | nome=Felipe | acao=escreveu o relatorio | valor=1614
linha=4514 | nome=Mariana | acao=participou da aula | valor=5486
linha=4515 | nome=Sofia | acao=participou da aula | valor=4021
linha=4516 | nome=Helena | acao=participou da aula | valor=9440
linha=4517 | nome=Mariana | acao=otimizou o algoritmo | valor=4052
linha=4518 | nome=Eduarda | acao=otimizou o algoritmo | valor=3121
linha=4519 | nome=Paulo | acao=otimizou o algoritmo | valor=1601
linha=4520 | nome=Otavio | acao=fez um experimento | valor=4568
linha=4521 | nome=Karen | acao=participou da aula | valor=6326
linha=4522 | nome=Karen | acao=comparou as metricas | valor=2289
linha=4523 | nome=Otavio | acao=estudou computacao | valor=9473
linha=4524 | nome=Ana | acao=estudou computacao | valor=9395
linha=4525 | nome=Sofia | acao=escreveu o relatorio | valor=4291
linha=4526 | nome=Bruno | acao=escreveu o relatorio | valor=2793
linha=4527 | nome=Karen | acao=comparou as metricas | valor=7614
linha=4528 | nome=Gabriela | acao=comparou as metricas | valor=3468
linha=4529 | nome=Carlos | acao=fez um experimento | valor=5520
linha=4530 | nome=Joao | acao=participou da aula | valor=2014
linha=4531 | nome=Ana | acao=escreveu o relatorio | valor=7995
linha=4532 | nome=Tiago | acao=estudou computacao | valor=9744
linha=4533 | nome=Vitor | acao=otimizou o algoritmo | valor=7004
linha=4534 | nome=Ana | acao=fez um experimento | valor=4920
linha=4535 | nome=Renata | acao=fez um experimento | valor=9267
linha=4536 | nome=Igor | acao=otimizou o algoritmo | valor=9896
linha=4537 | nome=Sofia | acao=estudou computacao | valor=6450
linha=4538 | nome=Tiago | acao=analisou os resultados | valor=9340
linha=4539 | nome=Joao | acao=executou o benchmark | valor=1361
linha=4540 | nome=Ana | acao=escreveu o relatorio | valor=4756
linha=4541 | nome=Otavio | acao=estudou computacao | valor=8153
linha=4542 | nome=Daniela | acao=participou da aula | valor=6783
linha=4543 | nome=Vitor | acao=participou da aula | valor=5761
linha=4544 | nome=Daniela | acao=participou da aula | valor=7298
linha=4545 | nome=Ana | acao=comparou as metricas | valor=1002
linha=4546 | nome=Helena | acao=executou o benchmark | valor=1174
linha=4547 | nome=Otavio | acao=participou da aula | valor=5335
linha=4548 | nome=Renata | acao=fez um experimento | valor=3886
linha=4549 | nome=Joao | acao=escreveu o relatorio | valor=5101
linha=4550 | nome=Helena | acao=otimizou o algoritmo | valor=9378
linha=4551 | nome=Daniela | acao=executou o benchmark | valor=4907
linha=4552 | nome=Renata | acao=participou da aula | valor=9733
linha=4553 | nome=Vitor | acao=escreveu o relatorio | valor=8185
linha=4554 | nome=Renata | acao=executou o benchmark | valor=9072
linha=4555 | nome=Lucas | acao=executou o benchmark | valor=1608
linha=4556 | nome=Vitor | acao=escreveu o relatorio | valor=8179
linha=4557 | nome=Vitor | acao=fez um experimento | valor=8734
linha=4558 | nome=Bruno | acao=analisou os resultados | valor=4813
linha=4559 | nome=Lucas | acao=participou da aula | valor=1176
linha=4560 | nome=Mariana | acao=participou da aula | valor=3770
linha=4561 | nome=Ana | acao=participou da aula | valor=3458
linha=4562 | nome=Daniela | acao=fez um experimento | valor=9882
linha=4563 | nome=Karen | acao=estudou computacao | valor=1829
linha=4564 | nome=Vitor | acao=executou o benchmark | valor=5864
linha=4565 | nome=Renata | acao=comparou as metricas | valor=3573
linha=4566 | nome=Otavio | acao=escreveu o relatorio | valor=4176
linha=4567 | nome=Igor | acao=estudou computacao | valor=4992
linha=4568 | nome=Lucas | acao=estudou computacao | valor=7304
linha=4569 | nome=Paulo | acao=participou da aula | valor=5095
linha=4570 | nome=Mariana | acao=comparou as metricas | valor=6935
linha=4571 | nome=Karen | acao=estudou computacao | valor=7139
linha=4572 | nome=Mariana | acao=estudou computacao | valor=3145
linha=4573 | nome=Daniela | acao=analisou os resultados | valor=8790
linha=4574 | nome=Lucas | acao=estudou computacao | valor=2869
linha=4575 | nome=Tiago | acao=escreveu o relatorio | valor=9750
linha=4576 | nome=Igor | acao=executou o benchmark | valor=6454
linha=4577 | nome=Carlos | acao=executou o benchmark | valor=5754
linha=4578 | nome=Lucas | acao=otimizou o algoritmo | valor=4782
linha=4579 | nome=Vitor | acao=escreveu o relatorio | valor=4347
linha=4580 | nome=Sofia | acao=participou da aula | valor=2399
linha=4581 | nome=Igor | acao=fez um experimento | valor=6360
linha=4582 | nome=Mariana | acao=estudou computacao | valor=1813
linha=4583 | nome=Bruno | acao=comparou as metricas | valor=3277
linha=4584 | nome=Renata | acao=analisou os resultados | valor=9118
linha=4585 | nome=Otavio | acao=fez um experimento | valor=5522
linha=4586 | nome=Lucas | acao=participou da aula | valor=9376
linha=4587 | nome=Renata | acao=fez um experimento | valor=4712
linha=4588 | nome=Igor | acao=comparou as metricas | valor=6146
linha=4589 | nome=Joao | acao=escreveu o relatorio | valor=9683
linha=4590 | nome=Gabriela | acao=fez um experimento | valor=7439
linha=4591 | nome=Sofia | acao=participou da aula | valor=8943
linha=4592 | nome=Joao | acao=escreveu o relatorio | valor=4745
linha=4593 | nome=Helena | acao=comparou as metricas | valor=1271
linha=4594 | nome=Eduarda | acao=participou da aula | valor=4312
linha=4595 | nome=Natalia | acao=participou da aula | valor=1428
linha=4596 | nome=Helena | acao=fez um experimento | valor=2678
linha=4597 | nome=Renata | acao=comparou as metricas | valor=9823
linha=4598 | nome=Bruno | acao=otimizou o algoritmo | valor=7105
linha=4599 | nome=Helena | acao=otimizou o algoritmo | valor=9209
linha=4600 | nome=Mariana | acao=escreveu o relatorio | valor=6276
linha=4601 | nome=Tiago | acao=comparou as metricas | valor=9971
linha=4602 | nome=Tiago | acao=executou o benchmark | valor=2511
linha=4603 | nome=Gabriela | acao=comparou as metricas | valor=4215
linha=4604 | nome=Sofia | acao=escreveu o relatorio | valor=4903
linha=4605 | nome=Daniela | acao=comparou as metricas | valor=1875
linha=4606 | nome=Paulo | acao=estudou computacao | valor=6948
linha=4607 | nome=Paulo | acao=analisou os resultados | valor=6645
linha=4608 | nome=Mariana | acao=executou o benchmark | valor=5261
linha=4609 | nome=Joao | acao=analisou os resultados | valor=1992
linha=4610 | nome=Vitor | acao=executou o benchmark | valor=4252
linha=4611 | nome=Tiago | acao=otimizou o algoritmo | valor=7895
linha=4612 | nome=Joao | acao=fez um experimento | valor=5129
linha=4613 | nome=Carlos | acao=participou da aula | valor=2188
linha=4614 | nome=Felipe | acao=fez um experimento | valor=1887
linha=4615 | nome=Felipe | acao=comparou as metricas | valor=1026
linha=4616 | nome=Mariana | acao=escreveu o relatorio | valor=2005
linha=4617 | nome=Carlos | acao=fez um experimento | valor=7366
linha=4618 | nome=Gabriela | acao=otimizou o algoritmo | valor=9550
linha=4619 | nome=Carlos | acao=executou o benchmark | valor=6121
linha=4620 | nome=Igor | acao=fez um experimento | valor=5420
linha=4621 | nome=Ana | acao=participou da aula | valor=9910
linha=4622 | nome=Paulo | acao=escreveu o relatorio | valor=4045
linha=4623 | nome=Gabriela | acao=estudou computacao | valor=8864
linha=4624 | nome=Lucas | acao=executou o benchmark | valor=2525
linha=4625 | nome=Natalia | acao=escreveu o relatorio | valor=7892
linha=4626 | nome=Karen | acao=otimizou o algoritmo | valor=3259
linha=4627 | nome=Gabriela | acao=otimizou o algoritmo | valor=9248
linha=4628 | nome=Renata | acao=executou o benchmark | valor=1937
linha=4629 | nome=Helena | acao=fez um experimento | valor=1843
linha=4630 | nome=Natalia | acao=escreveu o relatorio | valor=5814
linha=4631 | nome=Ana | acao=executou o benchmark | valor=9344
linha=4632 | nome=Natalia | acao=fez um experimento | valor=6676
linha=4633 | nome=Gabriela | acao=otimizou o algoritmo | valor=3069
linha=4634 | nome=Otavio | acao=executou o benchmark | valor=9387
linha=4635 | nome=Ana | acao=otimizou o algoritmo | valor=5556
