linha=1 | nome=Sofia | acao=escreveu o relatorio | valor=2453
linha=4279 | nome=Carlos | acao=estudou computacao | valor=6280
linha=4280 | nome=Carlos | acao=executou o benchmark | valor=5778
linha=4281 | nome=Renata | acao=executou o benchmark | valor=5728
linha=4282 | nome=Vitor | acao=analisou os resultados | valor=1037
linha=4283 | nome=Paulo | acao=comparou as metricas | valor=9185
linha=4284 | nome=Joao | acao=fez um experimento | valor=6645
linha=4285 | nome=Joao | acao=estudou computacao | valor=1862
linha=4286 | nome=Lucas | acao=participou da aula | valor=1875
linha=4287 | nome=Otavio | acao=analisou os resultados | valor=9706
linha=4288 | nome=Ana | acao=analisou os resultados | valor=5365
linha=4289 | nome=Otavio | acao=fez um experimento | valor=6029
linha=4290 | nome=Gabriela | acao=escreveu o relatorio | valor=9754
linha=4291 | nome=Eduarda | acao=otimizou o algoritmo | valor=4638
linha=4292 | nome=Sofia | acao=analisou os resultados | valor=8827
linha=4293 | nome=Mariana | acao=analisou os resultados | valor=2729
linha=4294 | nome=Natalia | acao=analisou os resultados | valor=8425
linha=4295 | nome=Carlos | acao=escreveu o relatorio | valor=1822
linha=4296 | nome=Otavio | acao=analisou os resultados | valor=7266
linha=4297 | nome=Otavio | acao=estudou computacao | valor=8375
linha=4298 | nome=Mariana | acao=escreveu o relatorio | valor=8720
linha=4299 | nome=Joao | acao=analisou os resultados | valor=2752
linha=4300 | nome=Carlos | acao=participou da aula | valor=7126
linha=4301 | nome=Igor | acao=executou o benchmark | valor=9833
linha=4302 | nome=Ana | acao=fez um experimento | valor=5654
linha=4303 | nome=Renata | acao=analisou os resultados | valor=1729
linha=4304 | nome=Mariana | acao=participou da aula | valor=4988
linha=4305 | nome=Gabriela | acao=participou da aula | valor=3442
linha=4306 | nome=Paulo | acao=analisou os resultados | valor=7701
linha=4307 | nome=Helena | acao=comparou as metricas | valor=6645
linha=4308 | nome=Natalia | acao=otimizou o algoritmo | valor=9936
linha=4309 | nome=Helena | acao=escreveu o relatorio | valor=2749
linha=4310 | nome=Felipe | acao=participou da aula | valor=4296
linha=4311 | nome=Felipe | acao=analisou os resultados | valor=8894
linha=4312 | nome=Sofia | acao=executou o benchmark | valor=6835
linha=4313 | nome=Helena | acao=executou o benchmark | valor=6462
linha=4314 | nome=Tiago | acao=escreveu o relatorio | valor=6588
linha=4315 | nome=Ana | acao=escreveu o relatorio | valor=9647
linha=4316 | nome=Sofia | acao=executou o benchmark | valor=5607
linha=4317 | nome=Vitor | acao=estudou computacao | valor=3620
linha=4318 | nome=Eduarda | acao=estudou computacao | valor=8617
linha=4319 | nome=Lucas | acao=participou da aula | valor=7994
linha=4320 | nome=Karen | acao=fez um experimento | valor=9369
linha=4321 | nome=Helena | acao=fez um experimento | valor=2043
linha=4322 | nome=Karen | acao=analisou os resultados | valor=3858
linha=4323 | nome=Mariana | acao=fez um experimento | valor=3069
linha=4324 | nome=Gabriela | acao=escreveu o relatorio | valor=9972
linha=4325 | nome=Joao | acao=estudou computacao | valor=8462
linha=4326 | nome=Bruno | acao=comparou as metricas | valor=7850
linha=4327 | nome=Igor | acao=estudou computacao | valor=9263
linha=4328 | nome=Natalia | acao=analisou os resultados | valor=6595
linha=4329 | nome=Felipe | acao=executou o benchmark | valor=2890
linha=4330 | nome=Carlos | acao=comparou as metricas | valor=2422
linha=4331 | nome=Joao | acao=escreveu o relatorio | valor=1632
linha=4332 | nome=Otavio | acao=analisou os resultados | valor=3650
linha=4333 | nome=Helena | acao=otimizou o algoritmo | valor=7902
linha=4334 | nome=Felipe | acao=fez um experimento | valor=6008
linha=4335 | nome=Tiago | acao=comparou as metricas | valor=6349
linha=4336 | nome=Eduarda | acao=escreveu o relatorio | valor=8337
linha=4337 | nome=Carlos | acao=executou o benchmark | valor=3103
linha=4338 | nome=Tiago | acao=estudou computacao | valor=9582
linha=4339 | nome=Vitor | acao=analisou os resultados | valor=8720
linha=4340 | nome=Karen | acao=comparou as metricas | valor=2022
linha=4341 | nome=Mariana | acao=participou da aula | valor=5520
linha=4342 | nome=Sofia | acao=participou da aula | valor=1931
linha=4343 | nome=Joao | acao=otimizou o algoritmo | valor=8994
linha=4344 | nome=Carlos | acao=fez um experimento | valor=4221
linha=4345 | nome=Igor | acao=fez um experimento | valor=4287
linha=4346 | nome=Felipe | acao=participou da aula | valor=2732
linha=4347 | nome=Renata | acao=escreveu o relatorio | valor=9153
linha=4348 | nome=Paulo | acao=otimizou o algoritmo | valor=9637
linha=4349 | nome=Felipe | acao=comparou as metricas | valor=4564
linha=4350 | nome=Renata | acao=executou o benchmark | valor=9409
linha=4351 | nome=Vitor | acao=estudou computacao | valor=7198
linha=4352 | nome=Helena | acao=estudou computacao | valor=3092
linha=4353 | nome=Renata | acao=otimizou o algoritmo | valor=7757
linha=4354 | nome=Sofia | acao=executou o benchmark | valor=2768
linha=4355 | nome=Joao | acao=executou o benchmark | valor=7171
linha=4356 | nome=Renata | acao=escreveu o relatorio | valor=4999
linha=4357 | nome=Renata | acao=estudou computacao | valor=1836
linha=4358 | nome=Joao | acao=executou o benchmark | valor=3287
linha=4359 | nome=Tiago | acao=participou da aula | valor=5438
linha=4360 | nome=Otavio | acao=otimizou o algoritmo | valor=8733
linha=4361 | nome=Tiago | acao=executou o benchmark | valor=2903
linha=4362 | nome=Gabriela | acao=otimizou o algoritmo | valor=7841
linha=4363 | nome=Vitor | acao=analisou os resultados | valor=2818
linha=4364 | nome=Joao | acao=participou da aula | valor=4659
linha=4365 | nome=Daniela | acao=comparou as metricas | valor=1997
linha=4366 | nome=Eduarda | acao=participou da aula | valor=2446
linha=4367 | nome=Felipe | acao=otimizou o algoritmo | valor=6029
linha=4368 | nome=Sofia | acao=comparou as metricas | valor=8721
linha=4369 | nome=Renata | acao=estudou computacao | valor=5006
linha=4370 | nome=Felipe | acao=executou o benchmark | valor=5554
linha=4371 | nome=Karen | acao=escreveu o relatorio | valor=4102
linha=4372 | nome=Sofia | acao=participou da aula | valor=8921
linha=4373 | nome=Carlos | acao=estudou computacao | valor=1101
linha=4374 | nome=Sofia | acao=participou da aula | valor=8310
linha=4375 | nome=Renata | acao=analisou os resultados | valor=6089
linha=4376 | nome=Mariana | acao=participou da aula | valor=9518
linha=4377 | nome=Igor | acao=comparou as metricas | valor=4404
linha=4378 | nome=Eduarda | acao=analisou os resultados | valor=3636
linha=4379 | nome=Tiago | acao=fez um experimento | valor=9850
linha=4380 | nome=Tiago | acao=estudou computacao | valor=2321
linha=4381 | nome=Paulo | acao=fez um experimento | valor=1404
linha=4382 | nome=Eduarda | acao=fez um experimento | valor=6788
linha=4383 | nome=Ana | acao=participou da aula | valor=9756
linha=4384 | nome=Igor | acao=comparou as metricas | valor=1888
linha=4385 | nome=Igor | acao=participou da aula | valor=7255
linha=4386 | nome=Helena | acao=otimizou o algoritmo | valor=7805
linha=4387 | nome=Helena | acao=otimizou o algoritmo | valor=8966
linha=4388 | nome=Carlos | acao=executou o benchmark | valor=5184
linha=4389 | nome=Mariana | acao=analisou os resultados | valor=6933
linha=4390 | nome=Gabriela | acao=executou o benchmark | valor=7129
linha=4391 | nome=Karen | acao=fez um experimento | valor=2015
linha=4392 | nome=Paulo | acao=escreveu o relatorio | valor=6296
linha=4393 | nome=Tiago | acao=comparou as metricas | valor=1382
linha=4394 | nome=Karen | acao=participou da aula | valor=4109
linha=4395 | nome=Bruno | acao=escreveu o relatorio | valor=1934
linha=4396 | nome=Carlos | acao=estudou computacao | valor=4137
linha=4397 | nome=Karen | acao=otimizou o algoritmo | valor=1834
linha=4398 | nome=Renata | acao=analisou os resultados | valor=1501
linha=4399 | nome=Vitor | acao=otimizou o algoritmo | valor=2911
linha=4400 | nome=Sofia | acao=analisou os resultados | valor=8604
linha=4401 | nome=Mariana | acao=analisou os resultados | valor=5899
linha=4402 | nome=Sofia | acao=estudou computacao | valor=7031
linha=4403 | nome=Mariana | acao=fez um experimento | valor=1459
linha=4404 | nome=Sofia | acao=comparou as metricas | valor=6769
linha=4405 | nome=Bruno | acao=executou o benchmark | valor=1945
linha=4406 | nome=Sofia | acao=executou o benchmark | valor=3018
linha=4407 | nome=Renata | acao=estudou computacao | valor=8534
linha=4408 | nome=Gabriela | acao=escreveu o relatorio | valor=7809
linha=4409 | nome=Lucas | acao=otimizou o algoritmo | valor=5745
linha=4410 | nome=Natalia | acao=otimizou o algoritmo | valor=3031
linha=4411 | nome=Renata | acao=otimizou o algoritmo | valor=5324
linha=4412 | nome=Carlos | acao=analisou os resultados | valor=9427
linha=4413 | nome=Mariana | acao=participou da aula | valor=7090
linha=4414 | nome=Ana | acao=escreveu o relatorio | valor=9681
linha=4415 | nome=Mariana | acao=otimizou o algoritmo | valor=8646
linha=4416 | nome=Bruno | acao=otimizou o algoritmo | valor=2173
linha=4417 | nome=Mariana | acao=participou da aula | valor=8778
linha=4418 | nome=Felipe | acao=participou da aula | valor=9932
linha=4419 | nome=Ana | acao=estudou computacao | valor=9095
linha=4420 | nome=Sofia | acao=executou o benchmark | valor=3494
linha=4421 | nome=Paulo | acao=analisou os resultados | valor=1797
linha=4422 | nome=Vitor | acao=analisou os resultados | valor=8359
linha=4423 | nome=Bruno | acao=analisou os resultados | valor=2470
linha=4424 | nome=Bruno | acao=participou da aula | valor=4013
linha=4425 | nome=Carlos | acao=escreveu o relatorio | valor=3307
linha=4426 | nome=Felipe | acao=escreveu o relatorio | valor=7598
linha=4427 | nome=Lucas | acao=executou o benchmark | valor=2757
linha=4428 | nome=Paulo | acao=fez um experimento | valor=5880
linha=4429 | nome=Daniela | acao=otimizou o algoritmo | valor=7923
linha=4430 | nome=Mariana | acao=otimizou o algoritmo | valor=4370
linha=4431 | nome=Paulo | acao=fez um experimento | valor=7778
linha=4432 | nome=Joao | acao=fez um experimento | valor=3124
linha=4433 | nome=Sofia | acao=otimizou o algoritmo | valor=3479
linha=4434 | nome=Renata | acao=executou o benchmark | valor=1626
linha=4435 | nome=Ana | acao=participou da aula | valor=6313
linha=4436 | nome=Paulo | acao=executou o benchmark | valor=3319
linha=4437 | nome=Lucas | acao=otimizou o algoritmo | valor=2431
linha=4438 | nome=Eduarda | acao=comparou as metricas | valor=6438
linha=4439 | nome=Eduarda | acao=comparou as metricas | valor=9481
linha=4440 | nome=Tiago | acao=estudou computacao | valor=5604
linha=4441 | nome=Lucas | acao=escreveu o relatorio | valor=7006
linha=4442 | nome=Natalia | acao=escreveu o relatorio | valor=6535
linha=4443 | nome=Eduarda | acao=analisou os resultados | valor=1237
linha=4444 | nome=Karen | acao=analisou os resultados | valor=9587
linha=4445 | nome=Karen | acao=participou da aula | valor=4403
linha=4446 | nome=Karen | acao=fez um experimento | valor=4969
linha=4447 | nome=Bruno | acao=participou da aula | valor=5128
linha=4448 | nome=Felipe | acao=estudou computacao | valor=4673
linha=4449 | nome=Mariana | acao=analisou os resultados | valor=2586
linha=4450 | nome=Otavio | acao=estudou computacao | valor=2915
linha=4451 | nome=Bruno | acao=estudou computacao | valor=5188
linha=4452 | nome=Felipe | acao=escreveu o relatorio | valor=4026
linha=4453 | nome=Eduarda | acao=comparou as metricas | valor=8863
linha=4454 | nome=Vitor | acao=escreveu o relatorio | valor=8808
linha=4455 | nome=Lucas | acao=estudou computacao | valor=4632
linha=4456 | nome=Helena | acao=fez um experimento | valor=1688
linha=4457 | nome=Gabriela | acao=fez um experimento | valor=1291
linha=4458 | nome=Sofia | acao=estudou computacao | valor=2550
linha=4459 | nome=Gabriela | acao=executou o benchmark | valor=8274
linha=4460 | nome=Otavio | acao=escreveu o relatorio | valor=9605
linha=4461 | nome=Eduarda | acao=fez um experimento | valor=6211
linha=4462 | nome=Karen | acao=escreveu o relatorio | valor=2408
linha=4463 | nome=Gabriela | acao=analisou os resultados | valor=9179
linha=4464 | nome=Tiago | acao=executou o benchmark | valor=8171
linha=4465 | nome=Eduarda | acao=fez um experimento | valor=3125
linha=4466 | nome=Mariana | acao=analisou os resultados | valor=9966
linha=4467 | nome=Ana | acao=analisou os resultados | valor=5245
linha=4468 | nome=Renata | acao=executou o benchmark | valor=7123
linha=4469 | nome=Otavio | acao=participou da aula | valor=5100
linha=4470 | nome=Lucas | acao=otimizou o algoritmo | valor=8899
linha=4471 | nome=Helena | acao=analisou os resultados | valor=7466
linha=4472 | nome=Sofia | acao=fez um experimento | valor=9951
linha=4473 | nome=Daniela | acao=escreveu o relatorio | valor=3848
linha=4474 | nome=Carlos | acao=executou o benchmark | valor=4863
linha=4475 | nome=Carlos | acao=executou o benchmark | valor=4503
linha=4476 | nome=Igor | acao=estudou computacao | valor=5017
linha=4477 | nome=Natalia | acao=escreveu o relatorio | valor=7884
linha=4478 | nome=Bruno | acao=escreveu o relatorio | valor=2993
linha=4479 | nome=Carlos | acao=participou da aula | valor=8176
linha=4480 | nome=Paulo | acao=escreveu o relatorio | valor=1908
linha=4481 | nome=Gabriela | acao=escreveu o relatorio | valor=9704
linha=4482 | nome=Mariana | acao=fez um experimento | valor=4173
linha=4483 | nome=Ana | acao=estudou computacao | valor=1614
linha=4484 | nome=Otavio | acao=executou o benchmark | valor=2797
linha=4485 | nome=Otavio | acao=fez um experimento | valor=7781
linha=4486 | nome=Karen | acao=escreveu o relatorio | valor=5446
linha=4487 | nome=Ana | acao=executou o benchmark | valor=5492
linha=4488 | nome=Daniela | acao=otimizou o algoritmo | valor=6581
linha=4489 | nome=Eduarda | acao=estudou computacao | valor=8160
linha=4490 | nome=Mariana | acao=analisou os resultados | valor=7488
linha=4491 | nome=Joao | acao=estudou computacao | valor=4943
linha=4492 | nome=Felipe | acao=estudou computacao | valor=8949
linha=4493 | nome=Renata | acao=fez um experimento | valor=1614
linha=4494 | nome=Igor | acao=fez um experimento | valor=4500
linha=4495 | nome=Ana | acao=comparou as metricas | valor=3893
linha=4496 | nome=Ana | acao=executou o benchmark | valor=9926
linha=4497 | nome=Otavio | acao=fez um experimento | valor=8446
linha=4498 | nome=Tiago | acao=analisou os resultados | valor=8744
linha=4499 | nome=Paulo | acao=comparou as metricas | valor=2949
linha=4500 | nome=Paulo | acao=fez um experimento | valor=5236
linha=4501 | nome=Helena | acao=analisou os resultados | valor=9741
linha=4502 | nome=Vitor | acao=executou o benchmark | valor=5786
linha=4503 | nome=Paulo | acao=fez um experimento | valor=5996
linha=4504 | nome=Tiago | acao=analisou os resultados | valor=8190
linha=4505 | nome=Natalia | acao=analisou os resultados | valor=7467
linha=4506 | nome=Carlos | acao=otimizou o algoritmo | valor=9001
linha=4507 | nome=Vitor | acao=comparou as metricas | valor=7809
linha=4508 | nome=Carlos | acao=fez um experimento | valor=2540
linha=4509 | nome=Helena | acao=analisou os resultados | valor=6620
linha=4510 | nome=Ana | acao=analisou os resultados | valor=2816
linha=4511 | nome=Felipe | acao=otimizou o algoritmo | valor=8759
linha=4512 | nome=Daniela | acao=analisou os resultados | valor=8518
linha=4513 | nome=Paulo | acao=estudou computacao | valor=9921
linha=4514 | nome=Helena | acao=estudou computacao | valor=5920
linha=4515 | nome=Mariana | acao=analisou os resultados | valor=3393
linha=4516 | nome=Ana | acao=otimizou o algoritmo | valor=7532
linha=4517 | nome=Daniela | acao=estudou computacao | valor=2445
linha=4518 | nome=Vitor | acao=fez um experimento | valor=5288
linha=4519 | nome=Paulo | acao=analisou os resultados | valor=3043
linha=4520 | nome=Gabriela | acao=comparou as metricas | valor=6895
linha=4521 | nome=Lucas | acao=executou o benchmark | valor=4069
linha=4522 | nome=Karen | acao=participou da aula | valor=4795
linha=4523 | nome=Mariana | acao=otimizou o algoritmo | valor=5451
linha=4524 | nome=Helena | acao=analisou os resultados | valor=9884
linha=4525 | nome=Mariana | acao=analisou os resultados | valor=4536
linha=4526 | nome=Renata | acao=otimizou o algoritmo | valor=7889
linha=4527 | nome=Sofia | acao=otimizou o algoritmo | valor=7469
linha=4528 | nome=Mariana | acao=executou o benchmark | valor=2986
linha=4529 | nome=Gabriela | acao=participou da aula | valor=8182
linha=4530 | nome=Bruno | acao=executou o benchmark | valor=7784
linha=4531 | nome=Paulo | acao=participou da aula | valor=8281
linha=4532 | nome=Vitor | acao=estudou computacao | valor=4225
