linha=1 | nome=Igor | acao=estudou computacao | valor=3970
linha=4704 | nome=Sofia | acao=fez um experimento | valor=3183
linha=4705 | nome=Daniela | acao=escreveu o relatorio | valor=6809
linha=4706 | nome=Helena | acao=estudou computacao | valor=9519
linha=4707 | nome=Sofia | acao=escreveu o relatorio | valor=1855
linha=4708 | nome=Natalia | acao=otimizou o algoritmo | valor=3311
linha=4709 | nome=Bruno | acao=estudou computacao | valor=7875
linha=4710 | nome=Paulo | acao=analisou os resultados | valor=9425
linha=4711 | nome=Felipe | acao=comparou as metricas | valor=7706
linha=4712 | nome=Felipe | acao=fez um experimento | valor=3857
linha=4713 | nome=Natalia | acao=estudou computacao | valor=3652
linha=4714 | nome=Mariana | acao=participou da aula | valor=4937
linha=4715 | nome=Natalia | acao=executou o benchmark | valor=1138
linha=4716 | nome=Natalia | acao=analisou os resultados | valor=5625
linha=4717 | nome=Karen | acao=otimizou o algoritmo | valor=9549
linha=4718 | nome=Vitor | acao=fez um experimento | valor=5855
linha=4719 | nome=Vitor | acao=analisou os resultados | valor=6037
linha=4720 | nome=Carlos | acao=fez um experimento | valor=1508
linha=4721 | nome=Bruno | acao=otimizou o algoritmo | valor=1211
linha=4722 | nome=Felipe | acao=comparou as metricas | valor=7883
linha=4723 | nome=Mariana | acao=analisou os resultados | valor=8247
linha=4724 | nome=Vitor | acao=estudou computacao | valor=7275
linha=4725 | nome=Tiago | acao=estudou computacao | valor=4604
linha=4726 | nome=Sofia | acao=executou o benchmark | valor=6011
linha=4727 | nome=Daniela | acao=otimizou o algoritmo | valor=3767
linha=4728 | nome=Natalia | acao=comparou as metricas | valor=3887
linha=4729 | nome=Karen | acao=executou o benchmark | valor=1795
linha=4730 | nome=Lucas | acao=analisou os resultados | valor=3709
linha=4731 | nome=Renata | acao=escreveu o relatorio | valor=3529
linha=4732 | nome=Gabriela | acao=comparou as metricas | valor=4171
linha=4733 | nome=Carlos | acao=participou da aula | valor=1071
linha=4734 | nome=Tiago | acao=analisou os resultados | valor=3363
linha=4735 | nome=Paulo | acao=executou o benchmark | valor=6206
linha=4736 | nome=Bruno | acao=executou o benchmark | valor=1058
linha=4737 | nome=Bruno | acao=estudou computacao | valor=3719
linha=4738 | nome=Tiago | acao=analisou os resultados | valor=5808
linha=4739 | nome=Eduarda | acao=executou o benchmark | valor=4920
linha=4740 | nome=Ana | acao=participou da aula | valor=1445
linha=4741 | nome=Bruno | acao=analisou os resultados | valor=4041
linha=4742 | nome=Paulo | acao=fez um experimento | valor=7926
linha=4743 | nome=Carlos | acao=participou da aula | valor=6179
linha=4744 | nome=Mariana | acao=analisou os resultados | valor=9469
linha=4745 | nome=Joao | acao=otimizou o algoritmo | valor=4067
linha=4746 | nome=Gabriela | acao=fez um experimento | valor=5692
linha=4747 | nome=Natalia | acao=analisou os resultados | valor=3110
linha=4748 | nome=Otavio | acao=otimizou o algoritmo | valor=3044
linha=4749 | nome=Carlos | acao=comparou as metricas | valor=4171
linha=4750 | nome=Daniela | acao=otimizou o algoritmo | valor=7938
linha=4751 | nome=Helena | acao=participou da aula | valor=1638
linha=4752 | nome=Tiago | acao=fez um experimento | valor=5922
linha=4753 | nome=Renata | acao=estudou computacao | valor=5298
linha=4754 | nome=Eduarda | acao=otimizou o algoritmo | valor=5383
linha=4755 | nome=Paulo | acao=fez um experimento | valor=1975
linha=4756 | nome=Gabriela | acao=analisou os resultados | valor=1445
linha=4757 | nome=Daniela | acao=participou da aula | valor=3132
linha=4758 | nome=Mariana | acao=estudou computacao | valor=3854
linha=4759 | nome=Helena | acao=fez um experimento | valor=9069
linha=4760 | nome=Carlos | acao=executou o benchmark | valor=5542
linha=4761 | nome=Daniela | acao=estudou computacao | valor=2619
linha=4762 | nome=Sofia | acao=comparou as metricas | valor=8385
linha=4763 | nome=Tiago | acao=comparou as metricas | valor=4565
linha=4764 | nome=Mariana | acao=participou da aula | valor=1478
linha=4765 | nome=Gabriela | acao=participou da aula | valor=5052
linha=4766 | nome=Karen | acao=participou da aula | valor=3656
linha=4767 | nome=Natalia | acao=otimizou o algoritmo | valor=5064
linha=4768 | nome=Daniela | acao=escreveu o relatorio | valor=8821
linha=4769 | nome=Mariana | acao=otimizou o algoritmo | valor=2903
linha=4770 | nome=Gabriela | acao=analisou os resultados | valor=7614
linha=4771 | nome=Mariana | acao=executou o benchmark | valor=2683
linha=4772 | nome=Mariana | acao=participou da aula | valor=8820
linha=4773 | nome=Felipe | acao=escreveu o relatorio | valor=6166
linha=4774 | nome=Ana | acao=executou o benchmark | valor=7098
linha=4775 | nome=Bruno | acao=estudou computacao | valor=3598
linha=4776 | nome=Karen | acao=escreveu o relatorio | valor=9365
linha=4777 | nome=Carlos | acao=participou da aula | valor=9758
linha=4778 | nome=Carlos | acao=fez um experimento | valor=9682
linha=4779 | nome=Lucas | acao=participou da aula | valor=3904
linha=4780 | nome=Helena | acao=participou da aula | valor=2629
linha=4781 | nome=Carlos | acao=executou o benchmark | valor=9351
linha=4782 | nome=Lucas | acao=comparou as metricas | valor=4797
linha=4783 | nome=Vitor | acao=comparou as metricas | valor=2851
linha=4784 | nome=Renata | acao=estudou computacao | valor=6139
linha=4785 | nome=Paulo | acao=analisou os resultados | valor=2341
linha=4786 | nome=Bruno | acao=executou o benchmark | valor=6116
linha=4787 | nome=Otavio | acao=otimizou o algoritmo | valor=2823
linha=4788 | nome=Sofia | acao=fez um experimento | valor=9940
linha=4789 | nome=Renata | acao=fez um experimento | valor=5000
linha=4790 | nome=Tiago | acao=analisou os resultados | valor=7501
linha=4791 | nome=Renata | acao=comparou as metricas | valor=5832
linha=4792 | nome=Karen | acao=otimizou o algoritmo | valor=5111
linha=4793 | nome=Renata | acao=fez um experimento | valor=6071
linha=4794 | nome=Helena | acao=otimizou o algoritmo | valor=8507
linha=4795 | nome=Otavio | acao=estudou computacao | valor=4506
linha=4796 | nome=Natalia | acao=estudou computacao | valor=2060
linha=4797 | nome=Gabriela | acao=otimizou o algoritmo | valor=3177
linha=4798 | nome=Helena | acao=estudou computacao | valor=2409
linha=4799 | nome=Natalia | acao=participou da aula | valor=4328
linha=4800 | nome=Mariana | acao=executou o benchmark | valor=7261
linha=4801 | nome=Joao | acao=fez um experimento | valor=3859
linha=4802 | nome=Igor | acao=executou o benchmark | valor=6581
linha=4803 | nome=Paulo | acao=fez um experimento | valor=2191
linha=4804 | nome=Tiago | acao=participou da aula | valor=8458
linha=4805 | nome=Felipe | acao=fez um experimento | valor=3454
linha=4806 | nome=Vitor | acao=executou o benchmark | valor=4371
linha=4807 | nome=Daniela | acao=analisou os resultados | valor=2576
linha=4808 | nome=Mariana | acao=otimizou o algoritmo | valor=5072
linha=4809 | nome=Paulo | acao=analisou os resultados | valor=7609
linha=4810 | nome=Mariana | acao=otimizou o algoritmo | valor=9821
linha=4811 | nome=Lucas | acao=fez um experimento | valor=5402
linha=4812 | nome=Bruno | acao=analisou os resultados | valor=5781
linha=4813 | nome=Eduarda | acao=executou o benchmark | valor=8697
linha=4814 | nome=Gabriela | acao=executou o benchmark | valor=2095
linha=4815 | nome=Eduarda | acao=escreveu o relatorio | valor=6005
linha=4816 | nome=Tiago | acao=comparou as metricas | valor=5124
linha=4817 | nome=Karen | acao=fez um experimento | valor=4510
linha=4818 | nome=Gabriela | acao=analisou os resultados | valor=8335
linha=4819 | nome=Otavio | acao=estudou computacao | valor=6320
linha=4820 | nome=Felipe | acao=analisou os resultados | valor=3003
linha=4821 | nome=Renata | acao=fez um experimento | valor=1548
linha=4822 | nome=Renata | acao=escreveu o relatorio | valor=1179
linha=4823 | nome=Otavio | acao=participou da aula | valor=1102
linha=4824 | nome=Karen | acao=otimizou o algoritmo | valor=9928
linha=4825 | nome=Mariana | acao=escreveu o relatorio | valor=2472
linha=4826 | nome=Helena | acao=executou o benchmark | valor=1570
linha=4827 | nome=Sofia | acao=executou o benchmark | valor=3830
linha=4828 | nome=Carlos | acao=comparou as metricas | valor=8763
linha=4829 | nome=Gabriela | acao=participou da aula | valor=9997
linha=4830 | nome=Vitor | acao=otimizou o algoritmo | valor=2789
linha=4831 | nome=Otavio | acao=escreveu o relatorio | valor=9403
linha=4832 | nome=Sofia | acao=participou da aula | valor=5535
linha=4833 | nome=Eduarda | acao=executou o benchmark | valor=6922
linha=4834 | nome=Bruno | acao=comparou as metricas | valor=2669
linha=4835 | nome=Natalia | acao=analisou os resultados | valor=7292
linha=4836 | nome=Joao | acao=participou da aula | valor=6035
linha=4837 | nome=Vitor | acao=estudou computacao | valor=2046
linha=4838 | nome=Karen | acao=estudou computacao | valor=9821
linha=4839 | nome=Gabriela | acao=executou o benchmark | valor=2454
linha=4840 | nome=Carlos | acao=otimizou o algoritmo | valor=9889
linha=4841 | nome=Igor | acao=fez um experimento | valor=5426
linha=4842 | nome=Vitor | acao=estudou computacao | valor=4725
linha=4843 | nome=Eduarda | acao=comparou as metricas | valor=1453
linha=4844 | nome=Ana | acao=participou da aula | valor=7077
linha=4845 | nome=Otavio | acao=participou da aula | valor=1665
linha=4846 | nome=Renata | acao=executou o benchmark | valor=5067
linha=4847 | nome=Daniela | acao=executou o benchmark | valor=8444
linha=4848 | nome=Tiago | acao=fez um experimento | valor=7708
linha=4849 | nome=Helena | acao=otimizou o algoritmo | valor=6918
linha=4850 | nome=Ana | acao=comparou as metricas | valor=9079
linha=4851 | nome=Renata | acao=otimizou o algoritmo | valor=7376
linha=4852 | nome=Tiago | acao=participou da aula | valor=1578
linha=4853 | nome=Lucas | acao=otimizou o algoritmo | valor=6920
linha=4854 | nome=Karen | acao=participou da aula | valor=7553
linha=4855 | nome=Sofia | acao=executou o benchmark | valor=4156
linha=4856 | nome=Renata | acao=fez um experimento | valor=6723
linha=4857 | nome=Ana | acao=otimizou o algoritmo | valor=3241
linha=4858 | nome=Carlos | acao=executou o benchmark | valor=5665
linha=4859 | nome=Lucas | acao=analisou os resultados | valor=8165
linha=4860 | nome=Igor | acao=executou o benchmark | valor=8709
linha=4861 | nome=Joao | acao=analisou os resultados | valor=1253
linha=4862 | nome=Mariana | acao=participou da aula | valor=3580
linha=4863 | nome=Vitor | acao=participou da aula | valor=7979
linha=4864 | nome=Natalia | acao=otimizou o algoritmo | valor=4945
linha=4865 | nome=Sofia | acao=fez um experimento | valor=2554
linha=4866 | nome=Bruno | acao=comparou as metricas | valor=7992
linha=4867 | nome=Natalia | acao=analisou os resultados | valor=9060
linha=4868 | nome=Helena | acao=analisou os resultados | valor=4922
linha=4869 | nome=Lucas | acao=escreveu o relatorio | valor=5384
linha=4870 | nome=Bruno | acao=comparou as metricas | valor=7573
linha=4871 | nome=Vitor | acao=escreveu o relatorio | valor=3144
linha=4872 | nome=Sofia | acao=participou da aula | valor=6558
linha=4873 | nome=Karen | acao=comparou as metricas | valor=1707
linha=4874 | nome=Eduarda | acao=participou da aula | valor=7859
linha=4875 | nome=Felipe | acao=analisou os resultados | valor=6736
linha=4876 | nome=Otavio | acao=executou o benchmark | valor=9671
linha=4877 | nome=Ana | acao=comparou as metricas | valor=3333
linha=4878 | nome=Joao | acao=escreveu o relatorio | valor=6461
linha=4879 | nome=Gabriela | acao=comparou as metricas | valor=9441
linha=4880 | nome=Renata | acao=analisou os resultados | valor=6384
linha=4881 | nome=Bruno | acao=escreveu o relatorio | valor=3086
linha=4882 | nome=Felipe | acao=comparou as metricas | valor=3390
linha=4883 | nome=Daniela | acao=otimizou o algoritmo | valor=7511
linha=4884 | nome=Sofia | acao=escreveu o relatorio | valor=5771
linha=4885 | nome=Gabriela | acao=otimizou o algoritmo | valor=7255
linha=4886 | nome=Bruno | acao=participou da aula | valor=5273
linha=4887 | nome=Mariana | acao=comparou as metricas | valor=4056
linha=4888 | nome=Bruno | acao=escreveu o relatorio | valor=5092
linha=4889 | nome=Sofia | acao=escreveu o relatorio | valor=1226
linha=4890 | nome=Joao | acao=participou da aula | valor=1231
linha=4891 | nome=Helena | acao=otimizou o algoritmo | valor=6162
linha=4892 | nome=Joao | acao=otimizou o algoritmo | valor=5419
linha=4893 | nome=Ana | acao=analisou os resultados | valor=4435
linha=4894 | nome=Igor | acao=otimizou o algoritmo | valor=9002
linha=4895 | nome=Karen | acao=executou o benchmark | valor=1242
linha=4896 | nome=Felipe | acao=otimizou o algoritmo | valor=5775
linha=4897 | nome=Renata | acao=comparou as metricas | valor=1375
linha=4898 | nome=Natalia | acao=otimizou o algoritmo | valor=1839
linha=4899 | nome=Joao | acao=comparou as metricas | valor=9065
linha=4900 | nome=Eduarda | acao=estudou computacao | valor=8550
linha=4901 | nome=Felipe | acao=otimizou o algoritmo | valor=9000
linha=4902 | nome=Natalia | acao=escreveu o relatorio | valor=2265
linha=4903 | nome=Joao | acao=otimizou o algoritmo | valor=3797
linha=4904 | nome=Gabriela | acao=executou o benchmark | valor=2098
linha=4905 | nome=Joao | acao=otimizou o algoritmo | valor=8130
linha=4906 | nome=Igor | acao=executou o benchmark | valor=4769
linha=4907 | nome=Bruno | acao=otimizou o algoritmo | valor=9881
linha=4908 | nome=Natalia | acao=comparou as metricas | valor=2767
linha=4909 | nome=Gabriela | acao=escreveu o relatorio | valor=2796
linha=4910 | nome=Mariana | acao=participou da aula | valor=5169
linha=4911 | nome=Ana | acao=analisou os resultados | valor=2950
linha=4912 | nome=Renata | acao=executou o benchmark | valor=8611
linha=4913 | nome=Igor | acao=participou da aula | valor=5596
linha=4914 | nome=Bruno | acao=analisou os resultados | valor=1342
linha=4915 | nome=Carlos | acao=comparou as metricas | valor=7672
linha=4916 | nome=Sofia | acao=executou o benchmark | valor=1074
linha=4917 | nome=Ana | acao=comparou as metricas | valor=4388
linha=4918 | nome=Paulo | acao=fez um experimento | valor=5920
linha=4919 | nome=Daniela | acao=executou o benchmark | valor=7092
linha=4920 | nome=Bruno | acao=escreveu o relatorio | valor=2938
linha=4921 | nome=Daniela | acao=comparou as metricas | valor=1580
linha=4922 | nome=Helena | acao=fez um experimento | valor=9184
linha=4923 | nome=Igor | acao=fez um experimento | valor=6962
linha=4924 | nome=Tiago | acao=comparou as metricas | valor=1458
linha=4925 | nome=Felipe | acao=executou o benchmark | valor=8896
linha=4926 | nome=Lucas | acao=comparou as metricas | valor=1751
linha=4927 | nome=Renata | acao=estudou computacao | valor=7662
linha=4928 | nome=Daniela | acao=comparou as metricas | valor=2499
linha=4929 | nome=Mariana | acao=estudou computacao | valor=3368
linha=4930 | nome=Paulo | acao=executou o benchmark | valor=7132
linha=4931 | nome=Carlos | acao=participou da aula | valor=6963
linha=4932 | nome=Mariana | acao=analisou os resultados | valor=4222
linha=4933 | nome=Mariana | acao=executou o benchmark | valor=4829
linha=4934 | nome=Karen | acao=executou o benchmark | valor=9716
linha=4935 | nome=Eduarda | acao=participou da aula | valor=8315
linha=4936 | nome=Bruno | acao=fez um experimento | valor=5738
linha=4937 | nome=Natalia | acao=analisou os resultados | valor=5045
linha=4938 | nome=Lucas | acao=escreveu o relatorio | valor=4073
linha=4939 | nome=Renata | acao=participou da aula | valor=1130
linha=4940 | nome=Gabriela | acao=analisou os resultados | valor=1621
linha=4941 | nome=Eduarda | acao=analisou os resultados | valor=8980
linha=4942 | nome=Renata | acao=otimizou o algoritmo | valor=2302
linha=4943 | nome=Ana | acao=participou da aula | valor=6803
linha=4944 | nome=Tiago | acao=estudou computacao | valor=2181
linha=4945 | nome=Daniela | acao=escreveu o relatorio | valor=5407
linha=4946 | nome=Karen | acao=otimizou o algoritmo | valor=5030
linha=4947 | nome=Ana | acao=estudou computacao | valor=6447
linha=4948 | nome=Otavio | acao=executou o benchmark | valor=3494
linha=4949 | nome=Daniela | acao=fez um experimento | valor=5730
linha=4950 | nome=Eduarda | acao=fez um experimento | valor=1370
linha=4951 | nome=Helena | acao=participou da aula | valor=8703
linha=4952 | nome=Gabriela | acao=estudou computacao | valor=3957
linha=4953 | nome=Tiago | acao=escreveu o relatorio | valor=3174
linha=4954 | nome=Gabriela | acao=escreveu o relatorio | valor=7488
linha=4955 | nome=Sofia | acao=analisou os resultados | valor=6709
linha=4956 | nome=Tiago | acao=participou da aula | valor=3389
linha=4957 | nome=Joao | acao=executou o benchmark | valor=4886
linha=4958 | nome=Paulo | acao=estudou computacao | valor=9153
