linha=1 | nome=Eduarda | acao=estudou computacao | valor=8770
linha=4247 | nome=Felipe | acao=analisou os resultados | valor=8205
linha=4248 | nome=Sofia | acao=analisou os resultados | valor=4521
linha=4249 | nome=Mariana | acao=analisou os resultados | valor=2008
linha=4250 | nome=Karen | acao=comparou as metricas | valor=5768
linha=4251 | nome=Eduarda | acao=comparou as metricas | valor=7223
linha=4252 | nome=Daniela | acao=analisou os resultados | valor=6017
linha=4253 | nome=Vitor | acao=escreveu o relatorio | valor=3772
linha=4254 | nome=Paulo | acao=otimizou o algoritmo | valor=2615
linha=4255 | nome=Mariana | acao=executou o benchmark | valor=5475
linha=4256 | nome=Igor | acao=fez um experimento | valor=3261
linha=4257 | nome=Paulo | acao=escreveu o relatorio | valor=9300
linha=4258 | nome=Ana | acao=comparou as metricas | valor=9582
linha=4259 | nome=Gabriela | acao=estudou computacao | valor=6882
linha=4260 | nome=Natalia | acao=participou da aula | valor=3017
linha=4261 | nome=Joao | acao=fez um experimento | valor=5898
linha=4262 | nome=Vitor | acao=analisou os resultados | valor=1294
linha=4263 | nome=Carlos | acao=analisou os resultados | valor=5016
linha=4264 | nome=Sofia | acao=estudou computacao | valor=9461
linha=4265 | nome=Sofia | acao=otimizou o algoritmo | valor=3326
linha=4266 | nome=Gabriela | acao=executou o benchmark | valor=2932
linha=4267 | nome=Ana | acao=fez um experimento | valor=1284
linha=4268 | nome=Igor | acao=otimizou o algoritmo | valor=4957
linha=4269 | nome=Vitor | acao=participou da aula | valor=9022
linha=4270 | nome=Otavio | acao=fez um experimento | valor=7902
linha=4271 | nome=Otavio | acao=otimizou o algoritmo | valor=1573
linha=4272 | nome=Felipe | acao=participou da aula | valor=3942
linha=4273 | nome=Daniela | acao=participou da aula | valor=3264
linha=4274 | nome=Vitor | acao=analisou os resultados | valor=7054
linha=4275 | nome=Helena | acao=participou da aula | valor=1244
linha=4276 | nome=Gabriela | acao=escreveu o relatorio | valor=1388
linha=4277 | nome=Ana | acao=participou da aula | valor=3556
linha=4278 | nome=Tiago | acao=comparou as metricas | valor=2268
linha=4279 | nome=Joao | acao=executou o benchmark | valor=6602
linha=4280 | nome=Mariana | acao=participou da aula | valor=6162
linha=4281 | nome=Mariana | acao=participou da aula | valor=3932
linha=4282 | nome=Carlos | acao=estudou computacao | valor=3249
linha=4283 | nome=Mariana | acao=fez um experimento | valor=2898
linha=4284 | nome=Mariana | acao=participou da aula | valor=3346
linha=4285 | nome=Mariana | acao=fez um experimento | valor=7902
linha=4286 | nome=Helena | acao=participou da aula | valor=7437
linha=4287 | nome=Renata | acao=otimizou o algoritmo | valor=6634
linha=4288 | nome=Ana | acao=comparou as metricas | valor=5421
linha=4289 | nome=Gabriela | acao=comparou as metricas | valor=8988
linha=4290 | nome=Lucas | acao=fez um experimento | valor=5428
linha=4291 | nome=Felipe | acao=comparou as metricas | valor=4173
linha=4292 | nome=Carlos | acao=executou o benchmark | valor=9821
linha=4293 | nome=Vitor | acao=estudou computacao | valor=9380
linha=4294 | nome=Daniela | acao=fez um experimento | valor=4604
linha=4295 | nome=Paulo | acao=otimizou o algoritmo | valor=5935
linha=4296 | nome=Ana | acao=comparou as metricas | valor=8550
linha=4297 | nome=Mariana | acao=fez um experimento | valor=5929
linha=4298 | nome=Ana | acao=analisou os resultados | valor=6412
linha=4299 | nome=Mariana | acao=escreveu o relatorio | valor=5058
linha=4300 | nome=Natalia | acao=escreveu o relatorio | valor=4632
linha=4301 | nome=Bruno | acao=estudou computacao | valor=6815
linha=4302 | nome=Eduarda | acao=otimizou o algoritmo | valor=2403
linha=4303 | nome=Ana | acao=fez um experimento | valor=8629
linha=4304 | nome=Mariana | acao=comparou as metricas | valor=3479
linha=4305 | nome=Ana | acao=analisou os resultados | valor=7124
linha=4306 | nome=Renata | acao=comparou as metricas | valor=6352
linha=4307 | nome=Lucas | acao=otimizou o algoritmo | valor=3499
linha=4308 | nome=Paulo | acao=analisou os resultados | valor=4998
linha=4309 | nome=Renata | acao=fez um experimento | valor=5831
linha=4310 | nome=Vitor | acao=fez um experimento | valor=7210
linha=4311 | nome=Tiago | acao=comparou as metricas | valor=8839
linha=4312 | nome=Helena | acao=comparou as metricas | valor=2582
linha=4313 | nome=Igor | acao=executou o benchmark | valor=8801
linha=4314 | nome=Felipe | acao=fez um experimento | valor=3618
linha=4315 | nome=Karen | acao=participou da aula | valor=5624
linha=4316 | nome=Karen | acao=executou o benchmark | valor=6736
linha=4317 | nome=Ana | acao=escreveu o relatorio | valor=7641
linha=4318 | nome=Ana | acao=fez um experimento | valor=6299
linha=4319 | nome=Igor | acao=participou da aula | valor=3378
linha=4320 | nome=Gabriela | acao=escreveu o relatorio | valor=1108
linha=4321 | nome=Daniela | acao=comparou as metricas | valor=4394
linha=4322 | nome=Felipe | acao=otimizou o algoritmo | valor=1017
linha=4323 | nome=Gabriela | acao=participou da aula | valor=6727
linha=4324 | nome=Helena | acao=comparou as metricas | valor=7316
linha=4325 | nome=Otavio | acao=comparou as metricas | valor=5872
linha=4326 | nome=Felipe | acao=fez um experimento | valor=8082
linha=4327 | nome=Helena | acao=analisou os resultados | valor=8542
linha=4328 | nome=Natalia | acao=executou o benchmark | valor=5612
linha=4329 | nome=Tiago | acao=participou da aula | valor=1610
linha=4330 | nome=Karen | acao=comparou as metricas | valor=3296
linha=4331 | nome=Karen | acao=comparou as metricas | valor=1808
linha=4332 | nome=Vitor | acao=analisou os resultados | valor=1558
linha=4333 | nome=Igor | acao=analisou os resultados | valor=3860
linha=4334 | nome=Vitor | acao=comparou as metricas | valor=3339
linha=4335 | nome=Renata | acao=escreveu o relatorio | valor=9322
linha=4336 | nome=Carlos | acao=analisou os resultados | valor=9707
linha=4337 | nome=Renata | acao=comparou as metricas | valor=1327
linha=4338 | nome=Daniela | acao=estudou computacao | valor=8418
linha=4339 | nome=Tiago | acao=escreveu o relatorio | valor=7828
linha=4340 | nome=Vitor | acao=estudou computacao | valor=3917
linha=4341 | nome=Paulo | acao=executou o benchmark | valor=5904
linha=4342 | nome=Renata | acao=otimizou o algoritmo | valor=1904
linha=4343 | nome=Mariana | acao=escreveu o relatorio | valor=9276
linha=4344 | nome=Sofia | acao=executou o benchmark | valor=9112
linha=4345 | nome=Tiago | acao=estudou computacao | valor=3857
linha=4346 | nome=Igor | acao=fez um experimento | valor=5403
linha=4347 | nome=Vitor | acao=comparou as metricas | valor=4159
linha=4348 | nome=Felipe | acao=otimizou o algoritmo | valor=3903
linha=4349 | nome=Renata | acao=executou o benchmark | valor=6391
linha=4350 | nome=Paulo | acao=estudou computacao | valor=6432
linha=4351 | nome=Felipe | acao=comparou as metricas | valor=3638
linha=4352 | nome=Mariana | acao=executou o benchmark | valor=2252
linha=4353 | nome=Paulo | acao=comparou as metricas | valor=8793
linha=4354 | nome=Felipe | acao=comparou as metricas | valor=9803
linha=4355 | nome=Igor | acao=participou da aula | valor=9760
linha=4356 | nome=Paulo | acao=comparou as metricas | valor=2872
linha=4357 | nome=Paulo | acao=comparou as metricas | valor=9386
linha=4358 | nome=Vitor | acao=estudou computacao | valor=1652
linha=4359 | nome=Renata | acao=escreveu o relatorio | valor=6817
linha=4360 | nome=Mariana | acao=participou da aula | valor=3505
linha=4361 | nome=Ana | acao=escreveu o relatorio | valor=9243
linha=4362 | nome=Gabriela | acao=escreveu o relatorio | valor=2932
linha=4363 | nome=Helena | acao=comparou as metricas | valor=6623
linha=4364 | nome=Gabriela | acao=executou o benchmark | valor=4866
linha=4365 | nome=Helena | acao=comparou as metricas | valor=2271
linha=4366 | nome=Helena | acao=analisou os resultados | valor=8878
linha=4367 | nome=Ana | acao=estudou computacao | valor=7509
linha=4368 | nome=Otavio | acao=analisou os resultados | valor=5084
linha=4369 | nome=Bruno | acao=fez um experimento | valor=2276
linha=4370 | nome=Joao | acao=comparou as metricas | valor=9889
linha=4371 | nome=Vitor | acao=comparou as metricas | valor=6094
linha=4372 | nome=Sofia | acao=participou da aula | valor=8955
linha=4373 | nome=Renata | acao=participou da aula | valor=3507
linha=4374 | nome=Bruno | acao=comparou as metricas | valor=5026
linha=4375 | nome=Bruno | acao=estudou computacao | valor=2502
linha=4376 | nome=Bruno | acao=fez um experimento | valor=7653
linha=4377 | nome=Tiago | acao=comparou as metricas | valor=7652
linha=4378 | nome=Renata | acao=otimizou o algoritmo | valor=6799
linha=4379 | nome=Lucas | acao=analisou os resultados | valor=8632
linha=4380 | nome=Ana | acao=fez um experimento | valor=9244
linha=4381 | nome=Vitor | acao=participou da aula | valor=1800
linha=4382 | nome=Joao | acao=participou da aula | valor=9470
linha=4383 | nome=Otavio | acao=escreveu o relatorio | valor=5560
linha=4384 | nome=Ana | acao=escreveu o relatorio | valor=5707
linha=4385 | nome=Karen | acao=fez um experimento | valor=2276
linha=4386 | nome=Sofia | acao=comparou as metricas | valor=2365
linha=4387 | nome=Mariana | acao=executou o benchmark | valor=1551
linha=4388 | nome=Paulo | acao=fez um experimento | valor=8700
linha=4389 | nome=Eduarda | acao=comparou as metricas | valor=8011
linha=4390 | nome=Otavio | acao=analisou os resultados | valor=2404
linha=4391 | nome=Paulo | acao=escreveu o relatorio | valor=2586
linha=4392 | nome=Igor | acao=fez um experimento | valor=4459
linha=4393 | nome=Gabriela | acao=comparou as metricas | valor=6381
linha=4394 | nome=Tiago | acao=analisou os resultados | valor=7276
linha=4395 | nome=Bruno | acao=escreveu o relatorio | valor=6831
linha=4396 | nome=Bruno | acao=otimizou o algoritmo | valor=1593
linha=4397 | nome=Bruno | acao=comparou as metricas | valor=2519
linha=4398 | nome=Vitor | acao=otimizou o algoritmo | valor=1936
linha=4399 | nome=Igor | acao=otimizou o algoritmo | valor=4806
linha=4400 | nome=Daniela | acao=executou o benchmark | valor=9308
linha=4401 | nome=Daniela | acao=estudou computacao | valor=1320
linha=4402 | nome=Joao | acao=estudou computacao | valor=4162
linha=4403 | nome=Natalia | acao=escreveu o relatorio | valor=2856
linha=4404 | nome=Felipe | acao=participou da aula | valor=3631
linha=4405 | nome=Natalia | acao=analisou os resultados | valor=7001
linha=4406 | nome=Otavio | acao=otimizou o algoritmo | valor=1507
linha=4407 | nome=Karen | acao=escreveu o relatorio | valor=3844
linha=4408 | nome=Felipe | acao=otimizou o algoritmo | valor=7166
linha=4409 | nome=Eduarda | acao=escreveu o relatorio | valor=4254
linha=4410 | nome=Renata | acao=fez um experimento | valor=4428
linha=4411 | nome=Natalia | acao=executou o benchmark | valor=5757
linha=4412 | nome=Daniela | acao=otimizou o algoritmo | valor=9236
linha=4413 | nome=Joao | acao=otimizou o algoritmo | valor=6996
linha=4414 | nome=Igor | acao=otimizou o algoritmo | valor=4818
linha=4415 | nome=Tiago | acao=analisou os resultados | valor=9927
linha=4416 | nome=Natalia | acao=executou o benchmark | valor=9538
linha=4417 | nome=Bruno | acao=analisou os resultados | valor=1482
linha=4418 | nome=Felipe | acao=estudou computacao | valor=9004
linha=4419 | nome=Otavio | acao=escreveu o relatorio | valor=6001
linha=4420 | nome=Tiago | acao=escreveu o relatorio | valor=9477
linha=4421 | nome=Paulo | acao=executou o benchmark | valor=7216
linha=4422 | nome=Ana | acao=otimizou o algoritmo | valor=4820
linha=4423 | nome=Otavio | acao=escreveu o relatorio | valor=4685
linha=4424 | nome=Bruno | acao=estudou computacao | valor=9053
linha=4425 | nome=Helena | acao=participou da aula | valor=2501
linha=4426 | nome=Ana | acao=executou o benchmark | valor=9376
linha=4427 | nome=Carlos | acao=otimizou o algoritmo | valor=3676
linha=4428 | nome=Lucas | acao=comparou as metricas | valor=4933
linha=4429 | nome=Vitor | acao=executou o benchmark | valor=7374
linha=4430 | nome=Helena | acao=escreveu o relatorio | valor=2643
linha=4431 | nome=Daniela | acao=comparou as metricas | valor=4406
linha=4432 | nome=Mariana | acao=fez um experimento | valor=3596
linha=4433 | nome=Mariana | acao=comparou as metricas | valor=5790
linha=4434 | nome=Karen | acao=otimizou o algoritmo | valor=3208
linha=4435 | nome=Tiago | acao=executou o benchmark | valor=5341
linha=4436 | nome=Helena | acao=participou da aula | valor=5961
linha=4437 | nome=Natalia | acao=comparou as metricas | valor=2523
linha=4438 | nome=Eduarda | acao=estudou computacao | valor=3402
linha=4439 | nome=Ana | acao=executou o benchmark | valor=1676
linha=4440 | nome=Igor | acao=fez um experimento | valor=7120
linha=4441 | nome=Ana | acao=analisou os resultados | valor=7704
linha=4442 | nome=Tiago | acao=executou o benchmark | valor=5497
linha=4443 | nome=Lucas | acao=executou o benchmark | valor=2799
linha=4444 | nome=Vitor | acao=otimizou o algoritmo | valor=8493
linha=4445 | nome=Paulo | acao=participou da aula | valor=6909
linha=4446 | nome=Vitor | acao=executou o benchmark | valor=8494
linha=4447 | nome=Renata | acao=escreveu o relatorio | valor=2646
linha=4448 | nome=Renata | acao=participou da aula | valor=8067
linha=4449 | nome=Carlos | acao=comparou as metricas | valor=4426
linha=4450 | nome=Gabriela | acao=executou o benchmark | valor=8052
linha=4451 | nome=Tiago | acao=participou da aula | valor=7411
linha=4452 | nome=Daniela | acao=comparou as metricas | valor=9844
linha=4453 | nome=Mariana | acao=participou da aula | valor=2642
linha=4454 | nome=Gabriela | acao=fez um experimento | valor=1587
linha=4455 | nome=Gabriela | acao=fez um experimento | valor=9941
linha=4456 | nome=Carlos | acao=analisou os resultados | valor=8696
linha=4457 | nome=Daniela | acao=executou o benchmark | valor=2832
linha=4458 | nome=Sofia | acao=estudou computacao | valor=2380
linha=4459 | nome=Karen | acao=otimizou o algoritmo | valor=7352
linha=4460 | nome=Igor | acao=analisou os resultados | valor=9996
linha=4461 | nome=Natalia | acao=participou da aula | valor=8645
linha=4462 | nome=Ana | acao=participou da aula | valor=7479
linha=4463 | nome=Gabriela | acao=comparou as metricas | valor=8236
linha=4464 | nome=Vitor | acao=fez um experimento | valor=8114
linha=4465 | nome=Carlos | acao=comparou as metricas | valor=4043
linha=4466 | nome=Paulo | acao=analisou os resultados | valor=7929
linha=4467 | nome=Lucas | acao=estudou computacao | valor=6590
linha=4468 | nome=Joao | acao=escreveu o relatorio | valor=8495
linha=4469 | nome=Otavio | acao=comparou as metricas | valor=7321
linha=4470 | nome=Vitor | acao=escreveu o relatorio | valor=9826
linha=4471 | nome=Carlos | acao=analisou os resultados | valor=8470
linha=4472 | nome=Vitor | acao=executou o benchmark | valor=5088
linha=4473 | nome=Lucas | acao=executou o benchmark | valor=6843
linha=4474 | nome=Sofia | acao=participou da aula | valor=6451
linha=4475 | nome=Sofia | acao=executou o benchmark | valor=5333
linha=4476 | nome=Eduarda | acao=analisou os resultados | valor=3343
linha=4477 | nome=Paulo | acao=executou o benchmark | valor=7980
linha=4478 | nome=Gabriela | acao=estudou computacao | valor=8286
linha=4479 | nome=Daniela | acao=comparou as metricas | valor=2355
linha=4480 | nome=Felipe | acao=executou o benchmark | valor=3858
linha=4481 | nome=Sofia | acao=participou da aula | valor=6434
linha=4482 | nome=Sofia | acao=estudou computacao | valor=5174
linha=4483 | nome=Natalia | acao=fez um experimento | valor=4066
linha=4484 | nome=Gabriela | acao=fez um experimento | valor=2060
linha=4485 | nome=Karen | acao=comparou as metricas | valor=1487
linha=4486 | nome=Karen | acao=executou o benchmark | valor=4838
linha=4487 | nome=Natalia | acao=otimizou o algoritmo | valor=5114
linha=4488 | nome=Lucas | acao=estudou computacao | valor=4811
linha=4489 | nome=Renata | acao=fez um experimento | valor=7223
linha=4490 | nome=Natalia | acao=escreveu o relatorio | valor=3173
linha=4491 | nome=Tiago | acao=escreveu o relatorio | valor=6866
linha=4492 | nome=Joao | acao=fez um experimento | valor=6105
linha=4493 | nome=Karen | acao=escreveu o relatorio | valor=1899
linha=4494 | nome=Lucas | acao=analisou os resultados | valor=3776
linha=4495 | nome=Gabriela | acao=analisou os resultados | valor=4519
linha=4496 | nome=Joao | acao=otimizou o algoritmo | valor=3063
linha=4497 | nome=Mariana | acao=analisou os resultados | valor=4953
linha=4498 | nome=Sofia | acao=executou o benchmark | valor=7625
linha=4499 | nome=Bruno | acao=escreveu o relatorio | valor=4053
linha=4500 | nome=Paulo | acao=comparou as metricas | valor=6828
