linha=1 | nome=Joao | acao=comparou as metricas | valor=7931
linha=4261 | nome=Mariana | acao=comparou as metricas | valor=4391
linha=4262 | nome=Mariana | acao=estudou computacao | valor=9925
linha=4263 | nome=Sofia | acao=escreveu o relatorio | valor=2893
linha=4264 | nome=Natalia | acao=executou o benchmark | valor=8546
linha=4265 | nome=Eduarda | acao=executou o benchmark | valor=1017
linha=4266 | nome=Tiago | acao=fez um experimento | valor=2678
linha=4267 | nome=Helena | acao=fez um experimento | valor=7015
linha=4268 | nome=Tiago | acao=escreveu o relatorio | valor=7941
linha=4269 | nome=Sofia | acao=fez um experimento | valor=6448
linha=4270 | nome=Ana | acao=escreveu o relatorio | valor=6724
linha=4271 | nome=Eduarda | acao=analisou os resultados | valor=4551
linha=4272 | nome=Gabriela | acao=analisou os resultados | valor=5938
linha=4273 | nome=Helena | acao=otimizou o algoritmo | valor=5544
linha=4274 | nome=Otavio | acao=otimizou o algoritmo | valor=1627
linha=4275 | nome=Carlos | acao=comparou as metricas | valor=5744
linha=4276 | nome=Paulo | acao=fez um experimento | valor=9290
linha=4277 | nome=Carlos | acao=comparou as metricas | valor=8425
linha=4278 | nome=Bruno | acao=analisou os resultados | valor=3749
linha=4279 | nome=Igor | acao=analisou os resultados | valor=5312
linha=4280 | nome=Ana | acao=participou da aula | valor=7131
linha=4281 | nome=Sofia | acao=escreveu o relatorio | valor=9521
linha=4282 | nome=Helena | acao=otimizou o algoritmo | valor=6548
linha=4283 | nome=Felipe | acao=fez um experimento | valor=1838
linha=4284 | nome=Gabriela | acao=otimizou o algoritmo | valor=9438
linha=4285 | nome=Renata | acao=otimizou o algoritmo | valor=8752
linha=4286 | nome=Igor | acao=estudou computacao | valor=4662
linha=4287 | nome=Sofia | acao=analisou os resultados | valor=9075
linha=4288 | nome=Joao | acao=escreveu o relatorio | valor=7366
linha=4289 | nome=Daniela | acao=executou o benchmark | valor=8879
linha=4290 | nome=Natalia | acao=estudou computacao | valor=3339
linha=4291 | nome=Carlos | acao=analisou os resultados | valor=5481
linha=4292 | nome=Felipe | acao=participou da aula | valor=1941
linha=4293 | nome=Gabriela | acao=otimizou o algoritmo | valor=2366
linha=4294 | nome=Renata | acao=escreveu o relatorio | valor=4283
linha=4295 | nome=Daniela | acao=participou da aula | valor=2900
linha=4296 | nome=Karen | acao=comparou as metricas | valor=1745
linha=4297 | nome=Paulo | acao=participou da aula | valor=3408
linha=4298 | nome=Mariana | acao=estudou computacao | valor=2596
linha=4299 | nome=Renata | acao=participou da aula | valor=4516
linha=4300 | nome=Lucas | acao=escreveu o relatorio | valor=6229
linha=4301 | nome=Igor | acao=analisou os resultados | valor=7309
linha=4302 | nome=Igor | acao=otimizou o algoritmo | valor=5575
linha=4303 | nome=Felipe | acao=fez um experimento | valor=5116
linha=4304 | nome=Renata | acao=fez um experimento | valor=8323
linha=4305 | nome=Renata | acao=escreveu o relatorio | valor=3579
linha=4306 | nome=Mariana | acao=participou da aula | valor=2283
linha=4307 | nome=Natalia | acao=escreveu o relatorio | valor=6082
linha=4308 | nome=Vitor | acao=estudou computacao | valor=5573
linha=4309 | nome=Renata | acao=estudou computacao | valor=6145
linha=4310 | nome=Ana | acao=comparou as metricas | valor=3393
linha=4311 | nome=Otavio | acao=fez um experimento | valor=7491
linha=4312 | nome=Joao | acao=escreveu o relatorio | valor=6412
linha=4313 | nome=Helena | acao=participou da aula | valor=9162
linha=4314 | nome=Mariana | acao=escreveu o relatorio | valor=1379
linha=4315 | nome=Joao | acao=fez um experimento | valor=9456
linha=4316 | nome=Sofia | acao=comparou as metricas | valor=6103
linha=4317 | nome=Lucas | acao=comparou as metricas | valor=5464
linha=4318 | nome=Carlos | acao=estudou computacao | valor=4240
linha=4319 | nome=Bruno | acao=escreveu o relatorio | valor=2359
linha=4320 | nome=Vitor | acao=estudou computacao | valor=2185
linha=4321 | nome=Paulo | acao=estudou computacao | valor=8875
linha=4322 | nome=Lucas | acao=participou da aula | valor=3224
linha=4323 | nome=Igor | acao=otimizou o algoritmo | valor=6073
linha=4324 | nome=Paulo | acao=escreveu o relatorio | valor=1502
linha=4325 | nome=Felipe | acao=escreveu o relatorio | valor=5171
linha=4326 | nome=Joao | acao=analisou os resultados | valor=4247
linha=4327 | nome=Joao | acao=executou o benchmark | valor=5933
linha=4328 | nome=Karen | acao=executou o benchmark | valor=4474
linha=4329 | nome=Bruno | acao=executou o benchmark | valor=8244
linha=4330 | nome=Vitor | acao=analisou os resultados | valor=3421
linha=4331 | nome=Bruno | acao=participou da aula | valor=6834
linha=4332 | nome=Mariana | acao=comparou as metricas | valor=3973
linha=4333 | nome=Renata | acao=participou da aula | valor=3412
linha=4334 | nome=Vitor | acao=analisou os resultados | valor=4760
linha=4335 | nome=Gabriela | acao=otimizou o algoritmo | valor=9259
linha=4336 | nome=Lucas | acao=otimizou o algoritmo | valor=9394
linha=4337 | nome=Helena | acao=fez um experimento | valor=7888
linha=4338 | nome=Otavio | acao=participou da aula | valor=3528
linha=4339 | nome=Renata | acao=executou o benchmark | valor=6883
linha=4340 | nome=Bruno | acao=executou o benchmark | valor=8898
linha=4341 | nome=Ana | acao=estudou computacao | valor=4857
linha=4342 | nome=Vitor | acao=comparou as metricas | valor=3240
linha=4343 | nome=Paulo | acao=executou o benchmark | valor=9900
linha=4344 | nome=Daniela | acao=analisou os resultados | valor=9260
linha=4345 | nome=Mariana | acao=otimizou o algoritmo | valor=3613
linha=4346 | nome=Lucas | acao=otimizou o algoritmo | valor=6334
linha=4347 | nome=Natalia | acao=otimizou o algoritmo | valor=7738
linha=4348 | nome=Renata | acao=analisou os resultados | valor=7891
linha=4349 | nome=Ana | acao=analisou os resultados | valor=3241
linha=4350 | nome=Felipe | acao=estudou computacao | valor=9440
linha=4351 | nome=Tiago | acao=comparou as metricas | valor=7246
linha=4352 | nome=Bruno | acao=fez um experimento | valor=5020
linha=4353 | nome=Natalia | acao=executou o benchmark | valor=7946
linha=4354 | nome=Karen | acao=participou da aula | valor=8987
linha=4355 | nome=Tiago | acao=comparou as metricas | valor=4573
linha=4356 | nome=Helena | acao=otimizou o algoritmo | valor=5395
linha=4357 | nome=Lucas | acao=executou o benchmark | valor=6883
linha=4358 | nome=Natalia | acao=escreveu o relatorio | valor=1560
linha=4359 | nome=Eduarda | acao=escreveu o relatorio | valor=9927
linha=4360 | nome=Lucas | acao=estudou computacao | valor=1121
linha=4361 | nome=Lucas | acao=fez um experimento | valor=9073
linha=4362 | nome=Sofia | acao=executou o benchmark | valor=7197
linha=4363 | nome=Vitor | acao=estudou computacao | valor=9596
linha=4364 | nome=Carlos | acao=escreveu o relatorio | valor=2539
linha=4365 | nome=Sofia | acao=escreveu o relatorio | valor=7756
linha=4366 | nome=Paulo | acao=otimizou o algoritmo | valor=4620
linha=4367 | nome=Otavio | acao=participou da aula | valor=1577
linha=4368 | nome=Natalia | acao=otimizou o algoritmo | valor=3977
linha=4369 | nome=Igor | acao=escreveu o relatorio | valor=1687
linha=4370 | nome=Helena | acao=analisou os resultados | valor=8244
linha=4371 | nome=Joao | acao=executou o benchmark | valor=3433
linha=4372 | nome=Igor | acao=escreveu o relatorio | valor=4865
linha=4373 | nome=Sofia | acao=comparou as metricas | valor=4623
linha=4374 | nome=Helena | acao=analisou os resultados | valor=5691
linha=4375 | nome=Renata | acao=executou o benchmark | valor=9263
linha=4376 | nome=Paulo | acao=participou da aula | valor=9448
linha=4377 | nome=Mariana | acao=comparou as metricas | valor=3521
linha=4378 | nome=Eduarda | acao=otimizou o algoritmo | valor=3180
linha=4379 | nome=Tiago | acao=estudou computacao | valor=7305
linha=4380 | nome=Tiago | acao=fez um experimento | valor=5412
linha=4381 | nome=Karen | acao=comparou as metricas | valor=4644
linha=4382 | nome=Otavio | acao=fez um experimento | valor=1578
linha=4383 | nome=Tiago | acao=otimizou o algoritmo | valor=6863
linha=4384 | nome=Helena | acao=fez um experimento | valor=1833
linha=4385 | nome=Lucas | acao=executou o benchmark | valor=3382
linha=4386 | nome=Vitor | acao=otimizou o algoritmo | valor=9920
linha=4387 | nome=Bruno | acao=analisou os resultados | valor=5386
linha=4388 | nome=Gabriela | acao=otimizou o algoritmo | valor=8062
linha=4389 | nome=Igor | acao=executou o benchmark | valor=8395
linha=4390 | nome=Paulo | acao=otimizou o algoritmo | valor=2124
linha=4391 | nome=Helena | acao=estudou computacao | valor=6248
linha=4392 | nome=Joao | acao=analisou os resultados | valor=4802
linha=4393 | nome=Natalia | acao=executou o benchmark | valor=2769
linha=4394 | nome=Tiago | acao=analisou os resultados | valor=8256
linha=4395 | nome=Renata | acao=participou da aula | valor=5364
linha=4396 | nome=Eduarda | acao=executou o benchmark | valor=7760
linha=4397 | nome=Bruno | acao=escreveu o relatorio | valor=2488
linha=4398 | nome=Lucas | acao=escreveu o relatorio | valor=5333
linha=4399 | nome=Mariana | acao=comparou as metricas | valor=7059
linha=4400 | nome=Sofia | acao=analisou os resultados | valor=1524
linha=4401 | nome=Eduarda | acao=comparou as metricas | valor=7886
linha=4402 | nome=Felipe | acao=participou da aula | valor=8692
linha=4403 | nome=Daniela | acao=analisou os resultados | valor=5122
linha=4404 | nome=Ana | acao=analisou os resultados | valor=8121
linha=4405 | nome=Tiago | acao=estudou computacao | valor=9399
linha=4406 | nome=Igor | acao=participou da aula | valor=6082
linha=4407 | nome=Paulo | acao=estudou computacao | valor=9012
linha=4408 | nome=Paulo | acao=comparou as metricas | valor=9840
linha=4409 | nome=Gabriela | acao=comparou as metricas | valor=3809
linha=4410 | nome=Helena | acao=escreveu o relatorio | valor=8575
linha=4411 | nome=Igor | acao=estudou computacao | valor=3528
linha=4412 | nome=Carlos | acao=executou o benchmark | valor=9871
linha=4413 | nome=Felipe | acao=escreveu o relatorio | valor=6502
linha=4414 | nome=Sofia | acao=participou da aula | valor=9675
linha=4415 | nome=Gabriela | acao=analisou os resultados | valor=8751
linha=4416 | nome=Natalia | acao=fez um experimento | valor=1131
linha=4417 | nome=Bruno | acao=participou da aula | valor=6748
linha=4418 | nome=Otavio | acao=executou o benchmark | valor=9541
linha=4419 | nome=Carlos | acao=fez um experimento | valor=3532
linha=4420 | nome=Mariana | acao=estudou computacao | valor=9438
linha=4421 | nome=Natalia | acao=participou da aula | valor=8428
linha=4422 | nome=Helena | acao=escreveu o relatorio | valor=9085
linha=4423 | nome=Mariana | acao=executou o benchmark | valor=5567
linha=4424 | nome=Karen | acao=participou da aula | valor=6071
linha=4425 | nome=Renata | acao=comparou as metricas | valor=9556
linha=4426 | nome=Joao | acao=otimizou o algoritmo | valor=1823
linha=4427 | nome=Sofia | acao=comparou as metricas | valor=2792
linha=4428 | nome=Renata | acao=otimizou o algoritmo | valor=1176
linha=4429 | nome=Tiago | acao=escreveu o relatorio | valor=1493
linha=4430 | nome=Mariana | acao=executou o benchmark | valor=2994
linha=4431 | nome=Ana | acao=executou o benchmark | valor=9559
linha=4432 | nome=Vitor | acao=fez um experimento | valor=7281
linha=4433 | nome=Gabriela | acao=analisou os resultados | valor=5677
linha=4434 | nome=Gabriela | acao=executou o benchmark | valor=5636
linha=4435 | nome=Felipe | acao=comparou as metricas | valor=5941
linha=4436 | nome=Lucas | acao=participou da aula | valor=2271
linha=4437 | nome=Natalia | acao=executou o benchmark | valor=2176
linha=4438 | nome=Vitor | acao=comparou as metricas | valor=2891
linha=4439 | nome=Carlos | acao=executou o benchmark | valor=6648
linha=4440 | nome=Lucas | acao=comparou as metricas | valor=1941
linha=4441 | nome=Igor | acao=executou o benchmark | valor=3514
linha=4442 | nome=Renata | acao=comparou as metricas | valor=9155
linha=4443 | nome=Vitor | acao=comparou as metricas | valor=6195
linha=4444 | nome=Felipe | acao=fez um experimento | valor=6766
linha=4445 | nome=Renata | acao=otimizou o algoritmo | valor=1162
linha=4446 | nome=Eduarda | acao=otimizou o algoritmo | valor=1727
linha=4447 | nome=Carlos | acao=estudou computacao | valor=3685
linha=4448 | nome=Mariana | acao=estudou computacao | valor=1811
linha=4449 | nome=Helena | acao=otimizou o algoritmo | valor=6084
linha=4450 | nome=Carlos | acao=executou o benchmark | valor=2905
linha=4451 | nome=Igor | acao=otimizou o algoritmo | valor=9449
linha=4452 | nome=Paulo | acao=fez um experimento | valor=6944
linha=4453 | nome=Otavio | acao=participou da aula | valor=4669
linha=4454 | nome=Carlos | acao=otimizou o algoritmo | valor=9328
linha=4455 | nome=Helena | acao=estudou computacao | valor=3771
linha=4456 | nome=Tiago | acao=participou da aula | valor=5876
linha=4457 | nome=Tiago | acao=otimizou o algoritmo | valor=7149
linha=4458 | nome=Daniela | acao=participou da aula | valor=6556
linha=4459 | nome=Ana | acao=executou o benchmark | valor=8911
linha=4460 | nome=Paulo | acao=estudou computacao | valor=7057
linha=4461 | nome=Igor | acao=estudou computacao | valor=9461
linha=4462 | nome=Tiago | acao=analisou os resultados | valor=6364
linha=4463 | nome=Renata | acao=fez um experimento | valor=5911
linha=4464 | nome=Karen | acao=escreveu o relatorio | valor=6963
linha=4465 | nome=Felipe | acao=analisou os resultados | valor=2256
linha=4466 | nome=Paulo | acao=escreveu o relatorio | valor=7760
linha=4467 | nome=Ana | acao=executou o benchmark | valor=9449
linha=4468 | nome=Joao | acao=otimizou o algoritmo | valor=4147
linha=4469 | nome=Felipe | acao=comparou as metricas | valor=4412
linha=4470 | nome=Gabriela | acao=analisou os resultados | valor=3413
linha=4471 | nome=Gabriela | acao=estudou computacao | valor=3236
linha=4472 | nome=Gabriela | acao=participou da aula | valor=5444
linha=4473 | nome=Paulo | acao=estudou computacao | valor=9693
linha=4474 | nome=Karen | acao=otimizou o algoritmo | valor=3398
linha=4475 | nome=Daniela | acao=escreveu o relatorio | valor=3597
linha=4476 | nome=Otavio | acao=fez um experimento | valor=3708
linha=4477 | nome=Lucas | acao=otimizou o algoritmo | valor=6145
linha=4478 | nome=Felipe | acao=otimizou o algoritmo | valor=1526
linha=4479 | nome=Helena | acao=estudou computacao | valor=2475
linha=4480 | nome=Igor | acao=executou o benchmark | valor=3926
linha=4481 | nome=Natalia | acao=escreveu o relatorio | valor=9758
linha=4482 | nome=Natalia | acao=fez um experimento | valor=2578
linha=4483 | nome=Tiago | acao=fez um experimento | valor=8091
linha=4484 | nome=Vitor | acao=fez um experimento | valor=6746
linha=4485 | nome=Mariana | acao=otimizou o algoritmo | valor=8036
linha=4486 | nome=Joao | acao=otimizou o algoritmo | valor=3364
linha=4487 | nome=Karen | acao=otimizou o algoritmo | valor=2640
linha=4488 | nome=Carlos | acao=fez um experimento | valor=2567
linha=4489 | nome=Lucas | acao=participou da aula | valor=5975
linha=4490 | nome=Joao | acao=executou o benchmark | valor=2076
linha=4491 | nome=Vitor | acao=analisou os resultados | valor=6122
linha=4492 | nome=Gabriela | acao=estudou computacao | valor=7063
linha=4493 | nome=Lucas | acao=estudou computacao | valor=4766
linha=4494 | nome=Ana | acao=executou o benchmark | valor=4000
linha=4495 | nome=Tiago | acao=otimizou o algoritmo | valor=2473
linha=4496 | nome=Vitor | acao=analisou os resultados | valor=4121
linha=4497 | nome=Paulo | acao=comparou as metricas | valor=8369
linha=4498 | nome=Vitor | acao=analisou os resultados | valor=2002
linha=4499 | nome=Vitor | acao=executou o benchmark | valor=7375
linha=4500 | nome=Igor | acao=fez um experimento | valor=3013
linha=4501 | nome=Natalia | acao=otimizou o algoritmo | valor=8098
linha=4502 | nome=Gabriela | acao=participou da aula | valor=4353
linha=4503 | nome=Felipe | acao=fez um experimento | valor=2079
linha=4504 | nome=Renata | acao=estudou computacao | valor=3521
linha=4505 | nome=Carlos | acao=executou o benchmark | valor=1434
linha=4506 | nome=Tiago | acao=escreveu o relatorio | valor=6913
linha=4507 | nome=Mariana | acao=comparou as metricas | valor=8454
linha=4508 | nome=Otavio | acao=otimizou o algoritmo | valor=6098
linha=4509 | nome=Felipe | acao=escreveu o relatorio | valor=5174
linha=4510 | nome=Vitor | acao=analisou os resultados | valor=7101
linha=4511 | nome=Helena | acao=fez um experimento | valor=1028
linha=4512 | nome=Felipe | acao=fez um experimento | valor=6916
linha=4513 | nome=Renata | acao=fez um experimento | valor=6766
linha=4514 | nome=Otavio | acao=escreveu o relatorio | valor=9459
linha=4515 | nome=Mariana | acao=analisou os resultados | valor=8686
linha=4516 | nome=Mariana | acao=analisou os resultados | valor=4450
