linha=1 | nome=Igor | acao=otimizou o algoritmo | valor=4561
linha=4199 | nome=Tiago | acao=analisou os resultados | valor=2130
linha=4200 | nome=Joao | acao=fez um experimento | valor=7091
linha=4201 | nome=Joao | acao=comparou as metricas | valor=9913
linha=4202 | nome=Vitor | acao=analisou os resultados | valor=4911
linha=4203 | nome=Lucas | acao=comparou as metricas | valor=2939
linha=4204 | nome=Paulo | acao=otimizou o algoritmo | valor=8063
linha=4205 | nome=Daniela | acao=executou o benchmark | valor=8323
linha=4206 | nome=Paulo | acao=otimizou o algoritmo | valor=4118
linha=4207 | nome=Bruno | acao=estudou computacao | valor=7990
linha=4208 | nome=Natalia | acao=executou o benchmark | valor=8704
linha=4209 | nome=Mariana | acao=escreveu o relatorio | valor=1219
linha=4210 | nome=Carlos | acao=escreveu o relatorio | valor=4479
linha=4211 | nome=Mariana | acao=comparou as metricas | valor=7777
linha=4212 | nome=Karen | acao=escreveu o relatorio | valor=2765
linha=4213 | nome=Karen | acao=estudou computacao | valor=7167
linha=4214 | nome=Otavio | acao=estudou computacao | valor=5359
linha=4215 | nome=Mariana | acao=participou da aula | valor=6495
linha=4216 | nome=Eduarda | acao=escreveu o relatorio | valor=7063
linha=4217 | nome=Vitor | acao=participou da aula | valor=1298
linha=4218 | nome=Gabriela | acao=comparou as metricas | valor=3646
linha=4219 | nome=Eduarda | acao=estudou computacao | valor=3046
linha=4220 | nome=Tiago | acao=escreveu o relatorio | valor=7145
linha=4221 | nome=Lucas | acao=otimizou o algoritmo | valor=3124
linha=4222 | nome=Karen | acao=fez um experimento | valor=3475
linha=4223 | nome=Mariana | acao=analisou os resultados | valor=9863
linha=4224 | nome=Karen | acao=otimizou o algoritmo | valor=9176
linha=4225 | nome=Paulo | acao=otimizou o algoritmo | valor=8181
linha=4226 | nome=Otavio | acao=comparou as metricas | valor=9995
linha=4227 | nome=Ana | acao=participou da aula | valor=5695
linha=4228 | nome=Felipe | acao=estudou computacao | valor=9146
linha=4229 | nome=Igor | acao=fez um experimento | valor=6656
linha=4230 | nome=Lucas | acao=participou da aula | valor=4420
linha=4231 | nome=Ana | acao=otimizou o algoritmo | valor=8533
linha=4232 | nome=Natalia | acao=otimizou o algoritmo | valor=7437
linha=4233 | nome=Helena | acao=fez um experimento | valor=1675
linha=4234 | nome=Lucas | acao=fez um experimento | valor=1085
linha=4235 | nome=Karen | acao=analisou os resultados | valor=5011
linha=4236 | nome=Karen | acao=estudou computacao | valor=6070
linha=4237 | nome=Tiago | acao=otimizou o algoritmo | valor=5022
linha=4238 | nome=Renata | acao=participou da aula | valor=8356
linha=4239 | nome=Daniela | acao=otimizou o algoritmo | valor=8204
linha=4240 | nome=Igor | acao=escreveu o relatorio | valor=3108
linha=4241 | nome=Gabriela | acao=estudou computacao | valor=9290
linha=4242 | nome=Paulo | acao=comparou as metricas | valor=9803
linha=4243 | nome=Mariana | acao=participou da aula | valor=8373
linha=4244 | nome=Mariana | acao=estudou computacao | valor=6161
linha=4245 | nome=Mariana | acao=executou o benchmark | valor=3628
linha=4246 | nome=Mariana | acao=comparou as metricas | valor=9536
linha=4247 | nome=Felipe | acao=comparou as metricas | valor=7492
linha=4248 | nome=Gabriela | acao=participou da aula | valor=3804
linha=4249 | nome=Mariana | acao=fez um experimento | valor=9009
linha=4250 | nome=Lucas | acao=fez um experimento | valor=8591
linha=4251 | nome=Daniela | acao=participou da aula | valor=8575
linha=4252 | nome=Vitor | acao=otimizou o algoritmo | valor=3407
linha=4253 | nome=Otavio | acao=escreveu o relatorio | valor=1088
linha=4254 | nome=Eduarda | acao=participou da aula | valor=4366
linha=4255 | nome=Ana | acao=otimizou o algoritmo | valor=2275
linha=4256 | nome=Paulo | acao=executou o benchmark | valor=2534
linha=4257 | nome=Lucas | acao=executou o benchmark | valor=1890
linha=4258 | nome=Igor | acao=otimizou o algoritmo | valor=4685
linha=4259 | nome=Vitor | acao=comparou as metricas | valor=5503
linha=4260 | nome=Karen | acao=otimizou o algoritmo | valor=8262
linha=4261 | nome=Helena | acao=otimizou o algoritmo | valor=4941
linha=4262 | nome=Daniela | acao=comparou as metricas | valor=4199
linha=4263 | nome=Mariana | acao=escreveu o relatorio | valor=9117
linha=4264 | nome=Karen | acao=fez um experimento | valor=4091
linha=4265 | nome=Mariana | acao=executou o benchmark | valor=8585
linha=4266 | nome=Natalia | acao=estudou computacao | valor=7397
linha=4267 | nome=Igor | acao=fez um experimento | valor=5004
linha=4268 | nome=Igor | acao=comparou as metricas | valor=3587
linha=4269 | nome=Eduarda | acao=executou o benchmark | valor=9329
linha=4270 | nome=Tiago | acao=participou da aula | valor=2192
linha=4271 | nome=Ana | acao=participou da aula | valor=4092
linha=4272 | nome=Bruno | acao=estudou computacao | valor=7104
linha=4273 | nome=Vitor | acao=comparou as metricas | valor=2555
linha=4274 | nome=Natalia | acao=otimizou o algoritmo | valor=2334
linha=4275 | nome=Igor | acao=participou da aula | valor=1002
linha=4276 | nome=Helena | acao=analisou os resultados | valor=3997
linha=4277 | nome=Mariana | acao=fez um experimento | valor=7605
linha=4278 | nome=Renata | acao=estudou computacao | valor=1347
linha=4279 | nome=Daniela | acao=estudou computacao | valor=5788
linha=4280 | nome=Gabriela | acao=escreveu o relatorio | valor=4438
linha=4281 | nome=Natalia | acao=participou da aula | valor=8990
linha=4282 | nome=Renata | acao=executou o benchmark | valor=5655
linha=4283 | nome=Sofia | acao=comparou as metricas | valor=3130
linha=4284 | nome=Bruno | acao=participou da aula | valor=6592
linha=4285 | nome=Bruno | acao=analisou os resultados | valor=3885
linha=4286 | nome=Sofia | acao=analisou os resultados | valor=4975
linha=4287 | nome=Bruno | acao=escreveu o relatorio | valor=7110
linha=4288 | nome=Vitor | acao=participou da aula | valor=8953
linha=4289 | nome=Lucas | acao=otimizou o algoritmo | valor=1202
linha=4290 | nome=Mariana | acao=escreveu o relatorio | valor=2441
linha=4291 | nome=Paulo | acao=otimizou o algoritmo | valor=5931
linha=4292 | nome=Mariana | acao=escreveu o relatorio | valor=3399
linha=4293 | nome=Renata | acao=participou da aula | valor=8845
linha=4294 | nome=Gabriela | acao=escreveu o relatorio | valor=7119
linha=4295 | nome=Otavio | acao=analisou os resultados | valor=3092
linha=4296 | nome=Paulo | acao=estudou computacao | valor=5231
linha=4297 | nome=Joao | acao=estudou computacao | valor=7194
linha=4298 | nome=Karen | acao=comparou as metricas | valor=9027
linha=4299 | nome=Renata | acao=escreveu o relatorio | valor=1808
linha=4300 | nome=Paulo | acao=analisou os resultados | valor=1985
linha=4301 | nome=Helena | acao=estudou computacao | valor=6222
linha=4302 | nome=Igor | acao=estudou computacao | valor=9657
linha=4303 | nome=Paulo | acao=estudou computacao | valor=3708
linha=4304 | nome=Joao | acao=executou o benchmark | valor=2392
linha=4305 | nome=Mariana | acao=escreveu o relatorio | valor=4305
linha=4306 | nome=Carlos | acao=estudou computacao | valor=2913
linha=4307 | nome=Natalia | acao=comparou as metricas | valor=2261
linha=4308 | nome=Paulo | acao=comparou as metricas | valor=9878
linha=4309 | nome=Vitor | acao=escreveu o relatorio | valor=4318
linha=4310 | nome=Gabriela | acao=executou o benchmark | valor=3477
linha=4311 | nome=Sofia | acao=otimizou o algoritmo | valor=5237
linha=4312 | nome=Lucas | acao=fez um experimento | valor=8523
linha=4313 | nome=Sofia | acao=participou da aula | valor=7174
linha=4314 | nome=Renata | acao=fez um experimento | valor=2740
linha=4315 | nome=Vitor | acao=fez um experimento | valor=4912
linha=4316 | nome=Renata | acao=executou o benchmark | valor=4726
linha=4317 | nome=Helena | acao=executou o benchmark | valor=6795
linha=4318 | nome=Ana | acao=comparou as metricas | valor=3671
linha=4319 | nome=Igor | acao=estudou computacao | valor=9565
linha=4320 | nome=Ana | acao=executou o benchmark | valor=5093
linha=4321 | nome=Otavio | acao=participou da aula | valor=3196
linha=4322 | nome=Felipe | acao=analisou os resultados | valor=4860
linha=4323 | nome=Eduarda | acao=analisou os resultados | valor=5277
linha=4324 | nome=Lucas | acao=executou o benchmark | valor=5592
linha=4325 | nome=Helena | acao=estudou computacao | valor=1196
linha=4326 | nome=Natalia | acao=executou o benchmark | valor=1478
linha=4327 | nome=Eduarda | acao=participou da aula | valor=9682
linha=4328 | nome=Mariana | acao=participou da aula | valor=9854
linha=4329 | nome=Ana | acao=escreveu o relatorio | valor=2043
linha=4330 | nome=Felipe | acao=participou da aula | valor=1243
linha=4331 | nome=Karen | acao=escreveu o relatorio | valor=3426
linha=4332 | nome=Renata | acao=analisou os resultados | valor=3806
linha=4333 | nome=Mariana | acao=estudou computacao | valor=9746
linha=4334 | nome=Sofia | acao=otimizou o algoritmo | valor=2561
linha=4335 | nome=Natalia | acao=participou da aula | valor=7202
linha=4336 | nome=Carlos | acao=executou o benchmark | valor=9535
linha=4337 | nome=Ana | acao=fez um experimento | valor=2769
linha=4338 | nome=Gabriela | acao=participou da aula | valor=9323
linha=4339 | nome=Carlos | acao=fez um experimento | valor=5085
linha=4340 | nome=Renata | acao=otimizou o algoritmo | valor=8887
linha=4341 | nome=Vitor | acao=fez um experimento | valor=8806
linha=4342 | nome=Bruno | acao=escreveu o relatorio | valor=6669
linha=4343 | nome=Otavio | acao=analisou os resultados | valor=7156
linha=4344 | nome=Paulo | acao=otimizou o algoritmo | valor=1184
linha=4345 | nome=Ana | acao=comparou as metricas | valor=7774
linha=4346 | nome=Renata | acao=fez um experimento | valor=3255
linha=4347 | nome=Karen | acao=estudou computacao | valor=4634
linha=4348 | nome=Paulo | acao=fez um experimento | valor=1378
linha=4349 | nome=Sofia | acao=otimizou o algoritmo | valor=7797
linha=4350 | nome=Natalia | acao=otimizou o algoritmo | valor=3434
linha=4351 | nome=Daniela | acao=analisou os resultados | valor=1728
linha=4352 | nome=Gabriela | acao=participou da aula | valor=6063
linha=4353 | nome=Daniela | acao=escreveu o relatorio | valor=1450
linha=4354 | nome=Bruno | acao=executou o benchmark | valor=9960
linha=4355 | nome=Vitor | acao=otimizou o algoritmo | valor=7629
linha=4356 | nome=Paulo | acao=analisou os resultados | valor=9811
linha=4357 | nome=Daniela | acao=estudou computacao | valor=3233
linha=4358 | nome=Paulo | acao=fez um experimento | valor=8473
linha=4359 | nome=Igor | acao=escreveu o relatorio | valor=1410
linha=4360 | nome=Paulo | acao=participou da aula | valor=5502
linha=4361 | nome=Daniela | acao=escreveu o relatorio | valor=7041
linha=4362 | nome=Sofia | acao=escreveu o relatorio | valor=3422
linha=4363 | nome=Felipe | acao=estudou computacao | valor=4562
linha=4364 | nome=Gabriela | acao=estudou computacao | valor=7343
linha=4365 | nome=Renata | acao=participou da aula | valor=3900
linha=4366 | nome=Lucas | acao=fez um experimento | valor=1883
linha=4367 | nome=Carlos | acao=analisou os resultados | valor=9671
linha=4368 | nome=Paulo | acao=escreveu o relatorio | valor=6854
linha=4369 | nome=Ana | acao=executou o benchmark | valor=7909
linha=4370 | nome=Lucas | acao=escreveu o relatorio | valor=6966
linha=4371 | nome=Natalia | acao=fez um experimento | valor=2120
linha=4372 | nome=Sofia | acao=estudou computacao | valor=3254
linha=4373 | nome=Mariana | acao=analisou os resultados | valor=3213
linha=4374 | nome=Gabriela | acao=fez um experimento | valor=6318
linha=4375 | nome=Helena | acao=fez um experimento | valor=7416
linha=4376 | nome=Tiago | acao=participou da aula | valor=2045
linha=4377 | nome=Igor | acao=participou da aula | valor=3415
linha=4378 | nome=Natalia | acao=estudou computacao | valor=9729
linha=4379 | nome=Eduarda | acao=executou o benchmark | valor=5120
linha=4380 | nome=Daniela | acao=executou o benchmark | valor=9857
linha=4381 | nome=Mariana | acao=fez um experimento | valor=7731
linha=4382 | nome=Bruno | acao=fez um experimento | valor=5884
linha=4383 | nome=Tiago | acao=analisou os resultados | valor=2216
linha=4384 | nome=Felipe | acao=analisou os resultados | valor=1848
linha=4385 | nome=Carlos | acao=participou da aula | valor=1035
linha=4386 | nome=Mariana | acao=escreveu o relatorio | valor=6807
linha=4387 | nome=Mariana | acao=participou da aula | valor=3299
linha=4388 | nome=Carlos | acao=escreveu o relatorio | valor=9034
linha=4389 | nome=Lucas | acao=participou da aula | valor=1922
linha=4390 | nome=Lucas | acao=comparou as metricas | valor=7645
linha=4391 | nome=Lucas | acao=escreveu o relatorio | valor=5351
linha=4392 | nome=Mariana | acao=escreveu o relatorio | valor=4579
linha=4393 | nome=Karen | acao=estudou computacao | valor=5349
linha=4394 | nome=Tiago | acao=executou o benchmark | valor=9448
linha=4395 | nome=Natalia | acao=participou da aula | valor=6426
linha=4396 | nome=Lucas | acao=estudou computacao | valor=7818
linha=4397 | nome=Sofia | acao=analisou os resultados | valor=8894
linha=4398 | nome=Renata | acao=analisou os resultados | valor=9896
linha=4399 | nome=Otavio | acao=otimizou o algoritmo | valor=3691
linha=4400 | nome=Renata | acao=estudou computacao | valor=1643
linha=4401 | nome=Mariana | acao=escreveu o relatorio | valor=7066
linha=4402 | nome=Otavio | acao=executou o benchmark | valor=5095
linha=4403 | nome=Felipe | acao=otimizou o algoritmo | valor=2095
linha=4404 | nome=Gabriela | acao=analisou os resultados | valor=4462
linha=4405 | nome=Lucas | acao=otimizou o algoritmo | valor=6340
linha=4406 | nome=Karen | acao=executou o benchmark | valor=6348
linha=4407 | nome=Renata | acao=analisou os resultados | valor=6342
linha=4408 | nome=Igor | acao=executou o benchmark | valor=6492
linha=4409 | nome=Otavio | acao=otimizou o algoritmo | valor=7662
linha=4410 | nome=Felipe | acao=participou da aula | valor=8596
linha=4411 | nome=Gabriela | acao=fez um experimento | valor=1790
linha=4412 | nome=Sofia | acao=participou da aula | valor=7361
linha=4413 | nome=Mariana | acao=otimizou o algoritmo | valor=5022
linha=4414 | nome=Carlos | acao=otimizou o algoritmo | valor=9041
linha=4415 | nome=Natalia | acao=escreveu o relatorio | valor=7254
linha=4416 | nome=Paulo | acao=fez um experimento | valor=8858
linha=4417 | nome=Paulo | acao=executou o benchmark | valor=8913
linha=4418 | nome=Felipe | acao=participou da aula | valor=4850
linha=4419 | nome=Sofia | acao=participou da aula | valor=7833
linha=4420 | nome=Mariana | acao=comparou as metricas | valor=2092
linha=4421 | nome=Igor | acao=otimizou o algoritmo | valor=3437
linha=4422 | nome=Otavio | acao=estudou computacao | valor=7953
linha=4423 | nome=Ana | acao=executou o benchmark | valor=3698
linha=4424 | nome=Renata | acao=fez um experimento | valor=7547
linha=4425 | nome=Paulo | acao=otimizou o algoritmo | valor=3942
linha=4426 | nome=Karen | acao=estudou computacao | valor=1494
linha=4427 | nome=Natalia | acao=fez um experimento | valor=6678
linha=4428 | nome=Paulo | acao=escreveu o relatorio | valor=1109
linha=4429 | nome=Renata | acao=otimizou o algoritmo | valor=4818
linha=4430 | nome=Sofia | acao=otimizou o algoritmo | valor=6140
linha=4431 | nome=Gabriela | acao=fez um experimento | valor=8104
linha=4432 | nome=Mariana | acao=participou da aula | valor=9134
linha=4433 | nome=Helena | acao=executou o benchmark | valor=3472
linha=4434 | nome=Natalia | acao=estudou computacao | valor=4106
linha=4435 | nome=Igor | acao=participou da aula | valor=9851
linha=4436 | nome=Lucas | acao=otimizou o algoritmo | valor=9518
linha=4437 | nome=Igor | acao=escreveu o relatorio | valor=2662
linha=4438 | nome=Joao | acao=executou o benchmark | valor=4511
linha=4439 | nome=Joao | acao=analisou os resultados | valor=5614
linha=4440 | nome=Gabriela | acao=otimizou o algoritmo | valor=1163
linha=4441 | nome=Ana | acao=fez um experimento | valor=9202
linha=4442 | nome=Tiago | acao=otimizou o algoritmo | valor=9470
linha=4443 | nome=Sofia | acao=escreveu o relatorio | valor=7587
linha=4444 | nome=Tiago | acao=escreveu o relatorio | valor=7502
linha=4445 | nome=Helena | acao=comparou as metricas | valor=3628
linha=4446 | nome=Gabriela | acao=escreveu o relatorio | valor=9208
linha=4447 | nome=Sofia | acao=analisou os resultados | valor=6863
linha=4448 | nome=Joao | acao=analisou os resultados | valor=3175
linha=4449 | nome=Natalia | acao=escreveu o relatorio | valor=2063
linha=4450 | nome=Tiago | acao=analisou os resultados | valor=4668
