linha=1 | nome=Gabriela | acao=comparou as metricas | valor=4588
linha=4715 | nome=Natalia | acao=participou da aula | valor=8025
linha=4716 | nome=Natalia | acao=comparou as metricas | valor=1451
linha=4717 | nome=Natalia | acao=estudou computacao | valor=3268
linha=4718 | nome=Lucas | acao=estudou computacao | valor=3921
linha=4719 | nome=Daniela | acao=executou o benchmark | valor=9531
linha=4720 | nome=Renata | acao=analisou os resultados | valor=5376
linha=4721 | nome=Sofia | acao=otimizou o algoritmo | valor=8484
linha=4722 | nome=Vitor | acao=analisou os resultados | valor=9491
linha=4723 | nome=Joao | acao=participou da aula | valor=8842
linha=4724 | nome=Vitor | acao=analisou os resultados | valor=2703
linha=4725 | nome=Tiago | acao=participou da aula | valor=3014
linha=4726 | nome=Tiago | acao=analisou os resultados | valor=5767
linha=4727 | nome=Renata | acao=estudou computacao | valor=7541
linha=4728 | nome=Gabriela | acao=fez um experimento | valor=3702
linha=4729 | nome=Daniela | acao=participou da aula | valor=7728
linha=4730 | nome=Igor | acao=comparou as metricas | valor=6032
linha=4731 | nome=Tiago | acao=fez um experimento | valor=7906
linha=4732 | nome=Daniela | acao=comparou as metricas | valor=1415
linha=4733 | nome=Paulo | acao=comparou as metricas | valor=9106
linha=4734 | nome=Helena | acao=otimizou o algoritmo | valor=2332
linha=4735 | nome=Karen | acao=fez um experimento | valor=4797
linha=4736 | nome=Renata | acao=analisou os resultados | valor=2708
linha=4737 | nome=Eduarda | acao=estudou computacao | valor=1337
linha=4738 | nome=Otavio | acao=estudou computacao | valor=9428
linha=4739 | nome=Lucas | acao=otimizou o algoritmo | valor=9831
linha=4740 | nome=Tiago | acao=estudou computacao | valor=9046
linha=4741 | nome=Natalia | acao=analisou os resultados | valor=1183
linha=4742 | nome=Sofia | acao=participou da aula | valor=4071
linha=4743 | nome=Felipe | acao=executou o benchmark | valor=8862
linha=4744 | nome=Felipe | acao=estudou computacao | valor=6123
linha=4745 | nome=Bruno | acao=estudou computacao | valor=3238
linha=4746 | nome=Eduarda | acao=executou o benchmark | valor=5812
linha=4747 | nome=Carlos | acao=escreveu o relatorio | valor=5515
linha=4748 | nome=Vitor | acao=executou o benchmark | valor=6084
linha=4749 | nome=Ana | acao=executou o benchmark | valor=4524
linha=4750 | nome=Felipe | acao=escreveu o relatorio | valor=5964
linha=4751 | nome=Otavio | acao=estudou computacao | valor=7354
linha=4752 | nome=Bruno | acao=otimizou o algoritmo | valor=8608
linha=4753 | nome=Igor | acao=fez um experimento | valor=7394
linha=4754 | nome=Mariana | acao=executou o benchmark | valor=4161
linha=4755 | nome=Otavio | acao=analisou os resultados | valor=1958
linha=4756 | nome=Gabriela | acao=analisou os resultados | valor=1317
linha=4757 | nome=Felipe | acao=executou o benchmark | valor=2796
linha=4758 | nome=Bruno | acao=comparou as metricas | valor=9606
linha=4759 | nome=Mariana | acao=participou da aula | valor=2916
linha=4760 | nome=Mariana | acao=otimizou o algoritmo | valor=7244
linha=4761 | nome=Daniela | acao=comparou as metricas | valor=9683
linha=4762 | nome=Gabriela | acao=executou o benchmark | valor=2484
linha=4763 | nome=Carlos | acao=executou o benchmark | valor=2073
linha=4764 | nome=Lucas | acao=comparou as metricas | valor=2388
linha=4765 | nome=Mariana | acao=participou da aula | valor=5090
linha=4766 | nome=Gabriela | acao=estudou computacao | valor=9330
linha=4767 | nome=Lucas | acao=analisou os resultados | valor=8552
linha=4768 | nome=Renata | acao=comparou as metricas | valor=9648
linha=4769 | nome=Igor | acao=executou o benchmark | valor=9299
linha=4770 | nome=Otavio | acao=participou da aula | valor=4607
linha=4771 | nome=Mariana | acao=otimizou o algoritmo | valor=6779
linha=4772 | nome=Mariana | acao=participou da aula | valor=5354
linha=4773 | nome=Tiago | acao=comparou as metricas | valor=7593
linha=4774 | nome=Helena | acao=analisou os resultados | valor=3657
linha=4775 | nome=Tiago | acao=participou da aula | valor=8578
linha=4776 | nome=Igor | acao=executou o benchmark | valor=3910
linha=4777 | nome=Vitor | acao=estudou computacao | valor=3087
linha=4778 | nome=Helena | acao=otimizou o algoritmo | valor=4833
linha=4779 | nome=Mariana | acao=analisou os resultados | valor=4186
linha=4780 | nome=Joao | acao=analisou os resultados | valor=3136
linha=4781 | nome=Renata | acao=otimizou o algoritmo | valor=1944
linha=4782 | nome=Karen | acao=analisou os resultados | valor=2115
linha=4783 | nome=Felipe | acao=escreveu o relatorio | valor=4967
linha=4784 | nome=Renata | acao=estudou computacao | valor=1557
linha=4785 | nome=Otavio | acao=analisou os resultados | valor=8315
linha=4786 | nome=Joao | acao=comparou as metricas | valor=2956
linha=4787 | nome=Natalia | acao=analisou os resultados | valor=5069
linha=4788 | nome=Mariana | acao=executou o benchmark | valor=5243
linha=4789 | nome=Ana | acao=participou da aula | valor=7932
linha=4790 | nome=Vitor | acao=analisou os resultados | valor=9311
linha=4791 | nome=Joao | acao=executou o benchmark | valor=1245
linha=4792 | nome=Helena | acao=analisou os resultados | valor=6638
linha=4793 | nome=Ana | acao=executou o benchmark | valor=6856
linha=4794 | nome=Ana | acao=executou o benchmark | valor=8934
linha=4795 | nome=Vitor | acao=fez um experimento | valor=2734
linha=4796 | nome=Tiago | acao=fez um experimento | valor=9069
linha=4797 | nome=Paulo | acao=participou da aula | valor=2830
linha=4798 | nome=Renata | acao=analisou os resultados | valor=6039
linha=4799 | nome=Helena | acao=comparou as metricas | valor=9088
linha=4800 | nome=Daniela | acao=fez um experimento | valor=3945
linha=4801 | nome=Otavio | acao=executou o benchmark | valor=5148
linha=4802 | nome=Joao | acao=estudou computacao | valor=9240
linha=4803 | nome=Mariana | acao=participou da aula | valor=9471
linha=4804 | nome=Carlos | acao=estudou computacao | valor=5355
linha=4805 | nome=Helena | acao=estudou computacao | valor=4598
linha=4806 | nome=Renata | acao=estudou computacao | valor=8628
linha=4807 | nome=Eduarda | acao=otimizou o algoritmo | valor=4373
linha=4808 | nome=Joao | acao=otimizou o algoritmo | valor=7192
linha=4809 | nome=Renata | acao=participou da aula | valor=7976
linha=4810 | nome=Mariana | acao=analisou os resultados | valor=4862
linha=4811 | nome=Helena | acao=participou da aula | valor=9805
linha=4812 | nome=Mariana | acao=comparou as metricas | valor=5556
linha=4813 | nome=Karen | acao=otimizou o algoritmo | valor=7404
linha=4814 | nome=Carlos | acao=fez um experimento | valor=7647
linha=4815 | nome=Joao | acao=analisou os resultados | valor=6857
linha=4816 | nome=Gabriela | acao=analisou os resultados | valor=2066
linha=4817 | nome=Tiago | acao=otimizou o algoritmo | valor=2592
linha=4818 | nome=Vitor | acao=participou da aula | valor=4635
linha=4819 | nome=Karen | acao=analisou os resultados | valor=2069
linha=4820 | nome=Lucas | acao=otimizou o algoritmo | valor=9735
linha=4821 | nome=Otavio | acao=comparou as metricas | valor=9003
linha=4822 | nome=Joao | acao=analisou os resultados | valor=3247
linha=4823 | nome=Helena | acao=participou da aula | valor=4793
linha=4824 | nome=Natalia | acao=comparou as metricas | valor=5698
linha=4825 | nome=Mariana | acao=otimizou o algoritmo | valor=1491
linha=4826 | nome=Tiago | acao=otimizou o algoritmo | valor=7150
linha=4827 | nome=Tiago | acao=otimizou o algoritmo | valor=6382
linha=4828 | nome=Helena | acao=executou o benchmark | valor=8212
linha=4829 | nome=Helena | acao=fez um experimento | valor=5758
linha=4830 | nome=Lucas | acao=fez um experimento | valor=7117
linha=4831 | nome=Bruno | acao=fez um experimento | valor=3611
linha=4832 | nome=Eduarda | acao=estudou computacao | valor=4462
linha=4833 | nome=Renata | acao=escreveu o relatorio | valor=9051
linha=4834 | nome=Tiago | acao=otimizou o algoritmo | valor=9649
linha=4835 | nome=Carlos | acao=otimizou o algoritmo | valor=4907
linha=4836 | nome=Igor | acao=fez um experimento | valor=7457
linha=4837 | nome=Natalia | acao=estudou computacao | valor=3188
linha=4838 | nome=Vitor | acao=analisou os resultados | valor=4273
linha=4839 | nome=Paulo | acao=comparou as metricas | valor=4524
linha=4840 | nome=Mariana | acao=executou o benchmark | valor=3423
linha=4841 | nome=Daniela | acao=estudou computacao | valor=3634
linha=4842 | nome=Eduarda | acao=otimizou o algoritmo | valor=4982
linha=4843 | nome=Mariana | acao=participou da aula | valor=3478
linha=4844 | nome=Carlos | acao=escreveu o relatorio | valor=8591
linha=4845 | nome=Helena | acao=comparou as metricas | valor=1757
linha=4846 | nome=Mariana | acao=comparou as metricas | valor=5215
linha=4847 | nome=Natalia | acao=estudou computacao | valor=3446
linha=4848 | nome=Carlos | acao=fez um experimento | valor=5887
linha=4849 | nome=Mariana | acao=otimizou o algoritmo | valor=4749
linha=4850 | nome=Joao | acao=escreveu o relatorio | valor=5586
linha=4851 | nome=Karen | acao=estudou computacao | valor=8997
linha=4852 | nome=Paulo | acao=comparou as metricas | valor=5867
linha=4853 | nome=Mariana | acao=otimizou o algoritmo | valor=4794
linha=4854 | nome=Otavio | acao=escreveu o relatorio | valor=9212
linha=4855 | nome=Eduarda | acao=otimizou o algoritmo | valor=4027
linha=4856 | nome=Bruno | acao=escreveu o relatorio | valor=3553
linha=4857 | nome=Gabriela | acao=participou da aula | valor=3456
linha=4858 | nome=Otavio | acao=fez um experimento | valor=6959
linha=4859 | nome=Gabriela | acao=otimizou o algoritmo | valor=1234
linha=4860 | nome=Carlos | acao=participou da aula | valor=4074
linha=4861 | nome=Eduarda | acao=escreveu o relatorio | valor=4988
linha=4862 | nome=Paulo | acao=fez um experimento | valor=7007
linha=4863 | nome=Karen | acao=estudou computacao | valor=5964
linha=4864 | nome=Gabriela | acao=participou da aula | valor=4136
linha=4865 | nome=Lucas | acao=fez um experimento | valor=2415
linha=4866 | nome=Sofia | acao=otimizou o algoritmo | valor=7612
linha=4867 | nome=Mariana | acao=escreveu o relatorio | valor=1621
linha=4868 | nome=Paulo | acao=otimizou o algoritmo | valor=9719
linha=4869 | nome=Paulo | acao=fez um experimento | valor=3295
linha=4870 | nome=Natalia | acao=analisou os resultados | valor=8096
linha=4871 | nome=Paulo | acao=estudou computacao | valor=7393
linha=4872 | nome=Bruno | acao=otimizou o algoritmo | valor=7070
linha=4873 | nome=Gabriela | acao=escreveu o relatorio | valor=2044
linha=4874 | nome=Karen | acao=escreveu o relatorio | valor=3660
linha=4875 | nome=Karen | acao=comparou as metricas | valor=3690
linha=4876 | nome=Bruno | acao=fez um experimento | valor=5329
linha=4877 | nome=Helena | acao=otimizou o algoritmo | valor=5921
linha=4878 | nome=Bruno | acao=estudou computacao | valor=8784
linha=4879 | nome=Karen | acao=executou o benchmark | valor=5274
linha=4880 | nome=Felipe | acao=estudou computacao | valor=4187
linha=4881 | nome=Vitor | acao=comparou as metricas | valor=1080
linha=4882 | nome=Felipe | acao=analisou os resultados | valor=5496
linha=4883 | nome=Carlos | acao=fez um experimento | valor=7255
linha=4884 | nome=Otavio | acao=comparou as metricas | valor=9698
linha=4885 | nome=Karen | acao=estudou computacao | valor=6715
linha=4886 | nome=Vitor | acao=escreveu o relatorio | valor=3515
linha=4887 | nome=Otavio | acao=fez um experimento | valor=6017
linha=4888 | nome=Paulo | acao=otimizou o algoritmo | valor=8089
linha=4889 | nome=Joao | acao=estudou computacao | valor=8913
linha=4890 | nome=Bruno | acao=estudou computacao | valor=2446
linha=4891 | nome=Ana | acao=escreveu o relatorio | valor=4294
linha=4892 | nome=Sofia | acao=executou o benchmark | valor=3907
linha=4893 | nome=Karen | acao=analisou os resultados | valor=3975
linha=4894 | nome=Joao | acao=comparou as metricas | valor=3168
linha=4895 | nome=Vitor | acao=comparou as metricas | valor=3292
linha=4896 | nome=Joao | acao=executou o benchmark | valor=2099
linha=4897 | nome=Igor | acao=comparou as metricas | valor=2573
linha=4898 | nome=Natalia | acao=executou o benchmark | valor=6136
linha=4899 | nome=Ana | acao=otimizou o algoritmo | valor=5138
linha=4900 | nome=Joao | acao=otimizou o algoritmo | valor=5639
linha=4901 | nome=Natalia | acao=fez um experimento | valor=5346
linha=4902 | nome=Ana | acao=otimizou o algoritmo | valor=9865
linha=4903 | nome=Gabriela | acao=estudou computacao | valor=8299
linha=4904 | nome=Natalia | acao=fez um experimento | valor=5379
linha=4905 | nome=Sofia | acao=executou o benchmark | valor=3693
linha=4906 | nome=Mariana | acao=executou o benchmark | valor=9364
linha=4907 | nome=Tiago | acao=otimizou o algoritmo | valor=6871
linha=4908 | nome=Sofia | acao=estudou computacao | valor=9793
linha=4909 | nome=Gabriela | acao=participou da aula | valor=2504
linha=4910 | nome=Igor | acao=escreveu o relatorio | valor=2561
linha=4911 | nome=Sofia | acao=estudou computacao | valor=8435
linha=4912 | nome=Daniela | acao=otimizou o algoritmo | valor=1090
linha=4913 | nome=Daniela | acao=participou da aula | valor=2144
linha=4914 | nome=Joao | acao=participou da aula | valor=9629
linha=4915 | nome=Tiago | acao=estudou computacao | valor=9454
linha=4916 | nome=Paulo | acao=fez um experimento | valor=8748
linha=4917 | nome=Tiago | acao=analisou os resultados | valor=5655
linha=4918 | nome=Carlos | acao=executou o benchmark | valor=3930
linha=4919 | nome=Eduarda | acao=fez um experimento | valor=9173
linha=4920 | nome=Gabriela | acao=comparou as metricas | valor=7184
linha=4921 | nome=Otavio | acao=executou o benchmark | valor=4578
linha=4922 | nome=Karen | acao=executou o benchmark | valor=4356
linha=4923 | nome=Lucas | acao=executou o benchmark | valor=5916
linha=4924 | nome=Gabriela | acao=escreveu o relatorio | valor=3155
linha=4925 | nome=Mariana | acao=escreveu o relatorio | valor=8343
linha=4926 | nome=Eduarda | acao=comparou as metricas | valor=2644
linha=4927 | nome=Helena | acao=fez um experimento | valor=4490
linha=4928 | nome=Joao | acao=otimizou o algoritmo | valor=6902
linha=4929 | nome=Carlos | acao=executou o benchmark | valor=7550
linha=4930 | nome=Joao | acao=participou da aula | valor=5897
linha=4931 | nome=Joao | acao=executou o benchmark | valor=9504
linha=4932 | nome=Otavio | acao=analisou os resultados | valor=2514
linha=4933 | nome=Felipe | acao=analisou os resultados | valor=2727
linha=4934 | nome=Gabriela | acao=otimizou o algoritmo | valor=5195
linha=4935 | nome=Karen | acao=otimizou o algoritmo | valor=5239
linha=4936 | nome=Otavio | acao=executou o benchmark | valor=5884
linha=4937 | nome=Gabriela | acao=otimizou o algoritmo | valor=7559
linha=4938 | nome=Daniela | acao=escreveu o relatorio | valor=1828
linha=4939 | nome=Daniela | acao=otimizou o algoritmo | valor=1351
linha=4940 | nome=Renata | acao=estudou computacao | valor=1656
linha=4941 | nome=Renata | acao=fez um experimento | valor=7323
linha=4942 | nome=Igor | acao=executou o benchmark | valor=5437
linha=4943 | nome=Karen | acao=participou da aula | valor=8732
linha=4944 | nome=Paulo | acao=escreveu o relatorio | valor=3589
linha=4945 | nome=Felipe | acao=estudou computacao | valor=8190
linha=4946 | nome=Paulo | acao=participou da aula | valor=6331
linha=4947 | nome=Lucas | acao=otimizou o algoritmo | valor=1460
linha=4948 | nome=Mariana | acao=executou o benchmark | valor=9245
linha=4949 | nome=Vitor | acao=fez um experimento | valor=1197
linha=4950 | nome=Paulo | acao=otimizou o algoritmo | valor=4188
linha=4951 | nome=Eduarda | acao=comparou as metricas | valor=3277
linha=4952 | nome=Felipe | acao=participou da aula | valor=8838
linha=4953 | nome=Lucas | acao=estudou computacao | valor=6840
linha=4954 | nome=Daniela | acao=analisou os resultados | valor=2705
linha=4955 | nome=Carlos | acao=comparou as metricas | valor=6802
linha=4956 | nome=Mariana | acao=estudou computacao | valor=4186
linha=4957 | nome=Eduarda | acao=participou da aula | valor=6252
linha=4958 | nome=Daniela | acao=otimizou o algoritmo | valor=5649
linha=4959 | nome=Paulo | acao=participou da aula | valor=8940
linha=4960 | nome=Bruno | acao=analisou os resultados | valor=3464
linha=4961 | nome=Otavio | acao=executou o benchmark | valor=1916
linha=4962 | nome=Mariana | acao=fez um experimento | valor=8808
linha=4963 | nome=Carlos | acao=estudou computacao | valor=2502
linha=4964 | nome=Helena | acao=escreveu o relatorio | valor=6980
linha=4965 | nome=Otavio | acao=comparou as metricas | valor=4319
linha=4966 | nome=Daniela | acao=comparou as metricas | valor=8226
linha=4967 | nome=Vitor | acao=participou da aula | valor=1729
