linha=1 | nome=Igor | acao=estudou computacao | valor=3412
linha=4312 | nome=Helena | acao=participou da aula | valor=7525
linha=4313 | nome=Tiago | acao=participou da aula | valor=2862
linha=4314 | nome=Gabriela | acao=estudou computacao | valor=6105
linha=4315 | nome=Mariana | acao=participou da aula | valor=9463
linha=4316 | nome=Ana | acao=comparou as metricas | valor=2370
linha=4317 | nome=Renata | acao=comparou as metricas | valor=7028
linha=4318 | nome=Joao | acao=executou o benchmark | valor=1633
linha=4319 | nome=Daniela | acao=otimizou o algoritmo | valor=7425
linha=4320 | nome=Natalia | acao=participou da aula | valor=2429
linha=4321 | nome=Natalia | acao=estudou computacao | valor=6948
linha=4322 | nome=Paulo | acao=participou da aula | valor=5953
linha=4323 | nome=Daniela | acao=comparou as metricas | valor=4754
linha=4324 | nome=Lucas | acao=analisou os resultados | valor=5237
linha=4325 | nome=Eduarda | acao=participou da aula | valor=9506
linha=4326 | nome=Karen | acao=otimizou o algoritmo | valor=5397
linha=4327 | nome=Helena | acao=fez um experimento | valor=3506
linha=4328 | nome=Natalia | acao=analisou os resultados | valor=9942
linha=4329 | nome=Natalia | acao=comparou as metricas | valor=5673
linha=4330 | nome=Igor | acao=escreveu o relatorio | valor=1856
linha=4331 | nome=Otavio | acao=otimizou o algoritmo | valor=2083
linha=4332 | nome=Joao | acao=otimizou o algoritmo | valor=7058
linha=4333 | nome=Natalia | acao=analisou os resultados | valor=7961
linha=4334 | nome=Natalia | acao=fez um experimento | valor=7768
linha=4335 | nome=Sofia | acao=escreveu o relatorio | valor=8915
linha=4336 | nome=Helena | acao=estudou computacao | valor=2719
linha=4337 | nome=Daniela | acao=otimizou o algoritmo | valor=4517
linha=4338 | nome=Bruno | acao=fez um experimento | valor=7554
linha=4339 | nome=Daniela | acao=executou o benchmark | valor=3857
linha=4340 | nome=Otavio | acao=participou da aula | valor=2890
linha=4341 | nome=Tiago | acao=executou o benchmark | valor=7618
linha=4342 | nome=Bruno | acao=participou da aula | valor=4936
linha=4343 | nome=Ana | acao=estudou computacao | valor=5944
linha=4344 | nome=Carlos | acao=otimizou o algoritmo | valor=7216
linha=4345 | nome=Tiago | acao=otimizou o algoritmo | valor=3365
linha=4346 | nome=Bruno | acao=executou o benchmark | valor=5571
linha=4347 | nome=Ana | acao=otimizou o algoritmo | valor=7727
linha=4348 | nome=Helena | acao=participou da aula | valor=8405
linha=4349 | nome=Gabriela | acao=fez um experimento | valor=3829
linha=4350 | nome=Lucas | acao=estudou computacao | valor=6184
linha=4351 | nome=Renata | acao=participou da aula | valor=2474
linha=4352 | nome=Renata | acao=otimizou o algoritmo | valor=2419
linha=4353 | nome=Igor | acao=fez um experimento | valor=9990
linha=4354 | nome=Mariana | acao=executou o benchmark | valor=8266
linha=4355 | nome=Vitor | acao=analisou os resultados | valor=7874
linha=4356 | nome=Gabriela | acao=executou o benchmark | valor=1047
linha=4357 | nome=Natalia | acao=comparou as metricas | valor=6430
linha=4358 | nome=Vitor | acao=comparou as metricas | valor=7938
linha=4359 | nome=Carlos | acao=fez um experimento | valor=7799
linha=4360 | nome=Renata | acao=fez um experimento | valor=4147
linha=4361 | nome=Joao | acao=escreveu o relatorio | valor=5880
linha=4362 | nome=Daniela | acao=fez um experimento | valor=6583
linha=4363 | nome=Helena | acao=escreveu o relatorio | valor=3271
linha=4364 | nome=Lucas | acao=analisou os resultados | valor=5628
linha=4365 | nome=Otavio | acao=analisou os resultados | valor=7343
linha=4366 | nome=Mariana | acao=participou da aula | valor=6213
linha=4367 | nome=Renata | acao=executou o benchmark | valor=2567
linha=4368 | nome=Eduarda | acao=executou o benchmark | valor=8727
linha=4369 | nome=Bruno | acao=otimizou o algoritmo | valor=3430
linha=4370 | nome=Lucas | acao=estudou computacao | valor=6326
linha=4371 | nome=Ana | acao=comparou as metricas | valor=8246
linha=4372 | nome=Daniela | acao=estudou computacao | valor=9957
linha=4373 | nome=Bruno | acao=participou da aula | valor=2723
linha=4374 | nome=Mariana | acao=estudou computacao | valor=8071
linha=4375 | nome=Mariana | acao=executou o benchmark | valor=1050
linha=4376 | nome=Gabriela | acao=fez um experimento | valor=4543
linha=4377 | nome=Helena | acao=analisou os resultados | valor=6842
linha=4378 | nome=Carlos | acao=fez um experimento | valor=1713
linha=4379 | nome=Lucas | acao=estudou computacao | valor=4011
linha=4380 | nome=Lucas | acao=fez um experimento | valor=9320
linha=4381 | nome=Ana | acao=analisou os resultados | valor=5599
linha=4382 | nome=Sofia | acao=escreveu o relatorio | valor=3949
linha=4383 | nome=Lucas | acao=escreveu o relatorio | valor=7764
linha=4384 | nome=Tiago | acao=comparou as metricas | valor=3013
linha=4385 | nome=Carlos | acao=analisou os resultados | valor=2419
linha=4386 | nome=Lucas | acao=escreveu o relatorio | valor=8961
linha=4387 | nome=Mariana | acao=estudou computacao | valor=3626
linha=4388 | nome=Joao | acao=executou o benchmark | valor=4587
linha=4389 | nome=Vitor | acao=comparou as metricas | valor=3232
linha=4390 | nome=Sofia | acao=participou da aula | valor=4445
linha=4391 | nome=Mariana | acao=executou o benchmark | valor=5043
linha=4392 | nome=Karen | acao=executou o benchmark | valor=6862
linha=4393 | nome=Sofia | acao=comparou as metricas | valor=3209
linha=4394 | nome=Sofia | acao=analisou os resultados | valor=8981
linha=4395 | nome=Tiago | acao=executou o benchmark | valor=3120
linha=4396 | nome=Carlos | acao=analisou os resultados | valor=4544
linha=4397 | nome=Otavio | acao=analisou os resultados | valor=5889
linha=4398 | nome=Helena | acao=executou o benchmark | valor=7314
linha=4399 | nome=Igor | acao=estudou computacao | valor=8894
linha=4400 | nome=Eduarda | acao=comparou as metricas | valor=8806
linha=4401 | nome=Renata | acao=analisou os resultados | valor=4005
linha=4402 | nome=Eduarda | acao=otimizou o algoritmo | valor=2465
linha=4403 | nome=Vitor | acao=participou da aula | valor=6782
linha=4404 | nome=Ana | acao=estudou computacao | valor=8458
linha=4405 | nome=Vitor | acao=participou da aula | valor=9940
linha=4406 | nome=Helena | acao=fez um experimento | valor=4479
linha=4407 | nome=Bruno | acao=fez um experimento | valor=8021
linha=4408 | nome=Paulo | acao=escreveu o relatorio | valor=6182
linha=4409 | nome=Mariana | acao=otimizou o algoritmo | valor=1824
linha=4410 | nome=Daniela | acao=analisou os resultados | valor=9382
linha=4411 | nome=Renata | acao=comparou as metricas | valor=3049
linha=4412 | nome=Otavio | acao=otimizou o algoritmo | valor=7649
linha=4413 | nome=Daniela | acao=participou da aula | valor=6130
linha=4414 | nome=Vitor | acao=otimizou o algoritmo | valor=3121
linha=4415 | nome=Otavio | acao=comparou as metricas | valor=7357
linha=4416 | nome=Daniela | acao=analisou os resultados | valor=2630
linha=4417 | nome=Natalia | acao=analisou os resultados | valor=9207
linha=4418 | nome=Mariana | acao=comparou as metricas | valor=4525
linha=4419 | nome=Sofia | acao=escreveu o relatorio | valor=1519
linha=4420 | nome=Sofia | acao=fez um experimento | valor=9264
linha=4421 | nome=Lucas | acao=executou o benchmark | valor=3232
linha=4422 | nome=Renata | acao=escreveu o relatorio | valor=1528
linha=4423 | nome=Gabriela | acao=otimizou o algoritmo | valor=6103
linha=4424 | nome=Felipe | acao=estudou computacao | valor=1500
linha=4425 | nome=Gabriela | acao=comparou as metricas | valor=4029
linha=4426 | nome=Mariana | acao=executou o benchmark | valor=3138
linha=4427 | nome=Karen | acao=otimizou o algoritmo | valor=2923
linha=4428 | nome=Renata | acao=fez um experimento | valor=5713
linha=4429 | nome=Felipe | acao=comparou as metricas | valor=4684
linha=4430 | nome=Otavio | acao=executou o benchmark | valor=7272
linha=4431 | nome=Paulo | acao=analisou os resultados | valor=9149
linha=4432 | nome=Eduarda | acao=otimizou o algoritmo | valor=7345
linha=4433 | nome=Ana | acao=fez um experimento | valor=1267
linha=4434 | nome=Natalia | acao=participou da aula | valor=5521
linha=4435 | nome=Bruno | acao=participou da aula | valor=2918
linha=4436 | nome=Carlos | acao=executou o benchmark | valor=9722
linha=4437 | nome=Tiago | acao=comparou as metricas | valor=3005
linha=4438 | nome=Paulo | acao=executou o benchmark | valor=3438
linha=4439 | nome=Igor | acao=otimizou o algoritmo | valor=2828
linha=4440 | nome=Felipe | acao=comparou as metricas | valor=9454
linha=4441 | nome=Vitor | acao=analisou os resultados | valor=8232
linha=4442 | nome=Helena | acao=participou da aula | valor=4672
linha=4443 | nome=Lucas | acao=estudou computacao | valor=6426
linha=4444 | nome=Ana | acao=escreveu o relatorio | valor=2861
linha=4445 | nome=Natalia | acao=fez um experimento | valor=5637
linha=4446 | nome=Joao | acao=analisou os resultados | valor=7058
linha=4447 | nome=Otavio | acao=estudou computacao | valor=3442
linha=4448 | nome=Bruno | acao=fez um experimento | valor=2605
linha=4449 | nome=Daniela | acao=participou da aula | valor=7155
linha=4450 | nome=Helena | acao=participou da aula | valor=6778
linha=4451 | nome=Daniela | acao=comparou as metricas | valor=6966
linha=4452 | nome=Mariana | acao=otimizou o algoritmo | valor=9574
linha=4453 | nome=Joao | acao=escreveu o relatorio | valor=1084
linha=4454 | nome=Gabriela | acao=analisou os resultados | valor=4876
linha=4455 | nome=Lucas | acao=comparou as metricas | valor=1239
linha=4456 | nome=Sofia | acao=participou da aula | valor=6272
linha=4457 | nome=Daniela | acao=otimizou o algoritmo | valor=8828
linha=4458 | nome=Gabriela | acao=executou o benchmark | valor=6413
linha=4459 | nome=Tiago | acao=participou da aula | valor=2646
linha=4460 | nome=Helena | acao=escreveu o relatorio | valor=5011
linha=4461 | nome=Felipe | acao=fez um experimento | valor=8360
linha=4462 | nome=Daniela | acao=comparou as metricas | valor=3449
linha=4463 | nome=Eduarda | acao=participou da aula | valor=8742
linha=4464 | nome=Eduarda | acao=otimizou o algoritmo | valor=1555
linha=4465 | nome=Paulo | acao=otimizou o algoritmo | valor=3756
linha=4466 | nome=Natalia | acao=comparou as metricas | valor=6746
linha=4467 | nome=Lucas | acao=escreveu o relatorio | valor=1723
linha=4468 | nome=Joao | acao=participou da aula | valor=2781
linha=4469 | nome=Lucas | acao=estudou computacao | valor=3854
linha=4470 | nome=Gabriela | acao=executou o benchmark | valor=1645
linha=4471 | nome=Sofia | acao=comparou as metricas | valor=7029
linha=4472 | nome=Tiago | acao=executou o benchmark | valor=4498
linha=4473 | nome=Lucas | acao=executou o benchmark | valor=3366
linha=4474 | nome=Lucas | acao=comparou as metricas | valor=3058
linha=4475 | nome=Ana | acao=analisou os resultados | valor=6813
linha=4476 | nome=Mariana | acao=otimizou o algoritmo | valor=7563
linha=4477 | nome=Sofia | acao=participou da aula | valor=5323
linha=4478 | nome=Natalia | acao=participou da aula | valor=1283
linha=4479 | nome=Tiago | acao=comparou as metricas | valor=9474
linha=4480 | nome=Lucas | acao=executou o benchmark | valor=5465
linha=4481 | nome=Joao | acao=participou da aula | valor=6053
linha=4482 | nome=Joao | acao=analisou os resultados | valor=2725
linha=4483 | nome=Gabriela | acao=executou o benchmark | valor=8227
linha=4484 | nome=Karen | acao=comparou as metricas | valor=8660
linha=4485 | nome=Igor | acao=executou o benchmark | valor=1519
linha=4486 | nome=Paulo | acao=escreveu o relatorio | valor=1720
linha=4487 | nome=Felipe | acao=participou da aula | valor=4600
linha=4488 | nome=Ana | acao=escreveu o relatorio | valor=7170
linha=4489 | nome=Helena | acao=escreveu o relatorio | valor=7303
linha=4490 | nome=Carlos | acao=comparou as metricas | valor=8784
linha=4491 | nome=Natalia | acao=fez um experimento | valor=9681
linha=4492 | nome=Carlos | acao=comparou as metricas | valor=2656
linha=4493 | nome=Lucas | acao=estudou computacao | valor=5658
linha=4494 | nome=Joao | acao=estudou computacao | valor=8366
linha=4495 | nome=Mariana | acao=analisou os resultados | valor=1772
linha=4496 | nome=Natalia | acao=otimizou o algoritmo | valor=9307
linha=4497 | nome=Natalia | acao=estudou computacao | valor=4655
linha=4498 | nome=Daniela | acao=comparou as metricas | valor=3351
linha=4499 | nome=Mariana | acao=fez um experimento | valor=6102
linha=4500 | nome=Otavio | acao=otimizou o algoritmo | valor=7569
linha=4501 | nome=Sofia | acao=estudou computacao | valor=3660
linha=4502 | nome=Felipe | acao=escreveu o relatorio | valor=1839
linha=4503 | nome=Daniela | acao=analisou os resultados | valor=1383
linha=4504 | nome=Bruno | acao=escreveu o relatorio | valor=8024
linha=4505 | nome=Joao | acao=executou o benchmark | valor=9326
linha=4506 | nome=Lucas | acao=comparou as metricas | valor=7593
linha=4507 | nome=Sofia | acao=participou da aula | valor=7059
linha=4508 | nome=Felipe | acao=escreveu o relatorio | valor=8326
linha=4509 | nome=Paulo | acao=otimizou o algoritmo | valor=2676
linha=4510 | nome=Renata | acao=escreveu o relatorio | valor=7759
linha=4511 | nome=Gabriela | acao=estudou computacao | valor=2443
linha=4512 | nome=Vitor | acao=escreveu o relatorio | valor=3345
linha=4513 | nome=Eduarda | acao=otimizou o algoritmo | valor=2244
linha=4514 | nome=Renata | acao=escreveu o relatorio | valor=9771
linha=4515 | nome=Natalia | acao=analisou os resultados | valor=8367
linha=4516 | nome=Felipe | acao=executou o benchmark | valor=2846
linha=4517 | nome=Paulo | acao=comparou as metricas | valor=7676
linha=4518 | nome=Helena | acao=executou o benchmark | valor=9189
linha=4519 | nome=Joao | acao=escreveu o relatorio | valor=4347
linha=4520 | nome=Igor | acao=fez um experimento | valor=2994
linha=4521 | nome=Natalia | acao=escreveu o relatorio | valor=1485
linha=4522 | nome=Eduarda | acao=participou da aula | valor=1756
linha=4523 | nome=Karen | acao=estudou computacao | valor=5533
linha=4524 | nome=Igor | acao=comparou as metricas | valor=3648
linha=4525 | nome=Daniela | acao=comparou as metricas | valor=9246
linha=4526 | nome=Lucas | acao=comparou as metricas | valor=2901
linha=4527 | nome=Lucas | acao=fez um experimento | valor=4690
linha=4528 | nome=Karen | acao=executou o benchmark | valor=3503
linha=4529 | nome=Karen | acao=analisou os resultados | valor=3773
linha=4530 | nome=Lucas | acao=fez um experimento | valor=4577
linha=4531 | nome=Helena | acao=otimizou o algoritmo | valor=6512
linha=4532 | nome=Tiago | acao=escreveu o relatorio | valor=1030
linha=4533 | nome=Bruno | acao=executou o benchmark | valor=9977
linha=4534 | nome=Bruno | acao=analisou os resultados | valor=8150
linha=4535 | nome=Gabriela | acao=otimizou o algoritmo | valor=1117
linha=4536 | nome=Vitor | acao=estudou computacao | valor=1447
linha=4537 | nome=Igor | acao=participou da aula | valor=1243
linha=4538 | nome=Ana | acao=escreveu o relatorio | valor=1330
linha=4539 | nome=Sofia | acao=executou o benchmark | valor=8740
linha=4540 | nome=Ana | acao=otimizou o algoritmo | valor=4094
linha=4541 | nome=Renata | acao=analisou os resultados | valor=2915
linha=4542 | nome=Paulo | acao=estudou computacao | valor=3392
linha=4543 | nome=Carlos | acao=comparou as metricas | valor=9585
linha=4544 | nome=Igor | acao=estudou computacao | valor=7524
linha=4545 | nome=Helena | acao=estudou computacao | valor=1720
linha=4546 | nome=Natalia | acao=analisou os resultados | valor=6744
linha=4547 | nome=Karen | acao=estudou computacao | valor=5659
linha=4548 | nome=Joao | acao=comparou as metricas | valor=6252
linha=4549 | nome=Joao | acao=estudou computacao | valor=2768
linha=4550 | nome=Ana | acao=participou da aula | valor=9623
linha=4551 | nome=Joao | acao=participou da aula | valor=8502
linha=4552 | nome=Otavio | acao=comparou as metricas | valor=2585
linha=4553 | nome=Helena | acao=escreveu o relatorio | valor=6719
linha=4554 | nome=Helena | acao=analisou os resultados | valor=7935
linha=4555 | nome=Eduarda | acao=executou o benchmark | valor=1796
linha=4556 | nome=Ana | acao=analisou os resultados | valor=9578
linha=4557 | nome=Bruno | acao=participou da aula | valor=4819
linha=4558 | nome=Karen | acao=executou o benchmark | valor=1301
linha=4559 | nome=Natalia | acao=fez um experimento | valor=9760
linha=4560 | nome=Mariana | acao=executou o benchmark | valor=5930
linha=4561 | nome=Gabriela | acao=executou o benchmark | valor=2628
linha=4562 | nome=Karen | acao=comparou as metricas | valor=2237
linha=4563 | nome=Mariana | acao=otimizou o algoritmo | valor=9213
linha=4564 | nome=Otavio | acao=estudou computacao | valor=5713
