linha=1 | nome=Carlos | acao=estudou computacao | valor=1547
linha=4729 | nome=Eduarda | acao=comparou as metricas | valor=3098
linha=4730 | nome=Vitor | acao=estudou computacao | valor=9818
linha=4731 | nome=Helena | acao=otimizou o algoritmo | valor=2659
linha=4732 | nome=Paulo | acao=analisou os resultados | valor=6909
linha=4733 | nome=Karen | acao=otimizou o algoritmo | valor=8921
linha=4734 | nome=Sofia | acao=analisou os resultados | valor=8826
linha=4735 | nome=Ana | acao=comparou as metricas | valor=5513
linha=4736 | nome=Mariana | acao=comparou as metricas | valor=9334
linha=4737 | nome=Vitor | acao=otimizou o algoritmo | valor=4956
linha=4738 | nome=Sofia | acao=comparou as metricas | valor=4273
linha=4739 | nome=Mariana | acao=participou da aula | valor=9515
linha=4740 | nome=Eduarda | acao=executou o benchmark | valor=8571
linha=4741 | nome=Ana | acao=estudou computacao | valor=2637
linha=4742 | nome=Igor | acao=fez um experimento | valor=7499
linha=4743 | nome=Paulo | acao=analisou os resultados | valor=4789
linha=4744 | nome=Helena | acao=otimizou o algoritmo | valor=9950
linha=4745 | nome=Gabriela | acao=comparou as metricas | valor=7847
linha=4746 | nome=Igor | acao=fez um experimento | valor=3405
linha=4747 | nome=Vitor | acao=executou o benchmark | valor=6808
linha=4748 | nome=Lucas | acao=escreveu o relatorio | valor=1711
linha=4749 | nome=Carlos | acao=otimizou o algoritmo | valor=1084
linha=4750 | nome=Vitor | acao=otimizou o algoritmo | valor=2586
linha=4751 | nome=Helena | acao=escreveu o relatorio | valor=3122
linha=4752 | nome=Daniela | acao=comparou as metricas | valor=7263
linha=4753 | nome=Daniela | acao=analisou os resultados | valor=2278
linha=4754 | nome=Gabriela | acao=executou o benchmark | valor=7454
linha=4755 | nome=Natalia | acao=escreveu o relatorio | valor=1757
linha=4756 | nome=Tiago | acao=executou o benchmark | valor=8215
linha=4757 | nome=Carlos | acao=analisou os resultados | valor=7992
linha=4758 | nome=Daniela | acao=comparou as metricas | valor=5368
linha=4759 | nome=Ana | acao=analisou os resultados | valor=1851
linha=4760 | nome=Ana | acao=fez um experimento | valor=5104
linha=4761 | nome=Carlos | acao=fez um experimento | valor=5888
linha=4762 | nome=Tiago | acao=escreveu o relatorio | valor=9190
linha=4763 | nome=Karen | acao=estudou computacao | valor=7587
linha=4764 | nome=Gabriela | acao=estudou computacao | valor=1580
linha=4765 | nome=Gabriela | acao=escreveu o relatorio | valor=7443
linha=4766 | nome=Mariana | acao=participou da aula | valor=7516
linha=4767 | nome=Natalia | acao=estudou computacao | valor=1653
linha=4768 | nome=Mariana | acao=otimizou o algoritmo | valor=5501
linha=4769 | nome=Otavio | acao=otimizou o algoritmo | valor=1345
linha=4770 | nome=Lucas | acao=comparou as metricas | valor=2626
linha=4771 | nome=Daniela | acao=analisou os resultados | valor=4973
linha=4772 | nome=Renata | acao=comparou as metricas | valor=4506
linha=4773 | nome=Natalia | acao=otimizou o algoritmo | valor=1940
linha=4774 | nome=Renata | acao=fez um experimento | valor=5264
linha=4775 | nome=Karen | acao=fez um experimento | valor=7525
linha=4776 | nome=Ana | acao=estudou computacao | valor=2808
linha=4777 | nome=Renata | acao=executou o benchmark | valor=9271
linha=4778 | nome=Renata | acao=fez um experimento | valor=1790
linha=4779 | nome=Sofia | acao=comparou as metricas | valor=6167
linha=4780 | nome=Otavio | acao=fez um experimento | valor=3894
linha=4781 | nome=Gabriela | acao=fez um experimento | valor=4379
linha=4782 | nome=Tiago | acao=analisou os resultados | valor=3142
linha=4783 | nome=Felipe | acao=executou o benchmark | valor=4852
linha=4784 | nome=Mariana | acao=participou da aula | valor=1853
linha=4785 | nome=Mariana | acao=participou da aula | valor=3229
linha=4786 | nome=Helena | acao=executou o benchmark | valor=2985
linha=4787 | nome=Mariana | acao=otimizou o algoritmo | valor=7708
linha=4788 | nome=Eduarda | acao=fez um experimento | valor=7367
linha=4789 | nome=Mariana | acao=otimizou o algoritmo | valor=7998
linha=4790 | nome=Karen | acao=fez um experimento | valor=2552
linha=4791 | nome=Ana | acao=executou o benchmark | valor=2459
linha=4792 | nome=Ana | acao=participou da aula | valor=6240
linha=4793 | nome=Daniela | acao=estudou computacao | valor=1924
linha=4794 | nome=Paulo | acao=executou o benchmark | valor=5453
linha=4795 | nome=Mariana | acao=executou o benchmark | valor=5340
linha=4796 | nome=Mariana | acao=executou o benchmark | valor=2672
linha=4797 | nome=Joao | acao=comparou as metricas | valor=8169
linha=4798 | nome=Renata | acao=executou o benchmark | valor=8640
linha=4799 | nome=Eduarda | acao=analisou os resultados | valor=1248
linha=4800 | nome=Joao | acao=analisou os resultados | valor=2326
linha=4801 | nome=Eduarda | acao=participou da aula | valor=5809
linha=4802 | nome=Tiago | acao=escreveu o relatorio | valor=6305
linha=4803 | nome=Mariana | acao=otimizou o algoritmo | valor=4927
linha=4804 | nome=Paulo | acao=executou o benchmark | valor=1180
linha=4805 | nome=Gabriela | acao=executou o benchmark | valor=7915
linha=4806 | nome=Ana | acao=participou da aula | valor=2343
linha=4807 | nome=Karen | acao=fez um experimento | valor=9688
linha=4808 | nome=Igor | acao=estudou computacao | valor=2266
linha=4809 | nome=Felipe | acao=escreveu o relatorio | valor=7308
linha=4810 | nome=Eduarda | acao=fez um experimento | valor=8103
linha=4811 | nome=Natalia | acao=executou o benchmark | valor=7967
linha=4812 | nome=Sofia | acao=participou da aula | valor=6842
linha=4813 | nome=Tiago | acao=estudou computacao | valor=3368
linha=4814 | nome=Eduarda | acao=fez um experimento | valor=2119
linha=4815 | nome=Felipe | acao=executou o benchmark | valor=6114
linha=4816 | nome=Otavio | acao=analisou os resultados | valor=8966
linha=4817 | nome=Gabriela | acao=comparou as metricas | valor=1312
linha=4818 | nome=Daniela | acao=fez um experimento | valor=7513
linha=4819 | nome=Gabriela | acao=comparou as metricas | valor=7752
linha=4820 | nome=Joao | acao=estudou computacao | valor=9316
linha=4821 | nome=Helena | acao=otimizou o algoritmo | valor=7667
linha=4822 | nome=Felipe | acao=escreveu o relatorio | valor=2483
linha=4823 | nome=Mariana | acao=escreveu o relatorio | valor=7416
linha=4824 | nome=Igor | acao=participou da aula | valor=2624
linha=4825 | nome=Helena | acao=analisou os resultados | valor=4919
linha=4826 | nome=Otavio | acao=otimizou o algoritmo | valor=1544
linha=4827 | nome=Renata | acao=executou o benchmark | valor=4474
linha=4828 | nome=Tiago | acao=otimizou o algoritmo | valor=3025
linha=4829 | nome=Natalia | acao=estudou computacao | valor=5513
linha=4830 | nome=Paulo | acao=fez um experimento | valor=6657
linha=4831 | nome=Helena | acao=analisou os resultados | valor=5258
linha=4832 | nome=Natalia | acao=analisou os resultados | valor=2878
linha=4833 | nome=Tiago | acao=escreveu o relatorio | valor=4180
linha=4834 | nome=Eduarda | acao=fez um experimento | valor=5268
linha=4835 | nome=Ana | acao=participou da aula | valor=3514
linha=4836 | nome=Helena | acao=estudou computacao | valor=3429
linha=4837 | nome=Gabriela | acao=escreveu o relatorio | valor=5191
linha=4838 | nome=Natalia | acao=executou o benchmark | valor=2074
linha=4839 | nome=Daniela | acao=otimizou o algoritmo | valor=8810
linha=4840 | nome=Daniela | acao=estudou computacao | valor=1924
linha=4841 | nome=Helena | acao=estudou computacao | valor=7633
linha=4842 | nome=Gabriela | acao=escreveu o relatorio | valor=4125
linha=4843 | nome=Joao | acao=escreveu o relatorio | valor=8746
linha=4844 | nome=Karen | acao=executou o benchmark | valor=1320
linha=4845 | nome=Paulo | acao=fez um experimento | valor=2883
linha=4846 | nome=Bruno | acao=participou da aula | valor=7792
linha=4847 | nome=Lucas | acao=executou o benchmark | valor=8703
linha=4848 | nome=Paulo | acao=comparou as metricas | valor=3402
linha=4849 | nome=Renata | acao=executou o benchmark | valor=4731
linha=4850 | nome=Vitor | acao=comparou as metricas | valor=9160
linha=4851 | nome=Felipe | acao=participou da aula | valor=4769
linha=4852 | nome=Joao | acao=fez um experimento | valor=2991
linha=4853 | nome=Helena | acao=otimizou o algoritmo | valor=1547
linha=4854 | nome=Karen | acao=participou da aula | valor=2994
linha=4855 | nome=Vitor | acao=fez um experimento | valor=3401
linha=4856 | nome=Renata | acao=escreveu o relatorio | valor=3042
linha=4857 | nome=Daniela | acao=escreveu o relatorio | valor=6808
linha=4858 | nome=Felipe | acao=analisou os resultados | valor=4850
linha=4859 | nome=Gabriela | acao=analisou os resultados | valor=9048
linha=4860 | nome=Eduarda | acao=escreveu o relatorio | valor=3953
linha=4861 | nome=Natalia | acao=fez um experimento | valor=4359
linha=4862 | nome=Bruno | acao=participou da aula | valor=5804
linha=4863 | nome=Bruno | acao=fez um experimento | valor=4803
linha=4864 | nome=Vitor | acao=comparou as metricas | valor=5448
linha=4865 | nome=Eduarda | acao=comparou as metricas | valor=2995
linha=4866 | nome=Felipe | acao=otimizou o algoritmo | valor=6027
linha=4867 | nome=Ana | acao=executou o benchmark | valor=4652
linha=4868 | nome=Carlos | acao=comparou as metricas | valor=8837
linha=4869 | nome=Gabriela | acao=executou o benchmark | valor=9538
linha=4870 | nome=Natalia | acao=escreveu o relatorio | valor=4164
linha=4871 | nome=Tiago | acao=fez um experimento | valor=8651
linha=4872 | nome=Helena | acao=executou o benchmark | valor=1833
linha=4873 | nome=Helena | acao=escreveu o relatorio | valor=1646
linha=4874 | nome=Otavio | acao=otimizou o algoritmo | valor=4222
linha=4875 | nome=Lucas | acao=comparou as metricas | valor=8921
linha=4876 | nome=Joao | acao=analisou os resultados | valor=5055
linha=4877 | nome=Igor | acao=escreveu o relatorio | valor=6464
linha=4878 | nome=Bruno | acao=comparou as metricas | valor=5888
linha=4879 | nome=Renata | acao=otimizou o algoritmo | valor=7158
linha=4880 | nome=Sofia | acao=analisou os resultados | valor=7420
linha=4881 | nome=Joao | acao=escreveu o relatorio | valor=7663
linha=4882 | nome=Tiago | acao=escreveu o relatorio | valor=5630
linha=4883 | nome=Helena | acao=fez um experimento | valor=9753
linha=4884 | nome=Sofia | acao=analisou os resultados | valor=1923
linha=4885 | nome=Helena | acao=analisou os resultados | valor=5031
linha=4886 | nome=Felipe | acao=analisou os resultados | valor=7130
linha=4887 | nome=Igor | acao=executou o benchmark | valor=4309
linha=4888 | nome=Renata | acao=otimizou o algoritmo | valor=1739
linha=4889 | nome=Vitor | acao=otimizou o algoritmo | valor=2061
linha=4890 | nome=Felipe | acao=escreveu o relatorio | valor=3658
linha=4891 | nome=Felipe | acao=otimizou o algoritmo | valor=2621
linha=4892 | nome=Karen | acao=comparou as metricas | valor=3264
linha=4893 | nome=Helena | acao=escreveu o relatorio | valor=6736
linha=4894 | nome=Mariana | acao=escreveu o relatorio | valor=8147
linha=4895 | nome=Daniela | acao=estudou computacao | valor=6957
linha=4896 | nome=Bruno | acao=escreveu o relatorio | valor=1723
linha=4897 | nome=Mariana | acao=participou da aula | valor=5674
linha=4898 | nome=Vitor | acao=escreveu o relatorio | valor=8178
linha=4899 | nome=Natalia | acao=otimizou o algoritmo | valor=1600
linha=4900 | nome=Natalia | acao=otimizou o algoritmo | valor=8526
linha=4901 | nome=Lucas | acao=participou da aula | valor=8860
linha=4902 | nome=Otavio | acao=estudou computacao | valor=5314
linha=4903 | nome=Karen | acao=escreveu o relatorio | valor=6592
linha=4904 | nome=Mariana | acao=fez um experimento | valor=9287
linha=4905 | nome=Karen | acao=estudou computacao | valor=4912
linha=4906 | nome=Natalia | acao=otimizou o algoritmo | valor=6303
linha=4907 | nome=Vitor | acao=participou da aula | valor=9385
linha=4908 | nome=Karen | acao=otimizou o algoritmo | valor=6704
linha=4909 | nome=Otavio | acao=comparou as metricas | valor=1697
linha=4910 | nome=Renata | acao=estudou computacao | valor=1598
linha=4911 | nome=Daniela | acao=otimizou o algoritmo | valor=2615
linha=4912 | nome=Felipe | acao=escreveu o relatorio | valor=2184
linha=4913 | nome=Joao | acao=estudou computacao | valor=8414
linha=4914 | nome=Felipe | acao=otimizou o algoritmo | valor=6215
linha=4915 | nome=Mariana | acao=executou o benchmark | valor=5455
linha=4916 | nome=Mariana | acao=analisou os resultados | valor=2114
linha=4917 | nome=Bruno | acao=participou da aula | valor=6228
linha=4918 | nome=Paulo | acao=estudou computacao | valor=6663
linha=4919 | nome=Paulo | acao=escreveu o relatorio | valor=1306
linha=4920 | nome=Lucas | acao=estudou computacao | valor=2008
linha=4921 | nome=Mariana | acao=otimizou o algoritmo | valor=8226
linha=4922 | nome=Natalia | acao=otimizou o algoritmo | valor=3838
linha=4923 | nome=Bruno | acao=estudou computacao | valor=8371
linha=4924 | nome=Vitor | acao=estudou computacao | valor=6467
linha=4925 | nome=Joao | acao=otimizou o algoritmo | valor=7854
linha=4926 | nome=Renata | acao=executou o benchmark | valor=2177
linha=4927 | nome=Lucas | acao=fez um experimento | valor=7147
linha=4928 | nome=Paulo | acao=comparou as metricas | valor=3962
linha=4929 | nome=Bruno | acao=analisou os resultados | valor=7845
linha=4930 | nome=Paulo | acao=participou da aula | valor=8717
linha=4931 | nome=Mariana | acao=comparou as metricas | valor=8715
linha=4932 | nome=Ana | acao=participou da aula | valor=8756
linha=4933 | nome=Igor | acao=participou da aula | valor=9753
linha=4934 | nome=Otavio | acao=escreveu o relatorio | valor=9401
linha=4935 | nome=Sofia | acao=comparou as metricas | valor=1784
linha=4936 | nome=Otavio | acao=escreveu o relatorio | valor=5899
linha=4937 | nome=Mariana | acao=escreveu o relatorio | valor=7332
linha=4938 | nome=Otavio | acao=otimizou o algoritmo | valor=9418
linha=4939 | nome=Renata | acao=comparou as metricas | valor=6078
linha=4940 | nome=Karen | acao=analisou os resultados | valor=7949
linha=4941 | nome=Renata | acao=analisou os resultados | valor=2690
linha=4942 | nome=Bruno | acao=estudou computacao | valor=4547
linha=4943 | nome=Sofia | acao=estudou computacao | valor=9346
linha=4944 | nome=Karen | acao=participou da aula | valor=9832
linha=4945 | nome=Tiago | acao=fez um experimento | valor=9998
linha=4946 | nome=Joao | acao=fez um experimento | valor=2561
linha=4947 | nome=Mariana | acao=otimizou o algoritmo | valor=3079
linha=4948 | nome=Vitor | acao=escreveu o relatorio | valor=4728
linha=4949 | nome=Mariana | acao=fez um experimento | valor=1093
linha=4950 | nome=Otavio | acao=fez um experimento | valor=3741
linha=4951 | nome=Mariana | acao=otimizou o algoritmo | valor=6530
linha=4952 | nome=Natalia | acao=escreveu o relatorio | valor=1838
linha=4953 | nome=Mariana | acao=executou o benchmark | valor=1141
linha=4954 | nome=Carlos | acao=executou o benchmark | valor=3751
linha=4955 | nome=Eduarda | acao=estudou computacao | valor=1500
linha=4956 | nome=Renata | acao=participou da aula | valor=9883
linha=4957 | nome=Carlos | acao=escreveu o relatorio | valor=8132
linha=4958 | nome=Paulo | acao=escreveu o relatorio | valor=3915
linha=4959 | nome=Mariana | acao=otimizou o algoritmo | valor=3916
linha=4960 | nome=Natalia | acao=participou da aula | valor=3231
linha=4961 | nome=Renata | acao=comparou as metricas | valor=5954
linha=4962 | nome=Joao | acao=estudou computacao | valor=3188
linha=4963 | nome=Mariana | acao=comparou as metricas | valor=2555
linha=4964 | nome=Carlos | acao=otimizou o algoritmo | valor=8672
linha=4965 | nome=Felipe | acao=fez um experimento | valor=8649
linha=4966 | nome=Tiago | acao=estudou computacao | valor=7689
linha=4967 | nome=Mariana | acao=fez um experimento | valor=9311
linha=4968 | nome=Vitor | acao=estudou computacao | valor=7796
linha=4969 | nome=Vitor | acao=executou o benchmark | valor=5922
linha=4970 | nome=Ana | acao=analisou os resultados | valor=2884
linha=4971 | nome=Karen | acao=analisou os resultados | valor=1708
linha=4972 | nome=Natalia | acao=estudou computacao | valor=1647
linha=4973 | nome=Bruno | acao=fez um experimento | valor=7858
linha=4974 | nome=Eduarda | acao=estudou computacao | valor=3172
linha=4975 | nome=Renata | acao=escreveu o relatorio | valor=9732
linha=4976 | nome=Ana | acao=comparou as metricas | valor=6330
linha=4977 | nome=Natalia | acao=fez um experimento | valor=9610
linha=4978 | nome=Renata | acao=participou da aula | valor=6735
linha=4979 | nome=Paulo | acao=participou da aula | valor=8806
linha=4980 | nome=Felipe | acao=fez um experimento | valor=7674
linha=4981 | nome=Felipe | acao=estudou computacao | valor=8957
linha=4982 | nome=Tiago | acao=participou da aula | valor=1425
linha=4983 | nome=Felipe | acao=escreveu o relatorio | valor=3102
