linha=1 | nome=Vitor | acao=otimizou o algoritmo | valor=8777
linha=4552 | nome=Felipe | acao=analisou os resultados | valor=7287
linha=4553 | nome=Carlos | acao=otimizou o algoritmo | valor=4578
linha=4554 | nome=Daniela | acao=estudou computacao | valor=9881
linha=4555 | nome=Renata | acao=executou o benchmark | valor=7972
linha=4556 | nome=Eduarda | acao=executou o benchmark | valor=5756
linha=4557 | nome=Helena | acao=executou o benchmark | valor=1879
linha=4558 | nome=Paulo | acao=estudou computacao | valor=3597
linha=4559 | nome=Joao | acao=otimizou o algoritmo | valor=7593
linha=4560 | nome=Paulo | acao=escreveu o relatorio | valor=4571
linha=4561 | nome=Paulo | acao=executou o benchmark | valor=9363
linha=4562 | nome=Joao | acao=comparou as metricas | valor=5571
linha=4563 | nome=Otavio | acao=otimizou o algoritmo | valor=3426
linha=4564 | nome=Karen | acao=executou o benchmark | valor=7019
linha=4565 | nome=Renata | acao=participou da aula | valor=9553
linha=4566 | nome=Otavio | acao=executou o benchmark | valor=5367
linha=4567 | nome=Ana | acao=fez um experimento | valor=5175
linha=4568 | nome=Daniela | acao=fez um experimento | valor=6824
linha=4569 | nome=Karen | acao=executou o benchmark | valor=7968
linha=4570 | nome=Lucas | acao=executou o benchmark | valor=5905
linha=4571 | nome=Eduarda | acao=otimizou o algoritmo | valor=7140
linha=4572 | nome=Paulo | acao=participou da aula | valor=8386
linha=4573 | nome=Paulo | acao=otimizou o algoritmo | valor=8057
linha=4574 | nome=Felipe | acao=fez um experimento | valor=5090
linha=4575 | nome=Natalia | acao=participou da aula | valor=2403
linha=4576 | nome=Daniela | acao=estudou computacao | valor=7483
linha=4577 | nome=Otavio | acao=escreveu o relatorio | valor=1806
linha=4578 | nome=Lucas | acao=participou da aula | valor=2999
linha=4579 | nome=Sofia | acao=fez um experimento | valor=5251
linha=4580 | nome=Renata | acao=escreveu o relatorio | valor=7913
linha=4581 | nome=Helena | acao=escreveu o relatorio | valor=8696
linha=4582 | nome=Felipe | acao=estudou computacao | valor=5762
linha=4583 | nome=Joao | acao=executou o benchmark | valor=2762
linha=4584 | nome=Mariana | acao=otimizou o algoritmo | valor=5202
linha=4585 | nome=Eduarda | acao=participou da aula | valor=1884
linha=4586 | nome=Lucas | acao=estudou computacao | valor=5049
linha=4587 | nome=Gabriela | acao=escreveu o relatorio | valor=8908
linha=4588 | nome=Natalia | acao=comparou as metricas | valor=6078
linha=4589 | nome=Igor | acao=participou da aula | valor=4459
linha=4590 | nome=Eduarda | acao=fez um experimento | valor=1231
linha=4591 | nome=Carlos | acao=escreveu o relatorio | valor=4566
linha=4592 | nome=Sofia | acao=analisou os resultados | valor=2271
linha=4593 | nome=Lucas | acao=escreveu o relatorio | valor=7676
linha=4594 | nome=Igor | acao=fez um experimento | valor=3463
linha=4595 | nome=Igor | acao=otimizou o algoritmo | valor=4707
linha=4596 | nome=Helena | acao=participou da aula | valor=3140
linha=4597 | nome=Natalia | acao=otimizou o algoritmo | valor=5656
linha=4598 | nome=Igor | acao=fez um experimento | valor=7328
linha=4599 | nome=Sofia | acao=participou da aula | valor=8058
linha=4600 | nome=Igor | acao=participou da aula | valor=7444
linha=4601 | nome=Lucas | acao=analisou os resultados | valor=5794
linha=4602 | nome=Ana | acao=comparou as metricas | valor=3243
linha=4603 | nome=Ana | acao=escreveu o relatorio | valor=7987
linha=4604 | nome=Joao | acao=participou da aula | valor=2855
linha=4605 | nome=Renata | acao=escreveu o relatorio | valor=1600
linha=4606 | nome=Natalia | acao=fez um experimento | valor=9120
linha=4607 | nome=Renata | acao=comparou as metricas | valor=8740
linha=4608 | nome=Natalia | acao=executou o benchmark | valor=4214
linha=4609 | nome=Natalia | acao=escreveu o relatorio | valor=2018
linha=4610 | nome=Gabriela | acao=comparou as metricas | valor=7599
linha=4611 | nome=Sofia | acao=analisou os resultados | valor=5763
linha=4612 | nome=Natalia | acao=escreveu o relatorio | valor=8323
linha=4613 | nome=Natalia | acao=estudou computacao | valor=1214
linha=4614 | nome=Felipe | acao=fez um experimento | valor=8546
linha=4615 | nome=Renata | acao=comparou as metricas | valor=6633
linha=4616 | nome=Renata | acao=escreveu o relatorio | valor=2860
linha=4617 | nome=Felipe | acao=otimizou o algoritmo | valor=1885
linha=4618 | nome=Carlos | acao=estudou computacao | valor=5864
linha=4619 | nome=Renata | acao=estudou computacao | valor=3257
linha=4620 | nome=Karen | acao=escreveu o relatorio | valor=9642
linha=4621 | nome=Helena | acao=participou da aula | valor=6589
linha=4622 | nome=Daniela | acao=comparou as metricas | valor=4926
linha=4623 | nome=Ana | acao=comparou as metricas | valor=9276
linha=4624 | nome=Eduarda | acao=participou da aula | valor=3430
linha=4625 | nome=Tiago | acao=fez um experimento | valor=4956
linha=4626 | nome=Renata | acao=otimizou o algoritmo | valor=1511
linha=4627 | nome=Lucas | acao=escreveu o relatorio | valor=7067
linha=4628 | nome=Sofia | acao=analisou os resultados | valor=3924
linha=4629 | nome=Mariana | acao=fez um experimento | valor=6578
linha=4630 | nome=Bruno | acao=participou da aula | valor=8971
linha=4631 | nome=Vitor | acao=otimizou o algoritmo | valor=9721
linha=4632 | nome=Mariana | acao=estudou computacao | valor=5169
linha=4633 | nome=Ana | acao=comparou as metricas | valor=7257
linha=4634 | nome=Eduarda | acao=fez um experimento | valor=6929
linha=4635 | nome=Eduarda | acao=estudou computacao | valor=5243
linha=4636 | nome=Ana | acao=participou da aula | valor=2109
linha=4637 | nome=Eduarda | acao=otimizou o algoritmo | valor=3008
linha=4638 | nome=Ana | acao=participou da aula | valor=9340
linha=4639 | nome=Lucas | acao=otimizou o algoritmo | valor=3275
linha=4640 | nome=Sofia | acao=escreveu o relatorio | valor=5350
linha=4641 | nome=Ana | acao=analisou os resultados | valor=3308
linha=4642 | nome=Gabriela | acao=analisou os resultados | valor=2231
linha=4643 | nome=Karen | acao=analisou os resultados | valor=6738
linha=4644 | nome=Natalia | acao=escreveu o relatorio | valor=6817
linha=4645 | nome=Igor | acao=otimizou o algoritmo | valor=9499
linha=4646 | nome=Lucas | acao=executou o benchmark | valor=8839
linha=4647 | nome=Bruno | acao=participou da aula | valor=8420
linha=4648 | nome=Igor | acao=comparou as metricas | valor=9797
linha=4649 | nome=Mariana | acao=otimizou o algoritmo | valor=8831
linha=4650 | nome=Natalia | acao=participou da aula | valor=2166
linha=4651 | nome=Lucas | acao=analisou os resultados | valor=5410
linha=4652 | nome=Ana | acao=estudou computacao | valor=3939
linha=4653 | nome=Otavio | acao=fez um experimento | valor=1421
linha=4654 | nome=Mariana | acao=fez um experimento | valor=6375
linha=4655 | nome=Karen | acao=fez um experimento | valor=6580
linha=4656 | nome=Sofia | acao=fez um experimento | valor=7365
linha=4657 | nome=Bruno | acao=comparou as metricas | valor=7609
linha=4658 | nome=Eduarda | acao=estudou computacao | valor=2512
linha=4659 | nome=Lucas | acao=escreveu o relatorio | valor=1996
linha=4660 | nome=Joao | acao=comparou as metricas | valor=1927
linha=4661 | nome=Carlos | acao=escreveu o relatorio | valor=9275
linha=4662 | nome=Renata | acao=estudou computacao | valor=8059
linha=4663 | nome=Natalia | acao=estudou computacao | valor=9486
linha=4664 | nome=Sofia | acao=fez um experimento | valor=1854
linha=4665 | nome=Felipe | acao=estudou computacao | valor=7534
linha=4666 | nome=Sofia | acao=escreveu o relatorio | valor=9143
linha=4667 | nome=Paulo | acao=comparou as metricas | valor=6386
linha=4668 | nome=Otavio | acao=executou o benchmark | valor=1275
linha=4669 | nome=Renata | acao=estudou computacao | valor=6801
linha=4670 | nome=Mariana | acao=otimizou o algoritmo | valor=2868
linha=4671 | nome=Sofia | acao=participou da aula | valor=8989
linha=4672 | nome=Gabriela | acao=estudou computacao | valor=8598
linha=4673 | nome=Natalia | acao=participou da aula | valor=5275
linha=4674 | nome=Carlos | acao=otimizou o algoritmo | valor=2653
linha=4675 | nome=Lucas | acao=fez um experimento | valor=3886
linha=4676 | nome=Sofia | acao=participou da aula | valor=9616
linha=4677 | nome=Mariana | acao=analisou os resultados | valor=7425
linha=4678 | nome=Tiago | acao=otimizou o algoritmo | valor=7318
linha=4679 | nome=Igor | acao=participou da aula | valor=4789
linha=4680 | nome=Daniela | acao=estudou computacao | valor=6201
linha=4681 | nome=Otavio | acao=escreveu o relatorio | valor=5446
linha=4682 | nome=Lucas | acao=analisou os resultados | valor=5506
linha=4683 | nome=Natalia | acao=fez um experimento | valor=3253
linha=4684 | nome=Helena | acao=comparou as metricas | valor=1860
linha=4685 | nome=Tiago | acao=estudou computacao | valor=1426
linha=4686 | nome=Ana | acao=analisou os resultados | valor=6531
linha=4687 | nome=Tiago | acao=escreveu o relatorio | valor=9352
linha=4688 | nome=Natalia | acao=executou o benchmark | valor=2173
linha=4689 | nome=Carlos | acao=comparou as metricas | valor=9311
linha=4690 | nome=Bruno | acao=estudou computacao | valor=7915
linha=4691 | nome=Mariana | acao=otimizou o algoritmo | valor=3930
linha=4692 | nome=Felipe | acao=comparou as metricas | valor=7222
linha=4693 | nome=Lucas | acao=otimizou o algoritmo | valor=1613
linha=4694 | nome=Natalia | acao=escreveu o relatorio | valor=6218
linha=4695 | nome=Daniela | acao=executou o benchmark | valor=3321
linha=4696 | nome=Tiago | acao=comparou as metricas | valor=1045
linha=4697 | nome=Paulo | acao=estudou computacao | valor=1019
linha=4698 | nome=Lucas | acao=analisou os resultados | valor=7400
linha=4699 | nome=Otavio | acao=analisou os resultados | valor=8427
linha=4700 | nome=Lucas | acao=analisou os resultados | valor=8123
linha=4701 | nome=Helena | acao=estudou computacao | valor=3558
linha=4702 | nome=Ana | acao=analisou os resultados | valor=5642
linha=4703 | nome=Mariana | acao=participou da aula | valor=9627
linha=4704 | nome=Daniela | acao=estudou computacao | valor=8467
linha=4705 | nome=Renata | acao=otimizou o algoritmo | valor=5884
linha=4706 | nome=Paulo | acao=participou da aula | valor=2239
linha=4707 | nome=Ana | acao=otimizou o algoritmo | valor=7830
linha=4708 | nome=Mariana | acao=executou o benchmark | valor=7686
linha=4709 | nome=Vitor | acao=fez um experimento | valor=9658
linha=4710 | nome=Joao | acao=executou o benchmark | valor=7065
linha=4711 | nome=Carlos | acao=comparou as metricas | valor=2145
linha=4712 | nome=Daniela | acao=executou o benchmark | valor=3035
linha=4713 | nome=Mariana | acao=analisou os resultados | valor=8965
linha=4714 | nome=Daniela | acao=escreveu o relatorio | valor=7059
linha=4715 | nome=Bruno | acao=estudou computacao | valor=5095
linha=4716 | nome=Vitor | acao=analisou os resultados | valor=2498
linha=4717 | nome=Natalia | acao=otimizou o algoritmo | valor=6111
linha=4718 | nome=Carlos | acao=otimizou o algoritmo | valor=3388
linha=4719 | nome=Lucas | acao=escreveu o relatorio | valor=3549
linha=4720 | nome=Carlos | acao=participou da aula | valor=6595
linha=4721 | nome=Mariana | acao=executou o benchmark | valor=5338
linha=4722 | nome=Otavio | acao=fez um experimento | valor=2302
linha=4723 | nome=Felipe | acao=analisou os resultados | valor=2279
linha=4724 | nome=Carlos | acao=escreveu o relatorio | valor=3143
linha=4725 | nome=Tiago | acao=comparou as metricas | valor=7159
linha=4726 | nome=Lucas | acao=participou da aula | valor=2424
linha=4727 | nome=Mariana | acao=fez um experimento | valor=3319
linha=4728 | nome=Lucas | acao=estudou computacao | valor=5686
linha=4729 | nome=Eduarda | acao=escreveu o relatorio | valor=1856
linha=4730 | nome=Joao | acao=comparou as metricas | valor=4735
linha=4731 | nome=Lucas | acao=participou da aula | valor=9689
linha=4732 | nome=Daniela | acao=comparou as metricas | valor=9624
linha=4733 | nome=Ana | acao=fez um experimento | valor=9129
linha=4734 | nome=Karen | acao=participou da aula | valor=8322
linha=4735 | nome=Ana | acao=analisou os resultados | valor=7725
linha=4736 | nome=Lucas | acao=otimizou o algoritmo | valor=3330
linha=4737 | nome=Joao | acao=comparou as metricas | valor=8938
linha=4738 | nome=Carlos | acao=estudou computacao | valor=8988
linha=4739 | nome=Mariana | acao=executou o benchmark | valor=4642
linha=4740 | nome=Vitor | acao=executou o benchmark | valor=6670
linha=4741 | nome=Mariana | acao=fez um experimento | valor=2130
linha=4742 | nome=Vitor | acao=analisou os resultados | valor=5588
linha=4743 | nome=Sofia | acao=escreveu o relatorio | valor=4356
linha=4744 | nome=Karen | acao=otimizou o algoritmo | valor=5257
linha=4745 | nome=Ana | acao=otimizou o algoritmo | valor=4817
linha=4746 | nome=Carlos | acao=comparou as metricas | valor=5327
linha=4747 | nome=Carlos | acao=otimizou o algoritmo | valor=3306
linha=4748 | nome=Ana | acao=estudou computacao | valor=6051
linha=4749 | nome=Mariana | acao=executou o benchmark | valor=9773
linha=4750 | nome=Sofia | acao=escreveu o relatorio | valor=9363
linha=4751 | nome=Bruno | acao=executou o benchmark | valor=8468
linha=4752 | nome=Mariana | acao=escreveu o relatorio | valor=5924
linha=4753 | nome=Joao | acao=executou o benchmark | valor=6723
linha=4754 | nome=Joao | acao=comparou as metricas | valor=8453
linha=4755 | nome=Paulo | acao=comparou as metricas | valor=1318
linha=4756 | nome=Daniela | acao=executou o benchmark | valor=8929
linha=4757 | nome=Sofia | acao=escreveu o relatorio | valor=7070
linha=4758 | nome=Paulo | acao=escreveu o relatorio | valor=8133
linha=4759 | nome=Gabriela | acao=participou da aula | valor=7634
linha=4760 | nome=Sofia | acao=comparou as metricas | valor=1863
linha=4761 | nome=Carlos | acao=escreveu o relatorio | valor=3251
linha=4762 | nome=Sofia | acao=executou o benchmark | valor=5222
linha=4763 | nome=Eduarda | acao=comparou as metricas | valor=3118
linha=4764 | nome=Igor | acao=participou da aula | valor=1630
linha=4765 | nome=Ana | acao=otimizou o algoritmo | valor=7698
linha=4766 | nome=Sofia | acao=escreveu o relatorio | valor=8667
linha=4767 | nome=Sofia | acao=executou o benchmark | valor=7804
linha=4768 | nome=Mariana | acao=comparou as metricas | valor=6329
linha=4769 | nome=Daniela | acao=otimizou o algoritmo | valor=4055
linha=4770 | nome=Mariana | acao=analisou os resultados | valor=4769
linha=4771 | nome=Ana | acao=estudou computacao | valor=5499
linha=4772 | nome=Vitor | acao=comparou as metricas | valor=4403
linha=4773 | nome=Vitor | acao=escreveu o relatorio | valor=1252
linha=4774 | nome=Renata | acao=analisou os resultados | valor=4870
linha=4775 | nome=Sofia | acao=escreveu o relatorio | valor=8599
linha=4776 | nome=Ana | acao=estudou computacao | valor=8697
linha=4777 | nome=Lucas | acao=otimizou o algoritmo | valor=7325
linha=4778 | nome=Eduarda | acao=escreveu o relatorio | valor=3299
linha=4779 | nome=Ana | acao=executou o benchmark | valor=4374
linha=4780 | nome=Gabriela | acao=fez um experimento | valor=1022
linha=4781 | nome=Sofia | acao=escreveu o relatorio | valor=1886
linha=4782 | nome=Daniela | acao=analisou os resultados | valor=8381
linha=4783 | nome=Paulo | acao=comparou as metricas | valor=4639
linha=4784 | nome=Gabriela | acao=otimizou o algoritmo | valor=6683
linha=4785 | nome=Sofia | acao=estudou computacao | valor=5090
linha=4786 | nome=Natalia | acao=fez um experimento | valor=3797
linha=4787 | nome=Paulo | acao=fez um experimento | valor=7065
linha=4788 | nome=Gabriela | acao=escreveu o relatorio | valor=7396
linha=4789 | nome=Joao | acao=comparou as metricas | valor=5705
linha=4790 | nome=Otavio | acao=otimizou o algoritmo | valor=2721
linha=4791 | nome=Karen | acao=executou o benchmark | valor=7887
linha=4792 | nome=Bruno | acao=fez um experimento | valor=3426
linha=4793 | nome=Mariana | acao=estudou computacao | valor=5039
linha=4794 | nome=Renata | acao=estudou computacao | valor=2238
linha=4795 | nome=Ana | acao=executou o benchmark | valor=6947
linha=4796 | nome=Natalia | acao=executou o benchmark | valor=8437
linha=4797 | nome=Paulo | acao=participou da aula | valor=2727
linha=4798 | nome=Karen | acao=participou da aula | valor=7539
linha=4799 | nome=Sofia | acao=analisou os resultados | valor=9954
linha=4800 | nome=Paulo | acao=escreveu o relatorio | valor=4827
linha=4801 | nome=Karen | acao=executou o benchmark | valor=8995
linha=4802 | nome=Eduarda | acao=analisou os resultados | valor=9366
linha=4803 | nome=Vitor | acao=participou da aula | valor=2072
linha=4804 | nome=Otavio | acao=comparou as metricas | valor=4444
linha=4805 | nome=Paulo | acao=analisou os resultados | valor=8089
linha=4806 | nome=Vitor | acao=escreveu o relatorio | valor=6491
