linha=1 | nome=Eduarda | acao=fez um experimento | valor=8369
linha=4318 | nome=Helena | acao=executou o benchmark | valor=9335
linha=4319 | nome=Karen | acao=analisou os resultados | valor=5798
linha=4320 | nome=Mariana | acao=comparou as metricas | valor=2668
linha=4321 | nome=Lucas | acao=comparou as metricas | valor=5293
linha=4322 | nome=Gabriela | acao=executou o benchmark | valor=4298
linha=4323 | nome=Daniela | acao=estudou computacao | valor=8423
linha=4324 | nome=Lucas | acao=executou o benchmark | valor=5307
linha=4325 | nome=Renata | acao=escreveu o relatorio | valor=7406
linha=4326 | nome=Karen | acao=participou da aula | valor=5585
linha=4327 | nome=Daniela | acao=estudou computacao | valor=4491
linha=4328 | nome=Joao | acao=otimizou o algoritmo | valor=9361
linha=4329 | nome=Mariana | acao=comparou as metricas | valor=1983
linha=4330 | nome=Tiago | acao=executou o benchmark | valor=9567
linha=4331 | nome=Daniela | acao=analisou os resultados | valor=1921
linha=4332 | nome=Karen | acao=otimizou o algoritmo | valor=6445
linha=4333 | nome=Renata | acao=fez um experimento | valor=8499
linha=4334 | nome=Lucas | acao=estudou computacao | valor=9640
linha=4335 | nome=Tiago | acao=participou da aula | valor=3508
linha=4336 | nome=Sofia | acao=comparou as metricas | valor=9949
linha=4337 | nome=Igor | acao=fez um experimento | valor=8319
linha=4338 | nome=Felipe | acao=comparou as metricas | valor=7192
linha=4339 | nome=Paulo | acao=otimizou o algoritmo | valor=8803
linha=4340 | nome=Helena | acao=estudou computacao | valor=2406
linha=4341 | nome=Lucas | acao=participou da aula | valor=3676
linha=4342 | nome=Joao | acao=otimizou o algoritmo | valor=6971
linha=4343 | nome=Mariana | acao=analisou os resultados | valor=5418
linha=4344 | nome=Karen | acao=fez um experimento | valor=1832
linha=4345 | nome=Lucas | acao=participou da aula | valor=1349
linha=4346 | nome=Eduarda | acao=analisou os resultados | valor=1608
linha=4347 | nome=Gabriela | acao=otimizou o algoritmo | valor=5924
linha=4348 | nome=Paulo | acao=otimizou o algoritmo | valor=9757
linha=4349 | nome=Carlos | acao=estudou computacao | valor=7748
linha=4350 | nome=Daniela | acao=analisou os resultados | valor=2041
linha=4351 | nome=Tiago | acao=participou da aula | valor=6010
linha=4352 | nome=Felipe | acao=estudou computacao | valor=4174
linha=4353 | nome=Igor | acao=comparou as metricas | valor=4925
linha=4354 | nome=Helena | acao=escreveu o relatorio | valor=9473
linha=4355 | nome=Tiago | acao=otimizou o algoritmo | valor=3294
linha=4356 | nome=Tiago | acao=escreveu o relatorio | valor=4001
linha=4357 | nome=Sofia | acao=fez um experimento | valor=9996
linha=4358 | nome=Ana | acao=executou o benchmark | valor=9467
linha=4359 | nome=Gabriela | acao=comparou as metricas | valor=9425
linha=4360 | nome=Renata | acao=escreveu o relatorio | valor=7467
linha=4361 | nome=Daniela | acao=estudou computacao | valor=1635
linha=4362 | nome=Tiago | acao=participou da aula | valor=8170
linha=4363 | nome=Eduarda | acao=otimizou o algoritmo | valor=1372
linha=4364 | nome=Lucas | acao=otimizou o algoritmo | valor=3510
linha=4365 | nome=Natalia | acao=analisou os resultados | valor=4508
linha=4366 | nome=Daniela | acao=executou o benchmark | valor=4362
linha=4367 | nome=Gabriela | acao=analisou os resultados | valor=1794
linha=4368 | nome=Sofia | acao=otimizou o algoritmo | valor=4606
linha=4369 | nome=Gabriela | acao=fez um experimento | valor=3870
linha=4370 | nome=Mariana | acao=otimizou o algoritmo | valor=5002
linha=4371 | nome=Joao | acao=estudou computacao | valor=1794
linha=4372 | nome=Karen | acao=escreveu o relatorio | valor=8198
linha=4373 | nome=Natalia | acao=estudou computacao | valor=2148
linha=4374 | nome=Paulo | acao=escreveu o relatorio | valor=1251
linha=4375 | nome=Joao | acao=participou da aula | valor=7315
linha=4376 | nome=Felipe | acao=fez um experimento | valor=2041
linha=4377 | nome=Otavio | acao=executou o benchmark | valor=6583
linha=4378 | nome=Otavio | acao=comparou as metricas | valor=1762
linha=4379 | nome=Tiago | acao=analisou os resultados | valor=4385
linha=4380 | nome=Mariana | acao=escreveu o relatorio | valor=2791
linha=4381 | nome=Karen | acao=otimizou o algoritmo | valor=4028
linha=4382 | nome=Vitor | acao=executou o benchmark | valor=6702
linha=4383 | nome=Lucas | acao=otimizou o algoritmo | valor=7549
linha=4384 | nome=Gabriela | acao=analisou os resultados | valor=5631
linha=4385 | nome=Felipe | acao=analisou os resultados | valor=1001
linha=4386 | nome=Felipe | acao=comparou as metricas | valor=3246
linha=4387 | nome=Natalia | acao=otimizou o algoritmo | valor=8578
linha=4388 | nome=Helena | acao=estudou computacao | valor=1091
linha=4389 | nome=Eduarda | acao=fez um experimento | valor=7330
linha=4390 | nome=Lucas | acao=otimizou o algoritmo | valor=1426
linha=4391 | nome=Felipe | acao=estudou computacao | valor=6642
linha=4392 | nome=Joao | acao=fez um experimento | valor=7588
linha=4393 | nome=Paulo | acao=fez um experimento | valor=6025
linha=4394 | nome=Paulo | acao=analisou os resultados | valor=8851
linha=4395 | nome=Paulo | acao=otimizou o algoritmo | valor=4904
linha=4396 | nome=Joao | acao=estudou computacao | valor=2595
linha=4397 | nome=Natalia | acao=participou da aula | valor=6242
linha=4398 | nome=Mariana | acao=estudou computacao | valor=6906
linha=4399 | nome=Paulo | acao=estudou computacao | valor=1879
linha=4400 | nome=Mariana | acao=fez um experimento | valor=6121
linha=4401 | nome=Tiago | acao=analisou os resultados | valor=3444
linha=4402 | nome=Felipe | acao=analisou os resultados | valor=8810
linha=4403 | nome=Paulo | acao=escreveu o relatorio | valor=9928
linha=4404 | nome=Felipe | acao=comparou as metricas | valor=8891
linha=4405 | nome=Tiago | acao=escreveu o relatorio | valor=7901
linha=4406 | nome=Eduarda | acao=estudou computacao | valor=5138
linha=4407 | nome=Daniela | acao=executou o benchmark | valor=3338
linha=4408 | nome=Joao | acao=estudou computacao | valor=1685
linha=4409 | nome=Renata | acao=participou da aula | valor=2677
linha=4410 | nome=Eduarda | acao=escreveu o relatorio | valor=2779
linha=4411 | nome=Gabriela | acao=comparou as metricas | valor=3442
linha=4412 | nome=Tiago | acao=escreveu o relatorio | valor=9009
linha=4413 | nome=Lucas | acao=comparou as metricas | valor=9443
linha=4414 | nome=Daniela | acao=participou da aula | valor=4874
linha=4415 | nome=Otavio | acao=estudou computacao | valor=5170
linha=4416 | nome=Eduarda | acao=comparou as metricas | valor=1763
linha=4417 | nome=Joao | acao=fez um experimento | valor=7310
linha=4418 | nome=Daniela | acao=participou da aula | valor=9835
linha=4419 | nome=Karen | acao=escreveu o relatorio | valor=7303
linha=4420 | nome=Natalia | acao=analisou os resultados | valor=5293
linha=4421 | nome=Felipe | acao=otimizou o algoritmo | valor=7610
linha=4422 | nome=Helena | acao=estudou computacao | valor=1497
linha=4423 | nome=Mariana | acao=executou o benchmark | valor=9547
linha=4424 | nome=Mariana | acao=estudou computacao | valor=5074
linha=4425 | nome=Lucas | acao=otimizou o algoritmo | valor=7988
linha=4426 | nome=Sofia | acao=analisou os resultados | valor=1910
linha=4427 | nome=Natalia | acao=estudou computacao | valor=1258
linha=4428 | nome=Gabriela | acao=comparou as metricas | valor=9721
linha=4429 | nome=Paulo | acao=participou da aula | valor=5711
linha=4430 | nome=Igor | acao=analisou os resultados | valor=6843
linha=4431 | nome=Sofia | acao=fez um experimento | valor=4809
linha=4432 | nome=Gabriela | acao=participou da aula | valor=8936
linha=4433 | nome=Igor | acao=participou da aula | valor=4061
linha=4434 | nome=Felipe | acao=executou o benchmark | valor=6900
linha=4435 | nome=Bruno | acao=executou o benchmark | valor=3569
linha=4436 | nome=Paulo | acao=fez um experimento | valor=6282
linha=4437 | nome=Eduarda | acao=estudou computacao | valor=7426
linha=4438 | nome=Renata | acao=estudou computacao | valor=7420
linha=4439 | nome=Ana | acao=analisou os resultados | valor=9970
linha=4440 | nome=Renata | acao=otimizou o algoritmo | valor=8438
linha=4441 | nome=Mariana | acao=executou o benchmark | valor=5219
linha=4442 | nome=Eduarda | acao=executou o benchmark | valor=5344
linha=4443 | nome=Gabriela | acao=otimizou o algoritmo | valor=9115
linha=4444 | nome=Ana | acao=analisou os resultados | valor=3565
linha=4445 | nome=Eduarda | acao=executou o benchmark | valor=7260
linha=4446 | nome=Vitor | acao=fez um experimento | valor=9122
linha=4447 | nome=Ana | acao=escreveu o relatorio | valor=7662
linha=4448 | nome=Helena | acao=estudou computacao | valor=1543
linha=4449 | nome=Joao | acao=estudou computacao | valor=3592
linha=4450 | nome=Bruno | acao=executou o benchmark | valor=2044
linha=4451 | nome=Bruno | acao=executou o benchmark | valor=3121
linha=4452 | nome=Bruno | acao=participou da aula | valor=1810
linha=4453 | nome=Igor | acao=estudou computacao | valor=4146
linha=4454 | nome=Vitor | acao=fez um experimento | valor=3614
linha=4455 | nome=Daniela | acao=comparou as metricas | valor=6175
linha=4456 | nome=Natalia | acao=escreveu o relatorio | valor=7120
linha=4457 | nome=Helena | acao=comparou as metricas | valor=9617
linha=4458 | nome=Bruno | acao=estudou computacao | valor=7558
linha=4459 | nome=Felipe | acao=estudou computacao | valor=6118
linha=4460 | nome=Gabriela | acao=otimizou o algoritmo | valor=6316
linha=4461 | nome=Igor | acao=analisou os resultados | valor=9801
linha=4462 | nome=Felipe | acao=fez um experimento | valor=2483
linha=4463 | nome=Ana | acao=executou o benchmark | valor=6971
linha=4464 | nome=Mariana | acao=comparou as metricas | valor=3733
linha=4465 | nome=Mariana | acao=executou o benchmark | valor=3666
linha=4466 | nome=Natalia | acao=analisou os resultados | valor=5135
linha=4467 | nome=Helena | acao=escreveu o relatorio | valor=8720
linha=4468 | nome=Eduarda | acao=comparou as metricas | valor=6608
linha=4469 | nome=Daniela | acao=otimizou o algoritmo | valor=2347
linha=4470 | nome=Otavio | acao=estudou computacao | valor=4483
linha=4471 | nome=Mariana | acao=fez um experimento | valor=4960
linha=4472 | nome=Daniela | acao=fez um experimento | valor=1741
linha=4473 | nome=Vitor | acao=participou da aula | valor=3250
linha=4474 | nome=Otavio | acao=participou da aula | valor=2261
linha=4475 | nome=Renata | acao=otimizou o algoritmo | valor=4301
linha=4476 | nome=Paulo | acao=participou da aula | valor=2964
linha=4477 | nome=Natalia | acao=executou o benchmark | valor=7646
linha=4478 | nome=Mariana | acao=comparou as metricas | valor=6078
linha=4479 | nome=Joao | acao=otimizou o algoritmo | valor=6383
linha=4480 | nome=Gabriela | acao=executou o benchmark | valor=6362
linha=4481 | nome=Tiago | acao=executou o benchmark | valor=5313
linha=4482 | nome=Ana | acao=escreveu o relatorio | valor=7784
linha=4483 | nome=Tiago | acao=escreveu o relatorio | valor=4857
linha=4484 | nome=Vitor | acao=participou da aula | valor=7033
linha=4485 | nome=Natalia | acao=analisou os resultados | valor=4569
linha=4486 | nome=Vitor | acao=escreveu o relatorio | valor=4369
linha=4487 | nome=Bruno | acao=otimizou o algoritmo | valor=5488
linha=4488 | nome=Gabriela | acao=fez um experimento | valor=1852
linha=4489 | nome=Felipe | acao=fez um experimento | valor=2861
linha=4490 | nome=Mariana | acao=participou da aula | valor=5571
linha=4491 | nome=Joao | acao=fez um experimento | valor=9532
linha=4492 | nome=Mariana | acao=comparou as metricas | valor=8632
linha=4493 | nome=Tiago | acao=fez um experimento | valor=5045
linha=4494 | nome=Natalia | acao=fez um experimento | valor=2448
linha=4495 | nome=Mariana | acao=comparou as metricas | valor=2086
linha=4496 | nome=Paulo | acao=analisou os resultados | valor=9060
linha=4497 | nome=Carlos | acao=executou o benchmark | valor=7766
linha=4498 | nome=Igor | acao=otimizou o algoritmo | valor=7817
linha=4499 | nome=Sofia | acao=escreveu o relatorio | valor=1949
linha=4500 | nome=Igor | acao=analisou os resultados | valor=5449
linha=4501 | nome=Vitor | acao=analisou os resultados | valor=6689
linha=4502 | nome=Gabriela | acao=executou o benchmark | valor=8869
linha=4503 | nome=Tiago | acao=analisou os resultados | valor=6382
linha=4504 | nome=Ana | acao=estudou computacao | valor=1133
linha=4505 | nome=Daniela | acao=fez um experimento | valor=7646
linha=4506 | nome=Paulo | acao=executou o benchmark | valor=9335
linha=4507 | nome=Felipe | acao=comparou as metricas | valor=5224
linha=4508 | nome=Carlos | acao=fez um experimento | valor=8010
linha=4509 | nome=Joao | acao=estudou computacao | valor=2282
linha=4510 | nome=Natalia | acao=otimizou o algoritmo | valor=3138
linha=4511 | nome=Bruno | acao=executou o benchmark | valor=9545
linha=4512 | nome=Helena | acao=fez um experimento | valor=2493
linha=4513 | nome=Eduarda | acao=participou da aula | valor=8458
linha=4514 | nome=Vitor | acao=comparou as metricas | valor=8775
linha=4515 | nome=Lucas | acao=participou da aula | valor=9352
linha=4516 | nome=Joao | acao=escreveu o relatorio | valor=1025
linha=4517 | nome=Otavio | acao=participou da aula | valor=7355
linha=4518 | nome=Gabriela | acao=participou da aula | valor=8950
linha=4519 | nome=Carlos | acao=analisou os resultados | valor=9328
linha=4520 | nome=Felipe | acao=comparou as metricas | valor=1859
linha=4521 | nome=Karen | acao=otimizou o algoritmo | valor=5583
linha=4522 | nome=Daniela | acao=analisou os resultados | valor=6217
linha=4523 | nome=Lucas | acao=comparou as metricas | valor=6245
linha=4524 | nome=Eduarda | acao=fez um experimento | valor=1751
linha=4525 | nome=Otavio | acao=otimizou o algoritmo | valor=5101
linha=4526 | nome=Mariana | acao=estudou computacao | valor=8364
linha=4527 | nome=Otavio | acao=escreveu o relatorio | valor=1118
linha=4528 | nome=Renata | acao=analisou os resultados | valor=1352
linha=4529 | nome=Sofia | acao=escreveu o relatorio | valor=2822
linha=4530 | nome=Felipe | acao=comparou as metricas | valor=1753
linha=4531 | nome=Ana | acao=participou da aula | valor=5047
linha=4532 | nome=Eduarda | acao=escreveu o relatorio | valor=1069
linha=4533 | nome=Sofia | acao=comparou as metricas | valor=7855
linha=4534 | nome=Karen | acao=otimizou o algoritmo | valor=5593
linha=4535 | nome=Gabriela | acao=analisou os resultados | valor=7753
linha=4536 | nome=Lucas | acao=fez um experimento | valor=3823
linha=4537 | nome=Tiago | acao=analisou os resultados | valor=2351
linha=4538 | nome=Carlos | acao=analisou os resultados | valor=3366
linha=4539 | nome=Natalia | acao=analisou os resultados | valor=9625
linha=4540 | nome=Carlos | acao=analisou os resultados | valor=2360
linha=4541 | nome=Paulo | acao=escreveu o relatorio | valor=8807
linha=4542 | nome=Mariana | acao=escreveu o relatorio | valor=4404
linha=4543 | nome=Tiago | acao=analisou os resultados | valor=1305
linha=4544 | nome=Otavio | acao=executou o benchmark | valor=9254
linha=4545 | nome=Natalia | acao=estudou computacao | valor=3561
linha=4546 | nome=Karen | acao=otimizou o algoritmo | valor=5542
linha=4547 | nome=Igor | acao=participou da aula | valor=1191
linha=4548 | nome=Igor | acao=estudou computacao | valor=6078
linha=4549 | nome=Carlos | acao=participou da aula | valor=3190
linha=4550 | nome=Mariana | acao=otimizou o algoritmo | valor=3006
linha=4551 | nome=Tiago | acao=executou o benchmark | valor=3263
linha=4552 | nome=Felipe | acao=comparou as metricas | valor=4221
linha=4553 | nome=Igor | acao=analisou os resultados | valor=7608
linha=4554 | nome=Daniela | acao=estudou computacao | valor=6533
linha=4555 | nome=Felipe | acao=comparou as metricas | valor=9135
linha=4556 | nome=Tiago | acao=otimizou o algoritmo | valor=8672
linha=4557 | nome=Daniela | acao=executou o benchmark | valor=9096
linha=4558 | nome=Tiago | acao=executou o benchmark | valor=5985
linha=4559 | nome=Joao | acao=participou da aula | valor=4423
linha=4560 | nome=Daniela | acao=participou da aula | valor=5900
linha=4561 | nome=Sofia | acao=escreveu o relatorio | valor=7789
linha=4562 | nome=Helena | acao=estudou computacao | valor=4709
linha=4563 | nome=Lucas | acao=analisou os resultados | valor=9418
linha=4564 | nome=Mariana | acao=participou da aula | valor=4720
linha=4565 | nome=Felipe | acao=fez um experimento | valor=6657
linha=4566 | nome=Lucas | acao=escreveu o relatorio | valor=2498
linha=4567 | nome=Daniela | acao=estudou computacao | valor=1606
linha=4568 | nome=Natalia | acao=executou o benchmark | valor=2303
linha=4569 | nome=Mariana | acao=otimizou o algoritmo | valor=6593
linha=4570 | nome=Mariana | acao=executou o benchmark | valor=1356
linha=4571 | nome=Tiago | acao=escreveu o relatorio | valor=1396
