linha=1 | nome=Vitor | acao=otimizou o algoritmo | valor=7002
linha=4054 | nome=Sofia | acao=participou da aula | valor=7154
linha=4055 | nome=Tiago | acao=estudou computacao | valor=5147
linha=4056 | nome=Vitor | acao=escreveu o relatorio | valor=4348
linha=4057 | nome=Igor | acao=participou da aula | valor=1194
linha=4058 | nome=Helena | acao=participou da aula | valor=9494
linha=4059 | nome=Paulo | acao=escreveu o relatorio | valor=7313
linha=4060 | nome=Mariana | acao=fez um experimento | valor=8634
linha=4061 | nome=Helena | acao=estudou computacao | valor=9685
linha=4062 | nome=Renata | acao=participou da aula | valor=7777
linha=4063 | nome=Igor | acao=analisou os resultados | valor=1514
linha=4064 | nome=Natalia | acao=escreveu o relatorio | valor=3009
linha=4065 | nome=Daniela | acao=analisou os resultados | valor=8303
linha=4066 | nome=Vitor | acao=executou o benchmark | valor=5597
linha=4067 | nome=Otavio | acao=fez um experimento | valor=5927
linha=4068 | nome=Lucas | acao=fez um experimento | valor=3469
linha=4069 | nome=Natalia | acao=comparou as metricas | valor=8696
linha=4070 | nome=Eduarda | acao=analisou os resultados | valor=6943
linha=4071 | nome=Sofia | acao=participou da aula | valor=7055
linha=4072 | nome=Tiago | acao=participou da aula | valor=7757
linha=4073 | nome=Igor | acao=analisou os resultados | valor=2138
linha=4074 | nome=Felipe | acao=fez um experimento | valor=8275
linha=4075 | nome=Mariana | acao=participou da aula | valor=6960
linha=4076 | nome=Gabriela | acao=estudou computacao | valor=1482
linha=4077 | nome=Tiago | acao=otimizou o algoritmo | valor=3945
linha=4078 | nome=Felipe | acao=estudou computacao | valor=2001
linha=4079 | nome=Gabriela | acao=analisou os resultados | valor=8625
linha=4080 | nome=Daniela | acao=otimizou o algoritmo | valor=7209
linha=4081 | nome=Otavio | acao=fez um experimento | valor=3218
linha=4082 | nome=Renata | acao=otimizou o algoritmo | valor=1833
linha=4083 | nome=Otavio | acao=fez um experimento | valor=3089
linha=4084 | nome=Mariana | acao=executou o benchmark | valor=6105
linha=4085 | nome=Eduarda | acao=otimizou o algoritmo | valor=8632
linha=4086 | nome=Mariana | acao=participou da aula | valor=1200
linha=4087 | nome=Felipe | acao=comparou as metricas | valor=3539
linha=4088 | nome=Ana | acao=otimizou o algoritmo | valor=4113
linha=4089 | nome=Vitor | acao=comparou as metricas | valor=6840
linha=4090 | nome=Joao | acao=comparou as metricas | valor=9476
linha=4091 | nome=Renata | acao=comparou as metricas | valor=3391
linha=4092 | nome=Natalia | acao=executou o benchmark | valor=5874
linha=4093 | nome=Lucas | acao=escreveu o relatorio | valor=6851
linha=4094 | nome=Paulo | acao=estudou computacao | valor=4685
linha=4095 | nome=Igor | acao=participou da aula | valor=4346
linha=4096 | nome=Natalia | acao=executou o benchmark | valor=5639
linha=4097 | nome=Sofia | acao=participou da aula | valor=6958
linha=4098 | nome=Felipe | acao=participou da aula | valor=4644
linha=4099 | nome=Joao | acao=estudou computacao | valor=4978
linha=4100 | nome=Tiago | acao=estudou computacao | valor=3552
linha=4101 | nome=Sofia | acao=estudou computacao | valor=7164
linha=4102 | nome=Helena | acao=fez um experimento | valor=8560
linha=4103 | nome=Vitor | acao=estudou computacao | valor=7182
linha=4104 | nome=Lucas | acao=comparou as metricas | valor=8321
linha=4105 | nome=Igor | acao=participou da aula | valor=3781
linha=4106 | nome=Mariana | acao=estudou computacao | valor=3751
linha=4107 | nome=Tiago | acao=otimizou o algoritmo | valor=9966
linha=4108 | nome=Carlos | acao=fez um experimento | valor=4543
linha=4109 | nome=Felipe | acao=comparou as metricas | valor=6311
linha=4110 | nome=Joao | acao=otimizou o algoritmo | valor=6400
linha=4111 | nome=Sofia | acao=analisou os resultados | valor=1312
linha=4112 | nome=Mariana | acao=estudou computacao | valor=2115
linha=4113 | nome=Vitor | acao=estudou computacao | valor=2993
linha=4114 | nome=Bruno | acao=estudou computacao | valor=2196
linha=4115 | nome=Vitor | acao=comparou as metricas | valor=2892
linha=4116 | nome=Natalia | acao=estudou computacao | valor=9431
linha=4117 | nome=Sofia | acao=fez um experimento | valor=8479
linha=4118 | nome=Lucas | acao=analisou os resultados | valor=1547
linha=4119 | nome=Tiago | acao=executou o benchmark | valor=7266
linha=4120 | nome=Paulo | acao=otimizou o algoritmo | valor=9645
linha=4121 | nome=Carlos | acao=executou o benchmark | valor=6620
linha=4122 | nome=Renata | acao=executou o benchmark | valor=9070
linha=4123 | nome=Mariana | acao=comparou as metricas | valor=4813
linha=4124 | nome=Daniela | acao=escreveu o relatorio | valor=7196
linha=4125 | nome=Karen | acao=escreveu o relatorio | valor=8026
linha=4126 | nome=Lucas | acao=executou o benchmark | valor=2303
linha=4127 | nome=Vitor | acao=escreveu o relatorio | valor=8688
linha=4128 | nome=Vitor | acao=executou o benchmark | valor=5042
linha=4129 | nome=Helena | acao=otimizou o algoritmo | valor=8838
linha=4130 | nome=Helena | acao=comparou as metricas | valor=9996
linha=4131 | nome=Carlos | acao=otimizou o algoritmo | valor=1902
linha=4132 | nome=Helena | acao=analisou os resultados | valor=5727
linha=4133 | nome=Karen | acao=fez um experimento | valor=7803
linha=4134 | nome=Tiago | acao=otimizou o algoritmo | valor=5777
linha=4135 | nome=Gabriela | acao=participou da aula | valor=7390
linha=4136 | nome=Gabriela | acao=estudou computacao | valor=1427
linha=4137 | nome=Daniela | acao=participou da aula | valor=8877
linha=4138 | nome=Paulo | acao=estudou computacao | valor=2611
linha=4139 | nome=Renata | acao=estudou computacao | valor=1338
linha=4140 | nome=Sofia | acao=estudou computacao | valor=7422
linha=4141 | nome=Helena | acao=escreveu o relatorio | valor=8315
linha=4142 | nome=Eduarda | acao=estudou computacao | valor=2854
linha=4143 | nome=Otavio | acao=otimizou o algoritmo | valor=9326
linha=4144 | nome=Bruno | acao=participou da aula | valor=1259
linha=4145 | nome=Joao | acao=analisou os resultados | valor=1076
linha=4146 | nome=Igor | acao=otimizou o algoritmo | valor=6243
linha=4147 | nome=Daniela | acao=executou o benchmark | valor=3068
linha=4148 | nome=Helena | acao=analisou os resultados | valor=1809
linha=4149 | nome=Felipe | acao=comparou as metricas | valor=2219
linha=4150 | nome=Sofia | acao=participou da aula | valor=5937
linha=4151 | nome=Otavio | acao=comparou as metricas | valor=6157
linha=4152 | nome=Daniela | acao=executou o benchmark | valor=6576
linha=4153 | nome=Natalia | acao=comparou as metricas | valor=3414
linha=4154 | nome=Helena | acao=executou o benchmark | valor=2039
linha=4155 | nome=Paulo | acao=estudou computacao | valor=3067
linha=4156 | nome=Otavio | acao=escreveu o relatorio | valor=8469
linha=4157 | nome=Karen | acao=participou da aula | valor=4224
linha=4158 | nome=Natalia | acao=estudou computacao | valor=3436
linha=4159 | nome=Felipe | acao=fez um experimento | valor=6770
linha=4160 | nome=Sofia | acao=escreveu o relatorio | valor=9442
linha=4161 | nome=Paulo | acao=comparou as metricas | valor=8791
linha=4162 | nome=Eduarda | acao=estudou computacao | valor=2243
linha=4163 | nome=Natalia | acao=executou o benchmark | valor=1429
linha=4164 | nome=Helena | acao=estudou computacao | valor=4757
linha=4165 | nome=Tiago | acao=estudou computacao | valor=9720
linha=4166 | nome=Karen | acao=otimizou o algoritmo | valor=1269
linha=4167 | nome=Eduarda | acao=analisou os resultados | valor=3398
linha=4168 | nome=Carlos | acao=otimizou o algoritmo | valor=4978
linha=4169 | nome=Paulo | acao=analisou os resultados | valor=8752
linha=4170 | nome=Sofia | acao=otimizou o algoritmo | valor=7764
linha=4171 | nome=Eduarda | acao=otimizou o algoritmo | valor=1174
linha=4172 | nome=Paulo | acao=participou da aula | valor=7215
linha=4173 | nome=Bruno | acao=executou o benchmark | valor=5308
linha=4174 | nome=Gabriela | acao=participou da aula | valor=8009
linha=4175 | nome=Renata | acao=estudou computacao | valor=1603
linha=4176 | nome=Daniela | acao=escreveu o relatorio | valor=1300
linha=4177 | nome=Igor | acao=analisou os resultados | valor=6065
linha=4178 | nome=Ana | acao=otimizou o algoritmo | valor=7778
linha=4179 | nome=Tiago | acao=fez um experimento | valor=3840
linha=4180 | nome=Vitor | acao=comparou as metricas | valor=2084
linha=4181 | nome=Mariana | acao=otimizou o algoritmo | valor=8238
linha=4182 | nome=Mariana | acao=comparou as metricas | valor=8278
linha=4183 | nome=Renata | acao=analisou os resultados | valor=9759
linha=4184 | nome=Otavio | acao=escreveu o relatorio | valor=8476
linha=4185 | nome=Mariana | acao=estudou computacao | valor=6149
linha=4186 | nome=Helena | acao=fez um experimento | valor=6917
linha=4187 | nome=Natalia | acao=otimizou o algoritmo | valor=7282
linha=4188 | nome=Tiago | acao=analisou os resultados | valor=6956
linha=4189 | nome=Vitor | acao=executou o benchmark | valor=5324
linha=4190 | nome=Igor | acao=estudou computacao | valor=8923
linha=4191 | nome=Ana | acao=participou da aula | valor=7143
linha=4192 | nome=Carlos | acao=escreveu o relatorio | valor=6050
linha=4193 | nome=Carlos | acao=comparou as metricas | valor=7914
linha=4194 | nome=Gabriela | acao=fez um experimento | valor=6009
linha=4195 | nome=Renata | acao=comparou as metricas | valor=5396
linha=4196 | nome=Felipe | acao=estudou computacao | valor=9260
linha=4197 | nome=Paulo | acao=estudou computacao | valor=9956
linha=4198 | nome=Tiago | acao=estudou computacao | valor=6900
linha=4199 | nome=Renata | acao=otimizou o algoritmo | valor=1166
linha=4200 | nome=Eduarda | acao=otimizou o algoritmo | valor=3197
linha=4201 | nome=Daniela | acao=comparou as metricas | valor=9199
linha=4202 | nome=Vitor | acao=escreveu o relatorio | valor=2312
linha=4203 | nome=Igor | acao=fez um experimento | valor=5771
linha=4204 | nome=Bruno | acao=estudou computacao | valor=9878
linha=4205 | nome=Joao | acao=escreveu o relatorio | valor=9733
linha=4206 | nome=Felipe | acao=estudou computacao | valor=2878
linha=4207 | nome=Karen | acao=estudou computacao | valor=8775
linha=4208 | nome=Tiago | acao=executou o benchmark | valor=2091
linha=4209 | nome=Bruno | acao=estudou computacao | valor=7226
linha=4210 | nome=Mariana | acao=otimizou o algoritmo | valor=6679
linha=4211 | nome=Carlos | acao=comparou as metricas | valor=3552
linha=4212 | nome=Joao | acao=participou da aula | valor=5898
linha=4213 | nome=Karen | acao=otimizou o algoritmo | valor=2802
linha=4214 | nome=Paulo | acao=comparou as metricas | valor=8562
linha=4215 | nome=Igor | acao=participou da aula | valor=8176
linha=4216 | nome=Helena | acao=comparou as metricas | valor=2359
linha=4217 | nome=Igor | acao=executou o benchmark | valor=1679
linha=4218 | nome=Paulo | acao=analisou os resultados | valor=5736
linha=4219 | nome=Gabriela | acao=escreveu o relatorio | valor=5166
linha=4220 | nome=Sofia | acao=executou o benchmark | valor=2491
linha=4221 | nome=Bruno | acao=analisou os resultados | valor=2956
linha=4222 | nome=Renata | acao=fez um experimento | valor=9208
linha=4223 | nome=Tiago | acao=escreveu o relatorio | valor=2081
linha=4224 | nome=Joao | acao=executou o benchmark | valor=2308
linha=4225 | nome=Lucas | acao=estudou computacao | valor=1857
linha=4226 | nome=Paulo | acao=estudou computacao | valor=4133
linha=4227 | nome=Eduarda | acao=escreveu o relatorio | valor=8595
linha=4228 | nome=Natalia | acao=comparou as metricas | valor=4646
linha=4229 | nome=Daniela | acao=analisou os resultados | valor=7627
linha=4230 | nome=Ana | acao=executou o benchmark | valor=8763
linha=4231 | nome=Carlos | acao=otimizou o algoritmo | valor=8669
linha=4232 | nome=Felipe | acao=executou o benchmark | valor=4960
linha=4233 | nome=Felipe | acao=participou da aula | valor=6914
linha=4234 | nome=Mariana | acao=executou o benchmark | valor=8801
linha=4235 | nome=Mariana | acao=otimizou o algoritmo | valor=9116
linha=4236 | nome=Mariana | acao=estudou computacao | valor=1517
linha=4237 | nome=Vitor | acao=escreveu o relatorio | valor=3278
linha=4238 | nome=Vitor | acao=comparou as metricas | valor=9803
linha=4239 | nome=Otavio | acao=participou da aula | valor=9439
linha=4240 | nome=Joao | acao=estudou computacao | valor=1665
linha=4241 | nome=Bruno | acao=fez um experimento | valor=5415
linha=4242 | nome=Joao | acao=estudou computacao | valor=5973
linha=4243 | nome=Mariana | acao=executou o benchmark | valor=8996
linha=4244 | nome=Paulo | acao=fez um experimento | valor=4151
linha=4245 | nome=Renata | acao=escreveu o relatorio | valor=6242
linha=4246 | nome=Mariana | acao=estudou computacao | valor=6565
linha=4247 | nome=Sofia | acao=participou da aula | valor=7153
linha=4248 | nome=Natalia | acao=participou da aula | valor=4365
linha=4249 | nome=Daniela | acao=escreveu o relatorio | valor=3560
linha=4250 | nome=Tiago | acao=otimizou o algoritmo | valor=5618
linha=4251 | nome=Karen | acao=participou da aula | valor=9289
linha=4252 | nome=Gabriela | acao=participou da aula | valor=3748
linha=4253 | nome=Daniela | acao=fez um experimento | valor=6824
linha=4254 | nome=Daniela | acao=participou da aula | valor=3418
linha=4255 | nome=Sofia | acao=escreveu o relatorio | valor=4454
linha=4256 | nome=Igor | acao=participou da aula | valor=6889
linha=4257 | nome=Joao | acao=comparou as metricas | valor=7228
linha=4258 | nome=Ana | acao=escreveu o relatorio | valor=7640
linha=4259 | nome=Bruno | acao=otimizou o algoritmo | valor=5397
linha=4260 | nome=Karen | acao=executou o benchmark | valor=8206
linha=4261 | nome=Mariana | acao=executou o benchmark | valor=8196
linha=4262 | nome=Mariana | acao=executou o benchmark | valor=7027
linha=4263 | nome=Sofia | acao=fez um experimento | valor=3199
linha=4264 | nome=Natalia | acao=participou da aula | valor=4644
linha=4265 | nome=Helena | acao=estudou computacao | valor=3531
linha=4266 | nome=Gabriela | acao=fez um experimento | valor=6641
linha=4267 | nome=Renata | acao=fez um experimento | valor=6673
linha=4268 | nome=Helena | acao=participou da aula | valor=6821
linha=4269 | nome=Tiago | acao=comparou as metricas | valor=1098
linha=4270 | nome=Daniela | acao=participou da aula | valor=9813
linha=4271 | nome=Igor | acao=fez um experimento | valor=1572
linha=4272 | nome=Lucas | acao=analisou os resultados | valor=1944
linha=4273 | nome=Bruno | acao=comparou as metricas | valor=4221
linha=4274 | nome=Paulo | acao=escreveu o relatorio | valor=1345
linha=4275 | nome=Helena | acao=analisou os resultados | valor=5295
linha=4276 | nome=Vitor | acao=otimizou o algoritmo | valor=4642
linha=4277 | nome=Gabriela | acao=executou o benchmark | valor=3805
linha=4278 | nome=Helena | acao=executou o benchmark | valor=8513
linha=4279 | nome=Otavio | acao=escreveu o relatorio | valor=7846
linha=4280 | nome=Joao | acao=estudou computacao | valor=4296
linha=4281 | nome=Tiago | acao=analisou os resultados | valor=2983
linha=4282 | nome=Natalia | acao=comparou as metricas | valor=9986
linha=4283 | nome=Bruno | acao=otimizou o algoritmo | valor=4452
linha=4284 | nome=Igor | acao=otimizou o algoritmo | valor=7539
linha=4285 | nome=Helena | acao=comparou as metricas | valor=5931
linha=4286 | nome=Joao | acao=executou o benchmark | valor=2702
linha=4287 | nome=Natalia | acao=escreveu o relatorio | valor=8013
linha=4288 | nome=Eduarda | acao=comparou as metricas | valor=4536
linha=4289 | nome=Igor | acao=escreveu o relatorio | valor=3337
linha=4290 | nome=Vitor | acao=otimizou o algoritmo | valor=2952
linha=4291 | nome=Mariana | acao=fez um experimento | valor=9375
linha=4292 | nome=Lucas | acao=executou o benchmark | valor=6838
linha=4293 | nome=Daniela | acao=comparou as metricas | valor=3690
linha=4294 | nome=Eduarda | acao=analisou os resultados | valor=7777
linha=4295 | nome=Eduarda | acao=analisou os resultados | valor=6362
linha=4296 | nome=Karen | acao=fez um experimento | valor=4568
linha=4297 | nome=Otavio | acao=estudou computacao | valor=9594
linha=4298 | nome=Eduarda | acao=participou da aula | valor=8158
linha=4299 | nome=Ana | acao=fez um experimento | valor=2618
linha=4300 | nome=Mariana | acao=comparou as metricas | valor=4818
linha=4301 | nome=Otavio | acao=fez um experimento | valor=3196
linha=4302 | nome=Renata | acao=comparou as metricas | valor=6889
linha=4303 | nome=Renata | acao=executou o benchmark | valor=1828
linha=4304 | nome=Mariana | acao=otimizou o algoritmo | valor=5099
linha=4305 | nome=Helena | acao=fez um experimento | valor=2588
linha=4306 | nome=Mariana | acao=participou da aula | valor=7121
linha=4307 | nome=Ana | acao=executou o benchmark | valor=7836
linha=4308 | nome=Natalia | acao=escreveu o relatorio | valor=2540
